order_request_id,created_day_id,created_time,pickup_location_region
14519,13,15:36:24.776000,2
14520,13,15:37:16.322000,2
14521,13,15:38:04.485000,5
14522,13,15:38:19.877000,2
14523,13,15:38:32.121000,1
14524,13,15:38:50.848000,4
14525,13,15:39:03.904000,4
14526,13,15:39:55.726000,2
14527,13,15:40:01.118000,2
14528,13,15:40:04.867000,4
14529,13,15:40:12.834000,2
14530,13,15:41:10.751000,1
14531,13,15:41:30.955000,2
14532,13,15:41:32.667000,4
14533,13,15:41:57.569000,2
14534,13,15:42:01.566000,2
14535,13,15:42:06.314000,2
14536,13,15:42:45.019000,2
14537,13,15:43:06.859000,5
14538,13,15:43:08.487000,1
14539,13,15:43:11.736000,1
14540,13,15:43:35.430000,1
14541,13,15:43:56.350000,3
14542,13,15:44:03.383000,2
14543,13,15:44:38.159000,2
14544,13,15:45:24.773000,1
14545,13,15:45:52.413000,2
14546,13,15:46:02.360000,4
14547,13,15:46:18.733000,1
14548,13,15:46:47.212000,1
14549,13,15:47:06.653000,2
14550,13,15:47:11.602000,1
14551,13,15:47:14.753000,1
14552,13,15:47:58.740000,4
14553,13,15:48:44.626000,2
14554,13,15:48:52.097000,1
14555,13,15:48:53.080000,1
14556,13,15:51:23.769000,1
14557,13,15:51:24.803000,1
14558,13,15:51:43.200000,2
14559,13,15:51:52.816000,1
14560,13,15:51:55.968000,2
14561,13,15:52:02.673000,1
14562,13,15:52:04.094000,1
14563,13,15:52:22.415000,1
14564,13,15:52:31.249000,1
14565,13,15:52:39.626000,1
14566,13,15:52:41.974000,4
14567,13,15:53:17.954000,2
14568,13,15:53:53.848000,1
14569,13,15:54:16.335000,1
14570,13,15:54:41.755000,2
14571,13,15:55:57.525000,2
14572,13,15:55:58.304000,1
14573,13,15:56:49.387000,4
14574,13,15:57:28.134000,1
14575,13,15:57:28.718000,1
14576,13,15:57:46.396000,3
14577,13,15:58:15.497000,2
14578,13,15:58:30.288000,2
14579,13,15:59:00.309000,1
14580,13,15:59:16.167000,1
14581,13,15:59:18.868000,2
14582,13,15:59:24.244000,2
14583,13,15:59:24.594000,5
14584,13,15:59:32.722000,2
14585,13,15:59:35.668000,1
14586,13,15:59:51.357000,1
14587,13,16:00:34.602000,2
14588,13,16:00:45.617000,1
14589,13,16:01:06.477000,2
14590,13,16:01:09.533000,2
14591,13,16:01:18.778000,2
14592,13,16:01:18.943000,2
14593,13,16:01:57.530000,2
14594,13,16:02:50.304000,2
14595,13,16:03:05.334000,1
14596,13,16:03:07.952000,1
14597,13,16:03:28.738000,1
14598,13,16:03:47.250000,1
14599,13,16:03:52.049000,2
14600,13,16:04:08.937000,2
14601,13,16:04:10.862000,1
14602,13,16:04:25.623000,2
14603,13,16:04:51.861000,2
14604,13,16:05:04.629000,1
14605,13,16:05:37.939000,2
14606,13,16:05:43.855000,2
14607,13,16:05:48.365000,2
14608,13,16:06:09.460000,2
14609,13,16:06:43.276000,4
14610,13,16:06:59.600000,1
14611,13,16:07:24.681000,2
14612,13,16:07:24.698000,3
14613,13,16:07:38.640000,2
14614,13,16:07:43.598000,1
14615,13,16:08:09.206000,4
14616,13,16:09:51.555000,4
14617,13,16:10:16.898000,2
14618,13,16:10:40.816000,2
14619,13,16:11:35.851000,1
14620,13,16:11:36.696000,1
14621,13,16:11:53.231000,4
14622,13,16:11:57.745000,2
14623,13,16:12:01.248000,1
14624,13,16:12:09.428000,5
14625,13,16:12:54.934000,2
14626,13,16:13:18.092000,1
14627,13,16:13:43.216000,2
14628,13,16:14:03.465000,2
14629,13,16:15:15.017000,1
14630,13,16:15:23.308000,1
14631,13,16:15:30.868000,2
14632,13,16:16:01.813000,1
14633,13,16:16:48.586000,1
14634,13,16:16:59.284000,2
14635,13,16:17:30.859000,4
14636,13,16:17:35.815000,2
14637,13,16:17:38.232000,2
14638,13,16:17:45.913000,1
14639,13,16:17:54.543000,2
14640,13,16:17:55.101000,4
14641,13,16:18:09.134000,1
14642,13,16:18:37.601000,4
14643,13,16:18:41.900000,1
14644,13,16:21:27.474000,1
14645,13,16:21:52.188000,2
14646,13,16:22:00.455000,2
14647,13,16:22:12.042000,2
14648,13,16:22:30.353000,2
14649,13,16:22:39.848000,1
14650,13,16:22:57.788000,4
14651,13,16:22:58.161000,2
14652,13,16:22:59.181000,1
14653,13,16:23:15.088000,2
14654,13,16:23:31.866000,2
14655,13,16:23:35.907000,1
14656,13,16:23:44.578000,2
14657,13,16:24:40.771000,2
14658,13,16:25:22.402000,2
14659,13,16:25:22.568000,1
14660,13,16:25:35.729000,2
14661,13,16:25:43.851000,4
14662,13,16:26:07.338000,2
14663,13,16:26:41.360000,2
14664,13,16:27:09.182000,2
14665,13,16:27:11.197000,2
14666,13,16:27:36.368000,1
14667,13,16:27:42.686000,4
14668,13,16:27:47.375000,1
14669,13,16:27:52.285000,2
14670,13,16:28:40.226000,2
14671,13,16:28:50.125000,1
14672,13,16:29:01.371000,4
14673,13,16:29:17.108000,2
14674,13,16:30:44.306000,1
14675,13,16:30:48.412000,2
14676,13,16:31:05.698000,2
14677,13,16:31:59.579000,2
14678,13,16:32:21.266000,1
14679,13,16:32:51.557000,1
14680,13,16:33:22.331000,1
14681,13,16:33:24.646000,1
14682,13,16:34:33.655000,1
14683,13,16:34:38.005000,2
14684,13,16:35:00.820000,2
14685,13,16:35:23.747000,2
14686,13,16:35:36.131000,2
14687,13,16:36:29.173000,2
14688,13,16:36:40.866000,1
14689,13,16:36:48.290000,2
14690,13,16:38:21.165000,2
14691,13,16:38:40.487000,2
14692,13,16:39:34.860000,2
14693,13,16:39:38.572000,2
14694,13,16:39:58.228000,1
14695,13,16:40:18.022000,1
14696,13,16:40:31.356000,2
14697,13,16:41:23.057000,2
14698,13,16:43:17.910000,1
14699,13,16:43:50.468000,2
14700,13,16:44:14.871000,1
14701,13,16:44:17.109000,1
14702,13,16:44:32.152000,2
14703,13,16:44:41.423000,1
14704,13,16:44:44.716000,3
14705,13,16:45:02.042000,2
14706,13,16:45:03.564000,2
14707,13,16:45:08.474000,2
14708,13,16:45:16.808000,2
14709,13,16:46:01.975000,3
14710,13,16:46:19.928000,2
14711,13,16:46:31.787000,1
14712,13,16:46:33.791000,3
14713,13,16:46:41.388000,1
14714,13,16:47:16.171000,1
14715,13,16:47:30.674000,2
14716,13,16:48:25.786000,4
14717,13,16:48:51.141000,2
14718,13,16:49:15.971000,4
14719,13,16:49:59.987000,1
14720,13,16:50:48.942000,4
14721,13,16:51:47.571000,2
14722,13,16:52:12.609000,2
14723,13,16:52:20.373000,2
14724,13,16:52:41.018000,2
14725,13,16:53:38.404000,4
14726,13,16:54:00.984000,2
14727,13,16:54:15.176000,2
14728,13,16:54:21.059000,3
14729,13,16:54:31.410000,2
14730,13,16:54:46.001000,3
14731,13,16:54:51.335000,4
14732,13,16:54:55.960000,4
14733,13,16:55:34.637000,2
14734,13,16:55:55.236000,3
14735,13,16:56:50.005000,2
14736,13,16:56:50.276000,1
14737,13,16:57:03.729000,2
14738,13,16:57:48.484000,2
14739,13,16:58:18.227000,1
14740,13,16:58:55.544000,1
14741,13,16:59:11.783000,4
14742,13,16:59:28.977000,4
14743,13,16:59:30.428000,2
14744,13,16:59:34.245000,2
14745,13,16:59:44.035000,1
14746,13,16:59:56.451000,4
14747,13,17:00:48.215000,1
14748,13,17:01:18.123000,1
14749,13,17:01:43.741000,2
14750,13,17:03:17.370000,4
14751,13,17:03:39.297000,2
14752,13,17:03:41.074000,2
14753,13,17:03:55.065000,2
14754,13,17:04:08.852000,2
14755,13,17:04:28.515000,2
14756,13,17:04:38.339000,4
14757,13,17:04:50.487000,1
14758,13,17:05:34.679000,2
14759,13,17:05:36.516000,2
14760,13,17:05:39.457000,1
14761,13,17:06:04.880000,2
14762,13,17:06:42.598000,1
14763,13,17:07:15.962000,1
14764,13,17:07:23.634000,3
14765,13,17:07:31.018000,2
14766,13,17:07:31.457000,1
14767,13,17:08:15.482000,1
14768,13,17:08:40.453000,2
14769,13,17:09:05.627000,3
14770,13,17:09:08.240000,2
14771,13,17:09:40.733000,2
14772,13,17:09:40.786000,2
14773,13,17:10:19.332000,2
14774,13,17:11:01.268000,1
14775,13,17:12:27.503000,1
14776,13,17:12:59.149000,1
14777,13,17:13:45.859000,1
14778,13,17:14:08.258000,3
14779,13,17:14:20.554000,1
14780,13,17:14:48.980000,2
14781,13,17:15:06.389000,2
14782,13,17:17:27.662000,2
14783,13,17:17:51.977000,1
14784,13,17:17:58.178000,1
14785,13,17:18:05.332000,2
14786,13,17:18:41.425000,2
14787,13,17:18:52.866000,4
14788,13,17:19:03.787000,2
14789,13,17:19:33.863000,4
14790,13,17:19:39.727000,2
14791,13,17:19:59.780000,4
14792,13,17:21:25.322000,2
14793,13,17:23:18.556000,2
14794,13,17:24:35.901000,1
14795,13,17:25:29.830000,2
14796,13,17:25:32.442000,2
14797,13,17:25:53.158000,4
14798,13,17:26:04.642000,2
14799,13,17:26:29.526000,1
14800,13,17:26:46.612000,2
14801,13,17:26:54.871000,2
14802,13,17:27:18.079000,2
14803,13,17:27:36.158000,1
14804,13,17:27:40.219000,4
14805,13,17:27:49.848000,2
14806,13,17:28:15.845000,4
14807,13,17:28:27.145000,1
14808,13,17:28:43.042000,1
14809,13,17:28:52.332000,4
14810,13,17:29:32.339000,1
14811,13,17:30:05.386000,3
14812,13,17:30:16.357000,4
14813,13,17:30:53.221000,2
14814,13,17:31:17.717000,1
14815,13,17:31:22.093000,2
14816,13,17:31:47.983000,1
14817,13,17:31:53.255000,1
14818,13,17:33:09.775000,1
14819,13,17:33:40.047000,2
14820,13,17:33:50.794000,2
14821,13,17:34:39.033000,1
14822,13,17:34:39.365000,2
14823,13,17:35:15.214000,4
14824,13,17:36:17.157000,2
14825,13,17:37:21.188000,4
14826,13,17:37:34.945000,2
14827,13,17:37:39.555000,2
14828,13,17:38:08.721000,1
14829,13,17:38:42.976000,2
14830,13,17:38:52.077000,1
14831,13,17:39:47.043000,2
14832,13,17:40:46.251000,1
14833,13,17:42:00.694000,1
14834,13,17:42:24.675000,1
14835,13,17:42:35.720000,2
14836,13,17:42:44.318000,2
14837,13,17:43:04.634000,2
14838,13,17:43:16.916000,2
14839,13,17:44:38.109000,1
14840,13,17:45:32.009000,1
14841,13,17:46:13.777000,3
14842,13,17:46:39.467000,1
14843,13,17:47:16.711000,2
14844,13,17:47:18.916000,2
14845,13,17:47:21.174000,2
14846,13,17:48:14.838000,2
14847,13,17:49:14.825000,2
14848,13,17:50:44.940000,2
14849,13,17:50:55.444000,2
14850,13,17:51:31.689000,2
14851,13,17:51:52.508000,2
14852,13,17:51:53.684000,1
14853,13,17:52:07.746000,2
14854,13,17:52:34.348000,1
14855,13,17:53:14.376000,1
14856,13,17:53:22.891000,2
14857,13,17:55:18.021000,2
14858,13,17:55:20.024000,2
14859,13,17:55:33.337000,2
14860,13,17:56:18.011000,1
14861,13,17:56:58.534000,2
14862,13,17:57:08.759000,1
14863,13,17:57:15.032000,2
14864,13,17:57:20.941000,2
14865,13,17:58:01.495000,2
14866,13,17:58:08.350000,2
14867,13,17:58:17.269000,1
14868,13,18:00:00.702000,1
14869,13,18:00:56.293000,4
14870,13,18:02:25.164000,2
14871,13,18:02:35.611000,1
14872,13,18:02:56.774000,2
14873,13,18:03:38.471000,1
14874,13,18:04:11.230000,1
14875,13,18:04:20.420000,2
14876,13,18:06:30.714000,1
14877,13,18:06:37.544000,2
14878,13,18:06:42.935000,4
14879,13,18:10:18.716000,2
14880,13,18:11:34.598000,2
14881,13,18:12:45.176000,2
14882,13,18:13:05.502000,2
14883,13,18:13:08.712000,4
14884,13,18:13:46.705000,2
14885,13,18:14:03.698000,3
14886,13,18:16:12.315000,2
14887,13,18:16:30.755000,4
14888,13,18:16:35.560000,2
14889,13,18:17:48.460000,2
14890,13,18:18:49.160000,1
14891,13,18:19:39.079000,1
14892,13,18:19:58.546000,2
14893,13,18:20:12.881000,2
14894,13,18:20:13.094000,1
14895,13,18:20:49.556000,2
14896,13,18:23:14.866000,2
14897,13,18:23:25.539000,4
14898,13,18:24:01.535000,4
14899,13,18:25:02.218000,2
14900,13,18:25:41.710000,3
14901,13,18:26:03.743000,1
14902,13,18:27:24.012000,1
14903,13,18:27:27.388000,2
14904,13,18:28:12.245000,1
14905,13,18:28:15.933000,4
14906,13,18:28:23.419000,1
14907,13,18:29:34.231000,1
14908,13,18:30:00.829000,2
14909,13,18:30:55.271000,2
14910,13,18:31:10.796000,1
14911,13,18:31:31.700000,2
14912,13,18:31:32.700000,2
14913,13,18:32:09.617000,2
14914,13,18:32:30.948000,4
14915,13,18:32:35.314000,2
14916,13,18:33:14.732000,2
14917,13,18:33:18.591000,2
14918,13,18:33:28.525000,2
14919,13,18:33:49.614000,2
14920,13,18:33:51.930000,2
14921,13,18:35:25.227000,2
14922,13,18:38:05.024000,1
14923,13,18:39:05.522000,2
14924,13,18:39:20.743000,2
14925,13,18:39:31.774000,2
14926,13,18:40:26.166000,1
14927,13,18:41:18.353000,2
14928,13,18:43:37.184000,2
14929,13,18:43:37.981000,2
14930,13,18:43:46.513000,2
14931,13,18:43:55.706000,4
14932,13,18:44:15.677000,2
14933,13,18:45:07.339000,2
14934,13,18:45:07.477000,3
14935,13,18:45:10.116000,2
14936,13,18:46:35.887000,3
14937,13,18:47:40.542000,2
14938,13,18:51:02.379000,1
14939,13,18:51:10.914000,1
14940,13,18:51:58.227000,2
14941,13,18:52:10.361000,2
14942,13,18:54:12.458000,1
14943,13,18:55:17.497000,1
14944,13,18:55:17.917000,2
14945,13,18:55:44.370000,1
14946,13,18:56:03.409000,2
14947,13,18:56:23.868000,1
14948,13,18:56:55.691000,1
14949,13,18:58:59.037000,2
14950,13,18:58:59.889000,2
14951,13,18:59:15.895000,2
14952,13,19:00:58.794000,4
14953,13,19:01:04.146000,2
14954,13,19:01:12.735000,2
14955,13,19:01:26.971000,5
14956,13,19:02:51.047000,1
14957,13,19:02:58.445000,2
14958,13,19:03:10.991000,1
14959,13,19:03:30.990000,2
14960,13,19:04:14.662000,4
14961,13,19:04:29.276000,2
14962,13,19:04:36.647000,2
14963,13,19:05:19.256000,4
14964,13,19:06:16.429000,1
14965,13,19:07:26.291000,2
14966,13,19:07:29.415000,3
14967,13,19:08:00.482000,2
14968,13,19:08:17.610000,4
14969,13,19:08:47.307000,4
14970,13,19:08:52.872000,4
14971,13,19:09:03.191000,1
14972,13,19:09:25.082000,2
14973,13,19:09:27.852000,1
14974,13,19:10:15.438000,2
14975,13,19:10:18.560000,2
14976,13,19:10:23.789000,1
14977,13,19:11:12.272000,1
14978,13,19:12:12.992000,2
14979,13,19:13:15.754000,2
14980,13,19:13:19.166000,2
14981,13,19:14:42.534000,2
14982,13,19:15:17.450000,2
14983,13,19:15:30.570000,4
14984,13,19:16:44.431000,1
14985,13,19:16:55.361000,1
14986,13,19:17:42.487000,2
14987,13,19:19:48.952000,1
14988,13,19:20:00.111000,2
14989,13,19:20:09.237000,4
14990,13,19:20:30.593000,2
14991,13,19:22:06.310000,2
14992,13,19:22:12.283000,2
14993,13,19:22:55.193000,1
14994,13,19:23:28.025000,2
14995,13,19:24:13.275000,2
14996,13,19:26:34.124000,1
14997,13,19:27:04.623000,1
14998,13,19:27:15.899000,2
14999,13,19:27:23.782000,4
15000,13,19:27:45.378000,2
15001,13,19:28:17.939000,2
15002,13,19:29:40.986000,2
15003,13,19:30:05.998000,2
15004,13,19:30:10.582000,2
15005,13,19:31:08.060000,2
15006,13,19:31:53.023000,2
15007,13,19:33:19.526000,2
15008,13,19:33:45.738000,1
15009,13,19:33:48.674000,2
15010,13,19:34:21.426000,2
15011,13,19:34:29.980000,1
15012,13,19:36:25.737000,2
15013,13,19:37:54.319000,4
15014,13,19:38:00.924000,4
15015,13,19:38:28.290000,1
15016,13,19:39:44.603000,2
15017,13,19:40:24.977000,2
15018,13,19:41:09.061000,2
15019,13,19:41:37.743000,1
15020,13,19:42:10.849000,2
15021,13,19:42:12.790000,2
15022,13,19:43:39.236000,2
15023,13,19:44:16.481000,4
15024,13,19:45:11.484000,2
15025,13,19:45:34.657000,1
15026,13,19:48:01.254000,2
15027,13,19:48:14.653000,1
15028,13,19:48:29.004000,2
15029,13,19:49:15.130000,1
15030,13,19:49:35.087000,2
15031,13,19:51:40.801000,2
15032,13,19:52:57.129000,2
15033,13,19:53:03.805000,2
15034,13,19:53:30.599000,2
15035,13,19:53:51.589000,4
15036,13,19:53:54.005000,2
15037,13,19:54:25.231000,1
15038,13,19:55:54.714000,1
15039,13,19:56:18.698000,4
15040,13,19:58:09.550000,1
15041,13,20:01:45.729000,2
15042,13,20:03:35.768000,4
15043,13,20:05:17.234000,1
15044,13,20:07:05.733000,2
15045,13,20:07:06.836000,4
15046,13,20:07:30.151000,2
15047,13,20:08:11.833000,2
15048,13,20:08:28.588000,1
15049,13,20:09:05.600000,1
15050,13,20:09:35.325000,1
15051,13,20:10:42.309000,4
15052,13,20:11:50.829000,2
15053,13,20:13:42.595000,1
15054,13,20:13:59.139000,1
15055,13,20:15:56.657000,4
15056,13,20:18:52.767000,2
15057,13,20:19:31.591000,1
15058,13,20:21:01.355000,2
15059,13,20:22:27.300000,2
15060,13,20:24:37.738000,1
15061,13,20:26:31.547000,2
15062,13,20:28:30.615000,4
15063,13,20:30:36.482000,2
15064,13,20:32:48.846000,2
15065,13,20:33:18.777000,4
15066,13,20:34:44.344000,4
15067,13,20:36:52.569000,1
15068,13,20:39:12.448000,1
15069,13,20:41:20.773000,2
15070,13,20:42:06.737000,1
15071,13,20:42:31.244000,2
15072,13,20:42:55.452000,2
15073,13,20:48:30.604000,2
15074,13,20:48:52.622000,2
15075,13,20:52:51.542000,4
15076,13,20:54:00.809000,2
15077,13,20:56:52.551000,2
15078,13,21:01:26.897000,1
15079,13,21:02:27.629000,2
15080,13,21:05:38.763000,2
15081,13,21:07:47.605000,4
15082,13,21:12:25.432000,4
15083,13,21:18:24.802000,2
15084,13,21:20:52.589000,2
15085,13,21:20:53.808000,2
15086,13,21:32:27.355000,1
15087,13,21:36:39.290000,1
15088,13,21:39:11.741000,2
15089,13,21:40:17.368000,2
15090,13,21:43:20.848000,2
15091,13,21:44:27.402000,1
15092,13,21:45:02.451000,1
15093,13,21:50:48.555000,2
15094,13,21:52:45.981000,4
15095,13,22:00:30.867000,4
15096,13,22:01:34.808000,2
15097,13,22:02:02.493000,4
15098,13,22:02:28.586000,2
15099,13,22:06:32.741000,2
15100,13,22:06:44.825000,2
15101,13,22:08:18.241000,2
15102,13,22:08:49.622000,2
15103,13,22:15:58.126000,2
15104,13,22:17:26.654000,1
15105,13,22:18:03.409000,2
15106,13,22:18:25.124000,1
15107,13,22:19:49.820000,1
15108,13,22:24:11.054000,4
15109,13,22:27:13.501000,2
15110,13,22:27:55.652000,2
15111,13,22:31:08.984000,2
15112,13,22:31:32.966000,5
15113,13,22:33:15.073000,2
15114,13,22:40:32.553000,4
15115,13,22:41:37.600000,1
15116,13,22:41:48.159000,2
15117,13,22:45:35.635000,2
15118,13,22:49:48.667000,4
15119,13,22:51:21.772000,4
15120,13,22:51:24.122000,2
15121,13,22:54:35.024000,2
15122,13,22:55:23.951000,2
15123,13,23:05:16.467000,4
15124,13,23:20:47.327000,2
15125,13,23:21:12.280000,4
15126,13,23:21:16.130000,2
15127,13,23:26:57.901000,1
15128,13,23:30:09.549000,3
15129,13,23:32:59.117000,4
15130,13,23:35:52.744000,3
15131,13,23:44:12.913000,1
15132,13,23:47:02.248000,1
15133,13,23:50:27.203000,2
15134,13,23:51:30.652000,1
15135,13,23:54:27.760000,2
15136,14,00:01:21.095000,2
15137,14,00:02:36.206000,2
15138,14,00:30:50.091000,3
15139,14,00:30:57.156000,1
15140,14,00:33:09.796000,3
15141,14,00:35:02.473000,2
15142,14,00:53:40.093000,2
15143,14,01:34:05.771000,1
15144,14,01:48:50.354000,1
15145,14,01:52:37.341000,1
15146,14,02:34:42.540000,1
15147,14,03:17:03,2
15148,14,05:57:46.868000,4
15149,14,06:15:53.203000,2
15150,14,06:28:55.428000,1
15151,14,06:36:38.459000,4
15152,14,06:53:22.794000,4
15153,14,07:05:46.395000,2
15154,14,07:10:51.540000,1
15155,14,07:16:42.595000,1
15156,14,07:17:22.876000,2
15157,14,07:21:34.086000,4
15158,14,07:21:51.021000,1
15159,14,07:22:42.532000,4
15160,14,07:23:17.823000,1
15161,14,07:33:03.440000,4
15162,14,07:40:20.183000,2
15163,14,07:45:37.317000,2
15164,14,07:45:49.093000,2
15165,14,07:48:01.922000,2
15166,14,07:48:13.404000,2
15167,14,07:49:33.500000,2
15168,14,07:49:43.699000,4
15169,14,07:54:16.226000,3
15170,14,07:59:40.210000,4
15171,14,08:00:17.380000,2
15172,14,08:02:12.581000,2
15173,14,08:02:57.727000,2
15174,14,08:06:41.214000,1
15175,14,08:06:47.409000,2
15176,14,08:07:16.326000,2
15177,14,08:08:58.645000,2
15178,14,08:11:08.536000,5
15179,14,08:11:47.092000,2
15180,14,08:12:42.136000,2
15181,14,08:15:02.561000,2
15182,14,08:16:06.081000,2
15183,14,08:16:20.066000,1
15184,14,08:16:41.253000,1
15185,14,08:16:59.993000,4
15186,14,08:17:52.044000,2
15187,14,08:19:24.475000,2
15188,14,08:19:32.308000,2
15189,14,08:19:46.641000,2
15190,14,08:20:43.809000,4
15191,14,08:21:14.783000,4
15192,14,08:21:22.414000,2
15193,14,08:22:10.952000,2
15194,14,08:22:48.443000,4
15195,14,08:23:52.549000,2
15196,14,08:24:23.818000,2
15197,14,08:24:30.672000,2
15198,14,08:25:19.558000,2
15199,14,08:28:03.838000,1
15200,14,08:30:51.628000,4
15201,14,08:31:36.864000,2
15202,14,08:31:43.667000,4
15203,14,08:31:47.438000,2
15204,14,08:33:30.569000,2
15205,14,08:33:31.944000,2
15206,14,08:33:44.808000,2
15207,14,08:34:26.385000,1
15208,14,08:36:18.984000,2
15209,14,08:36:49.067000,2
15210,14,08:38:44.122000,2
15211,14,08:39:57.753000,4
15212,14,08:40:29.553000,1
15213,14,08:40:45.855000,1
15214,14,08:41:25.317000,2
15215,14,08:42:35.216000,1
15216,14,08:46:27.441000,2
15217,14,08:46:56.444000,3
15218,14,08:47:11.476000,2
15219,14,08:47:34.935000,4
15220,14,08:47:39.825000,2
15221,14,08:49:19.088000,1
15222,14,08:51:15.785000,4
15223,14,08:52:52.431000,2
15224,14,08:53:18.046000,1
15225,14,08:53:52.352000,1
15226,14,08:54:36.356000,2
15227,14,08:55:55.309000,2
15228,14,08:55:58.386000,1
15229,14,08:56:00.523000,2
15230,14,08:57:06.245000,4
15231,14,08:57:15.034000,4
15232,14,08:57:18.455000,2
15233,14,08:57:18.568000,2
15234,14,08:57:36.779000,1
15235,14,08:57:40.406000,4
15236,14,08:57:55.643000,5
15237,14,08:58:30.746000,1
15238,14,08:59:56.413000,2
15239,14,09:00:41.763000,1
15240,14,09:01:04.129000,2
15241,14,09:01:44.625000,2
15242,14,09:02:47.469000,1
15243,14,09:03:06.669000,2
15244,14,09:03:09.263000,2
15245,14,09:03:09.534000,2
15246,14,09:03:28.185000,2
15247,14,09:04:10.871000,1
15248,14,09:05:03.367000,2
15249,14,09:05:12.176000,1
15250,14,09:05:27.760000,2
15251,14,09:05:33.057000,2
15252,14,09:06:00.221000,1
15253,14,09:06:07.409000,1
15254,14,09:06:55.815000,1
15255,14,09:07:40.823000,1
15256,14,09:08:16.568000,1
15257,14,09:08:45.018000,2
15258,14,09:08:46.947000,2
15259,14,09:09:52.242000,2
15260,14,09:10:25.336000,2
15261,14,09:10:34.216000,3
15262,14,09:10:45.959000,2
15263,14,09:10:46.235000,2
15264,14,09:10:49.104000,2
15265,14,09:11:15.319000,2
15266,14,09:11:36.091000,2
15267,14,09:11:44.254000,1
15268,14,09:12:20.354000,2
15269,14,09:12:33.033000,4
15270,14,09:12:39.036000,2
15271,14,09:12:39.581000,1
15272,14,09:13:07.247000,1
15273,14,09:13:37.450000,2
15274,14,09:13:39.030000,2
15275,14,09:13:39.544000,2
15276,14,09:13:40.904000,2
15277,14,09:13:43.403000,2
15278,14,09:13:56.181000,2
15279,14,09:14:04.351000,2
15280,14,09:14:05.070000,4
15281,14,09:14:08.554000,1
15282,14,09:14:09.360000,2
15283,14,09:14:49.884000,2
15284,14,09:14:57.976000,1
15285,14,09:15:04.214000,1
15286,14,09:15:11.704000,1
15287,14,09:15:20.162000,2
15288,14,09:15:51.801000,2
15289,14,09:16:00.936000,2
15290,14,09:16:04.095000,2
15291,14,09:16:06.359000,2
15292,14,09:16:07.547000,1
15293,14,09:16:09.908000,2
15294,14,09:16:32.918000,2
15295,14,09:16:50.527000,1
15296,14,09:16:56.570000,1
15297,14,09:17:29.237000,2
15298,14,09:17:30.347000,1
15299,14,09:17:59.426000,2
15300,14,09:18:08.119000,1
15301,14,09:18:35.800000,2
15302,14,09:18:57.322000,2
15303,14,09:19:18.043000,1
15304,14,09:19:19.162000,4
15305,14,09:19:24.029000,2
15306,14,09:19:24.640000,2
15307,14,09:20:09.152000,4
15308,14,09:20:09.532000,1
15309,14,09:20:38.574000,1
15310,14,09:21:05.152000,2
15311,14,09:21:38.327000,1
15312,14,09:22:02.860000,1
15313,14,09:22:12.010000,1
15314,14,09:24:13.013000,2
15315,14,09:24:27.156000,2
15316,14,09:24:30.695000,1
15317,14,09:24:37.242000,2
15318,14,09:25:01.790000,1
15319,14,09:25:06.988000,1
15320,14,09:25:33.251000,2
15321,14,09:25:56.206000,2
15322,14,09:27:58.257000,2
15323,14,09:28:01.107000,4
15324,14,09:28:14.703000,2
15325,14,09:28:21.042000,2
15326,14,09:28:53.236000,2
15327,14,09:29:48.841000,2
15328,14,09:30:13.348000,2
15329,14,09:30:22.558000,2
15330,14,09:30:51.373000,1
15331,14,09:30:58.176000,1
15332,14,09:31:52.083000,1
15333,14,09:32:12.107000,1
15334,14,09:32:38.575000,1
15335,14,09:32:48.334000,1
15336,14,09:32:52.026000,2
15337,14,09:33:11.310000,2
15338,14,09:33:48.228000,2
15339,14,09:33:48.910000,1
15340,14,09:34:34.903000,4
15341,14,09:34:44.984000,1
15342,14,09:34:46.038000,3
15343,14,09:35:26.512000,2
15344,14,09:35:41.358000,2
15345,14,09:35:57.103000,1
15346,14,09:36:31.606000,1
15347,14,09:36:51.824000,1
15348,14,09:36:57.762000,1
15349,14,09:37:07.538000,1
15350,14,09:37:18.405000,4
15351,14,09:37:30.290000,1
15352,14,09:38:11.413000,1
15353,14,09:38:18.002000,2
15354,14,09:38:19.897000,1
15355,14,09:38:52.311000,1
15356,14,09:39:52.056000,2
15357,14,09:40:07.830000,3
15358,14,09:40:45.878000,1
15359,14,09:40:52.631000,4
15360,14,09:40:54.840000,2
15361,14,09:41:00.510000,3
15362,14,09:41:25.407000,1
15363,14,09:42:44.345000,1
15364,14,09:42:59.385000,1
15365,14,09:43:11.753000,2
15366,14,09:43:48.951000,1
15367,14,09:43:55.009000,2
15368,14,09:44:42.531000,2
15369,14,09:44:48.902000,1
15370,14,09:45:26.071000,1
15371,14,09:46:00.828000,4
15372,14,09:46:50.925000,1
15373,14,09:46:57.372000,2
15374,14,09:46:57.699000,2
15375,14,09:47:11.752000,1
15376,14,09:47:56.184000,2
15377,14,09:48:03.765000,1
15378,14,09:48:05.601000,2
15379,14,09:48:36.591000,1
15380,14,09:49:35.440000,2
15381,14,09:49:45.311000,2
15382,14,09:49:51.304000,2
15383,14,09:49:54.244000,1
15384,14,09:50:29.247000,1
15385,14,09:50:31.382000,1
15386,14,09:51:26.808000,1
15387,14,09:51:32.319000,4
15388,14,09:52:05.004000,4
15389,14,09:52:11.398000,1
15390,14,09:52:26.558000,2
15391,14,09:52:44.957000,1
