order_request_id,driver_id,completed_day_id,completed_time
15868,4272,14.0,14:36:53.568000
15869,1977,14.0,14:31:28.435000
15870,3822,14.0,15:21:43.099000
15871,3827,14.0,14:26:02.579000
15872,3536,14.0,14:26:29.183000
15873,1711,14.0,14:32:53.494000
15874,1702,14.0,14:31:15.140000
15875,3743,14.0,14:32:15.056000
15876,1405,14.0,15:11:45.526000
15877,2186,14.0,15:03:53.285000
15878,1236,16.0,15:45:25.782000
15879,812,14.0,14:52:45.586000
15880,3059,14.0,14:28:28.720000
15881,1693,14.0,14:36:29.600000
15882,2098,14.0,14:39:57.511000
15883,1121,14.0,14:15:12.074000
15884,3548,14.0,14:22:56.020000
15885,3246,14.0,14:31:36.546000
15886,2773,14.0,14:44:33.505000
15887,1960,14.0,15:18:21.189000
15888,940,14.0,14:54:20.510000
15890,3953,14.0,14:19:28.341000
15891,4871,14.0,15:12:17.546000
15892,3639,14.0,15:22:46.738000
15894,4336,14.0,14:58:28.331000
15895,1475,14.0,14:41:14.372000
15896,949,14.0,14:46:27.763000
15897,519,14.0,15:07:26.646000
15898,3978,14.0,14:51:29.382000
15899,1815,14.0,15:14:36.775000
15900,1754,14.0,14:38:24.545000
15901,1616,14.0,15:08:56.379000
15902,752,14.0,14:59:27.119000
15904,3342,14.0,15:12:41.330000
15905,579,14.0,14:35:45.382000
15908,1260,14.0,15:13:43.634000
15909,3023,14.0,15:20:21.962000
15910,493,14.0,15:09:02.774000
15912,4877,14.0,14:48:01.047000
15913,1848,14.0,14:27:29.598000
15914,2794,14.0,15:25:52.217000
15915,3503,14.0,14:48:17.078000
15916,636,14.0,15:21:49.908000
15917,3975,14.0,14:59:27.658000
15918,3876,14.0,14:35:42.736000
15919,807,14.0,14:36:02.785000
15920,293,14.0,14:46:06.855000
15921,769,14.0,16:44:31.463000
15922,4856,14.0,14:44:54.330000
15923,3312,14.0,14:38:58.560000
15924,3509,14.0,15:30:32.325000
15927,3228,14.0,15:49:23.805000
15928,3351,14.0,14:36:31.177000
15929,4983,14.0,14:48:18.400000
15930,1071,14.0,15:01:31.723000
15931,3372,14.0,14:29:10.868000
15932,1412,14.0,14:50:52.896000
15933,4355,14.0,14:42:06.581000
15934,1139,14.0,15:17:27.290000
15935,1357,14.0,21:18:26.598000
15937,1967,14.0,15:13:20.225000
15938,3207,14.0,15:06:35.533000
15939,4838,14.0,15:45:23.786000
15940,3071,14.0,15:15:16.578000
15941,4387,14.0,14:46:13.075000
15942,4787,14.0,14:52:00.327000
15944,3060,14.0,14:59:25.398000
15945,4459,14.0,15:15:23.099000
15946,1813,14.0,15:45:25.430000
15947,3226,14.0,14:45:03.043000
15948,1749,14.0,15:38:49.950000
15949,3165,14.0,15:19:41.802000
15950,3035,14.0,15:02:50.485000
15951,4435,14.0,15:13:56.311000
15952,1726,14.0,15:11:05.049000
15953,1435,14.0,14:52:37.795000
15955,85,14.0,15:11:52.144000
15956,4682,14.0,21:39:56.721000
15957,2327,14.0,15:06:07.359000
15958,4434,14.0,15:45:55.520000
15959,3968,14.0,15:10:37.248000
15960,3999,14.0,15:30:47.011000
15961,2382,14.0,15:05:36.639000
15962,3037,14.0,15:38:51.635000
15963,4457,14.0,14:54:16.488000
15964,1089,14.0,14:53:43.170000
15965,5001,14.0,15:32:24.197000
15966,3387,14.0,15:01:09.370000
15967,4937,14.0,15:39:51.459000
15968,1447,14.0,15:36:28.887000
15969,1180,14.0,15:13:02.095000
15970,2845,14.0,16:02:28.023000
15971,39,16.0,15:15:02.675000
15972,4411,14.0,16:03:53.805000
15973,1224,14.0,15:08:55.187000
15974,1210,14.0,16:16:04.962000
15975,1018,14.0,15:12:34.438000
15976,1463,14.0,14:55:15.799000
15977,3020,14.0,15:19:23.881000
15978,4030,14.0,15:16:04.924000
15979,948,14.0,15:21:45.900000
15980,2708,14.0,16:11:17.014000
15981,2922,14.0,15:15:02.173000
15982,3517,14.0,15:40:43.248000
15983,132,14.0,15:07:19.191000
15984,1569,14.0,15:18:15.851000
15986,4002,14.0,16:05:18.229000
15987,2477,14.0,15:18:51.757000
15988,3353,14.0,15:39:13.266000
15989,1828,14.0,15:17:03.558000
15990,2886,14.0,15:27:12.287000
15991,1647,14.0,15:36:19.406000
15992,3511,14.0,15:10:33.333000
15993,2695,14.0,15:41:18.220000
15994,3012,14.0,15:52:08.438000
15995,3509,14.0,15:22:07.538000
15996,2082,14.0,15:34:15.332000
15997,963,14.0,15:43:28.163000
15998,891,14.0,15:03:47.550000
15999,4256,14.0,15:39:34.260000
16001,2361,14.0,15:12:09.167000
16003,2598,14.0,16:01:45.658000
16004,4699,14.0,15:37:57.039000
16005,128,14.0,15:51:36.382000
16007,443,14.0,15:21:12.272000
16008,2960,14.0,15:48:20.187000
16009,2829,14.0,15:24:12.067000
16010,3163,14.0,15:46:38.552000
16011,4630,14.0,15:34:13.826000
16012,4832,14.0,15:12:01.214000
16013,379,14.0,16:31:44.794000
16016,1560,14.0,15:56:24.865000
16017,4184,14.0,15:47:06.094000
16018,3469,14.0,15:24:49.653000
16019,154,14.0,15:42:46.327000
16020,3151,14.0,16:06:20.939000
16021,2411,14.0,15:43:19.286000
16022,86,14.0,15:13:06.866000
16023,3601,14.0,16:15:22.829000
16025,1497,14.0,15:47:19.835000
16027,1355,14.0,15:41:43.936000
16028,4366,14.0,16:16:08.576000
16029,2495,14.0,15:45:10.315000
16030,2588,14.0,15:40:07.036000
16031,2692,14.0,16:34:28.660000
16032,1414,14.0,15:41:25.708000
16033,1568,14.0,15:25:43.661000
16035,1813,14.0,15:26:14.885000
16036,1118,14.0,15:38:41.085000
16037,374,14.0,16:15:27.818000
16038,2098,14.0,15:35:09.641000
16039,475,14.0,15:33:44.257000
16040,34,14.0,15:39:58.150000
16041,565,14.0,15:52:35.861000
16042,4377,14.0,16:15:34.832000
16043,1408,14.0,15:52:02.388000
16044,1893,14.0,15:51:47.601000
16045,1007,14.0,15:56:19.380000
16046,3862,14.0,16:20:45.609000
16048,3747,14.0,15:52:16.366000
16049,1308,14.0,16:14:27.231000
16050,1101,14.0,15:45:23.690000
16051,125,14.0,15:36:41.518000
16052,884,14.0,16:17:44.861000
16053,1006,14.0,15:35:27.997000
16054,1623,14.0,15:40:40.477000
16055,2084,14.0,15:47:34.993000
16056,2981,14.0,15:56:48.908000
16057,3709,14.0,15:37:42.274000
16058,2476,14.0,15:29:46.783000
16059,558,14.0,16:09:43.121000
16060,4852,14.0,16:46:32.914000
16061,4880,14.0,16:03:36.861000
16062,2361,14.0,16:02:20.732000
16063,2112,14.0,15:43:29.359000
16064,1979,14.0,16:49:29.491000
16066,4480,14.0,15:56:39.369000
16067,1272,14.0,15:53:13.221000
16069,4540,14.0,15:36:34.914000
16070,2343,14.0,15:56:27.284000
16071,4792,14.0,16:58:04.834000
16072,2100,14.0,15:50:32.116000
16073,2534,14.0,15:59:14.957000
16074,4882,14.0,16:43:24.711000
16075,4917,14.0,15:57:41.408000
16076,4832,14.0,15:48:10.651000
16077,767,14.0,16:29:56.016000
16078,1041,14.0,16:16:09.320000
16079,3095,14.0,16:08:32.543000
16080,1869,14.0,15:38:36.650000
16081,2028,14.0,16:02:27.835000
16082,2948,14.0,16:11:45.102000
16083,4628,14.0,15:49:20.086000
16084,4067,14.0,16:15:18.085000
16085,444,14.0,15:55:04.441000
16087,1673,14.0,15:38:46.567000
16088,1866,14.0,16:29:48.855000
16089,3897,14.0,16:36:01.057000
16090,4614,14.0,16:13:24.219000
16091,2577,14.0,16:10:34.527000
16092,4044,14.0,16:37:52.142000
16093,3596,14.0,16:11:21.972000
16094,4330,14.0,16:14:57.580000
16095,459,14.0,16:42:57.061000
16096,4415,14.0,16:19:00.511000
16097,3814,14.0,16:33:14.092000
16098,2920,14.0,15:53:24.526000
16099,3136,14.0,16:30:00.874000
16101,4551,14.0,17:18:19.696000
16102,2476,14.0,16:22:19.940000
16103,2737,14.0,16:20:26.453000
16104,3145,14.0,16:28:38.490000
16105,3005,14.0,16:18:58.826000
16106,1121,14.0,16:49:01.195000
16107,3032,14.0,16:22:31.226000
16108,2969,14.0,16:04:17.486000
16109,3536,14.0,16:10:36.983000
16110,1033,14.0,16:33:07.138000
16111,3008,14.0,16:47:11.769000
16112,2371,14.0,16:19:01.301000
16114,2740,14.0,16:37:33.372000
16115,880,14.0,16:11:23.889000
16117,4507,14.0,18:11:23.091000
16118,2590,14.0,16:24:47.153000
16119,3004,14.0,15:51:33.176000
16120,327,14.0,16:16:45.839000
16122,3805,14.0,16:18:33.875000
16123,1220,14.0,16:27:50.487000
16124,750,14.0,16:13:29.748000
16125,125,14.0,16:14:07.625000
16126,4092,14.0,16:04:44.780000
16127,2953,14.0,16:19:42.642000
16128,1895,14.0,16:22:19.622000
16129,4546,14.0,16:45:55.889000
16130,4036,14.0,17:38:38.094000
16131,1447,14.0,16:24:09.288000
16132,3831,14.0,20:14:25.790000
16133,168,14.0,16:59:39.740000
16134,684,14.0,16:35:29.443000
16135,2787,14.0,16:29:34.735000
16136,1037,14.0,16:35:17.567000
16137,148,14.0,16:49:14.698000
16138,2496,15.0,11:07:53.368000
16139,1806,14.0,16:48:53.194000
16140,1408,14.0,17:23:39.023000
16141,4076,14.0,19:23:24.246000
16142,3105,14.0,16:09:24.757000
16143,2100,14.0,16:29:19.756000
16144,184,14.0,16:11:22.233000
16145,1214,14.0,16:24:10.336000
16146,3777,14.0,17:38:30.570000
16147,1240,14.0,16:16:31.859000
16148,4897,14.0,16:30:02.679000
16149,2323,14.0,16:59:16.006000
16150,3073,14.0,16:50:42.834000
16151,768,14.0,17:27:22.579000
16152,3715,14.0,16:23:32.951000
16153,1194,14.0,16:59:06.313000
16154,3190,14.0,16:44:14.687000
16155,1568,14.0,16:39:43.081000
16156,2850,14.0,17:00:04.012000
16157,1355,14.0,16:31:20.283000
16158,1514,14.0,16:37:19.522000
16159,4135,14.0,16:42:17.688000
16160,4387,14.0,16:42:37.065000
16161,1036,14.0,16:54:13.038000
16162,4690,14.0,16:23:37.418000
16163,1441,14.0,16:32:44.490000
16164,4221,14.0,16:31:54.357000
16166,2989,14.0,16:33:00.226000
16167,3604,14.0,17:34:12.378000
16168,1737,14.0,16:30:42.777000
16169,421,14.0,17:23:21.761000
16170,3642,14.0,18:06:07.616000
16171,4458,14.0,17:04:20.194000
16172,4913,14.0,17:19:52.656000
16173,2240,14.0,16:43:28.720000
16174,1425,14.0,16:51:16.621000
16175,2829,14.0,17:02:14.594000
16176,3700,14.0,17:07:09.532000
16177,1177,16.0,16:32:59.529000
16178,475,14.0,16:54:23.127000
16179,3650,14.0,17:29:16.532000
16180,1803,14.0,17:23:21.382000
16181,4145,14.0,17:32:43.761000
16182,2947,14.0,18:02:09.397000
16183,2100,14.0,16:45:19.640000
16184,4474,14.0,17:00:29.177000
16185,4893,14.0,16:35:35.055000
16186,2537,14.0,17:10:18.855000
16187,4681,14.0,16:43:47.045000
16188,2758,14.0,17:41:09.925000
16191,2937,14.0,16:50:54.153000
16192,980,16.0,09:41:57.514000
16193,2361,14.0,16:45:32.523000
16194,2697,14.0,17:52:00.965000
16195,2683,14.0,17:35:37.027000
16196,4929,14.0,17:14:57.356000
16197,1083,14.0,16:55:36.204000
16198,2896,14.0,17:13:40.087000
16199,405,14.0,18:03:34.591000
16200,3065,14.0,16:56:06.298000
16201,3876,14.0,17:03:35.641000
16202,1260,14.0,17:31:09.951000
16203,2461,14.0,17:01:10.955000
16204,4969,14.0,17:18:53.956000
16205,2005,14.0,16:30:28.709000
16206,4614,14.0,17:32:14.213000
16207,4540,14.0,17:08:27.260000
16208,4309,14.0,17:19:36.263000
16209,1657,14.0,16:59:32.618000
16210,4857,14.0,17:18:26.809000
16211,2071,14.0,17:22:30.993000
16212,1210,14.0,17:10:56.297000
16213,2015,14.0,17:42:11.727000
16214,2476,14.0,17:17:21.963000
16215,3060,14.0,17:28:50.036000
16216,1934,14.0,17:12:44.760000
16218,4938,14.0,17:41:18.473000
16219,3522,14.0,17:14:24.798000
16220,4865,14.0,17:08:56.768000
16221,3716,14.0,17:07:56.566000
16223,4245,14.0,17:23:52.487000
16224,1969,14.0,17:49:55.199000
16225,3928,14.0,16:49:44.115000
16226,2079,14.0,18:07:20.566000
16227,1417,14.0,17:05:06.044000
16228,1732,14.0,17:45:05.800000
16229,3486,14.0,17:32:34.094000
16230,2965,14.0,17:13:03.901000
16231,4262,14.0,18:21:03.717000
16232,2266,14.0,17:13:39.796000
16233,3510,14.0,17:15:35.624000
16234,3357,14.0,18:01:29.508000
16235,1964,14.0,17:09:29.025000
16237,1494,14.0,17:58:47.520000
16238,4539,14.0,17:43:46.035000
16239,2082,14.0,17:46:42.998000
16240,1740,14.0,18:18:30.875000
16241,2061,14.0,17:36:32.931000
16242,2038,14.0,17:16:01.999000
16243,3032,14.0,17:57:14.389000
16244,3857,14.0,17:49:48.088000
16246,1244,14.0,17:29:00.872000
16247,4372,14.0,17:21:04.229000
16248,1346,14.0,18:09:53.788000
16249,626,14.0,17:17:11.492000
16250,628,14.0,17:52:00.445000
16251,2215,14.0,18:23:55.873000
16252,1800,14.0,18:23:29.656000
16253,1117,14.0,18:47:27.541000
16254,3498,14.0,18:05:10.559000
16255,1561,14.0,17:31:20.408000
16256,2806,14.0,17:17:59.278000
16257,3231,14.0,17:23:48.803000
16258,2759,14.0,18:25:59.064000
16259,2018,14.0,19:22:35.727000
16261,3510,14.0,18:23:44.943000
16262,3662,14.0,17:38:39.113000
16263,4971,14.0,17:53:34.973000
16264,1930,14.0,18:03:31.166000
16265,2998,14.0,17:25:31.267000
16266,4556,14.0,17:25:33.363000
16267,4708,14.0,17:45:47.282000
16268,796,14.0,17:51:00.853000
16269,4728,14.0,17:53:11.806000
16270,626,14.0,17:31:16.483000
16271,86,14.0,17:38:01.534000
16272,4957,14.0,17:45:00.634000
16273,3126,14.0,20:47:56.387000
16274,2249,14.0,20:01:02.203000
16275,4904,14.0,18:00:10.821000
16276,2556,14.0,17:41:03.321000
16277,1391,14.0,17:29:00.306000
16278,3646,14.0,17:44:14.409000
16279,1672,14.0,17:34:24.928000
16280,1886,14.0,17:50:34.548000
16281,835,14.0,18:17:01.493000
16282,3486,14.0,17:44:28.268000
16283,296,14.0,18:03:14.187000
16284,1101,14.0,18:19:19.168000
16285,1507,14.0,17:51:45.351000
16286,2476,14.0,17:39:10.085000
16287,1139,14.0,17:46:58.535000
16288,3538,14.0,17:46:57.436000
16289,2987,14.0,17:42:34.678000
16290,4921,14.0,17:43:12.037000
16291,1308,14.0,18:22:49.905000
16292,2532,14.0,18:28:13.005000
16293,127,14.0,18:45:26.391000
16294,898,14.0,17:36:30.317000
16296,172,14.0,17:48:33.440000
16297,2758,14.0,17:57:35.814000
16298,4679,14.0,18:39:22.166000
16299,2516,14.0,18:04:13.177000
16300,4911,14.0,17:40:57.211000
16301,3462,14.0,18:28:28.475000
16303,1673,14.0,17:48:05.536000
16304,4074,14.0,18:09:29.789000
16305,1192,14.0,18:25:21.007000
16306,236,14.0,17:58:26.013000
16307,444,14.0,18:08:34.787000
16308,3823,14.0,18:46:39.785000
16310,4656,14.0,18:13:55.475000
16311,1803,14.0,18:04:26.316000
16312,1274,14.0,17:50:37.470000
16313,2760,14.0,18:02:46.095000
16314,2766,14.0,18:11:42.512000
16315,4699,14.0,18:30:54.268000
16317,4832,14.0,18:06:59.769000
16318,268,14.0,18:13:07.486000
16319,4665,14.0,18:13:50.440000
16320,2478,14.0,18:03:03.392000
16321,3346,14.0,17:59:36.750000
16322,3663,14.0,18:19:44.962000
16323,3969,14.0,18:21:53.858000
16324,3073,14.0,18:06:59.453000
16325,806,14.0,18:25:46.599000
16326,2934,14.0,18:17:25.642000
16327,645,14.0,18:57:10.979000
16328,1799,14.0,18:48:59.551000
16329,739,14.0,18:08:34.080000
16330,1245,14.0,18:50:16.487000
16331,1232,14.0,18:24:48.687000
16332,4326,14.0,18:19:50.886000
16333,178,14.0,17:57:34.371000
16334,2484,14.0,18:30:22.082000
16335,400,14.0,18:01:50.302000
16336,2628,14.0,19:11:58.421000
16337,3235,14.0,18:18:29.629000
16338,1673,14.0,18:04:29.153000
16339,3205,14.0,18:54:25.145000
16340,606,14.0,18:42:17.657000
16341,2100,14.0,18:27:21.372000
16342,408,14.0,19:05:41.059000
16343,2477,14.0,18:16:22.176000
16344,669,14.0,18:38:16.672000
16345,4912,14.0,18:31:38.128000
16346,2355,14.0,19:49:39.523000
16347,4016,14.0,18:33:10.245000
16348,1356,14.0,18:20:02.430000
16349,1633,14.0,20:39:57.479000
16350,1200,14.0,18:20:54.400000
16351,2607,14.0,18:14:49.548000
16352,2051,14.0,18:38:52.045000
16353,4658,14.0,18:37:12.193000
16354,4991,14.0,18:43:36.682000
16355,1687,14.0,18:31:40.769000
16356,1079,14.0,18:57:03.709000
16358,2447,14.0,18:40:15.894000
16359,96,14.0,19:24:00.241000
16360,1883,14.0,19:04:37.455000
16361,1898,14.0,19:20:03.280000
16362,1667,14.0,18:36:08.673000
16363,4362,14.0,19:03:46.559000
16364,3640,14.0,18:47:28.354000
16365,4785,14.0,19:07:06.714000
16366,1326,14.0,18:51:03.486000
16367,2476,14.0,18:55:00.599000
16368,1973,14.0,18:48:05.216000
16369,2134,14.0,18:49:36.190000
16370,343,14.0,19:30:41.702000
16371,3037,14.0,19:14:22.528000
16372,365,15.0,09:36:01.413000
16373,1294,14.0,18:59:29.228000
16374,2041,14.0,18:52:26.015000
16375,1133,14.0,22:05:04.427000
16376,4057,14.0,19:14:05.708000
16377,1934,14.0,18:21:36.931000
16378,2697,14.0,19:09:08.318000
16379,1130,14.0,18:34:42.550000
16380,3952,14.0,19:10:04.021000
16381,1986,14.0,18:44:19.825000
16382,459,14.0,18:58:22.414000
16384,4562,14.0,19:02:32.516000
16385,4399,14.0,19:51:12.433000
16386,4904,14.0,19:24:06.065000
16387,1391,14.0,18:33:23.814000
16388,3811,14.0,19:22:15.064000
16389,2170,14.0,18:54:40.662000
16391,276,14.0,19:10:01.326000
16392,2607,14.0,18:55:21.365000
16393,4611,15.0,08:58:50.454000
16394,3277,14.0,19:16:13.157000
16395,4699,14.0,18:57:13.385000
16396,231,14.0,19:00:33.796000
16398,2477,14.0,19:00:50.705000
16399,4921,14.0,19:11:05.103000
16400,3353,14.0,20:25:58.498000
16401,374,14.0,19:26:12.812000
16402,1061,14.0,19:20:33.221000
16403,2700,14.0,19:58:17.159000
16404,4116,14.0,20:05:39.403000
16405,44,14.0,20:07:19.124000
16406,1396,14.0,19:21:52.137000
16407,405,14.0,19:20:32.372000
16408,2766,14.0,19:19:14.049000
16409,4044,14.0,19:53:34.350000
16410,4851,14.0,19:34:32.198000
16411,2453,14.0,19:32:02.785000
16413,3715,14.0,19:10:20.349000
16414,1118,14.0,19:30:39.606000
16415,2955,14.0,19:13:23.495000
16416,4991,14.0,19:22:34.886000
16418,2153,14.0,19:57:01.048000
16420,4214,17.0,08:53:11.515000
16421,1355,14.0,19:21:55.675000
16422,2066,14.0,19:46:16.723000
16423,2086,15.0,10:00:34.709000
16424,3164,14.0,20:22:55.816000
16425,4394,14.0,19:50:45.480000
16426,1349,14.0,19:45:24.349000
16427,3157,14.0,19:59:05.535000
16428,1955,14.0,19:49:44.710000
16429,1027,14.0,19:44:34.259000
16431,4980,14.0,20:35:51.656000
16432,3662,14.0,20:09:36.782000
16433,4306,14.0,19:48:03.927000
16434,4517,14.0,19:41:03.802000
16435,2477,14.0,20:03:49.929000
16436,2708,14.0,19:41:59.392000
16437,1030,14.0,19:33:01.656000
16438,3939,14.0,20:23:32.945000
16439,2489,14.0,23:10:28.908000
16440,4652,14.0,20:09:34.817000
16441,4883,14.0,19:58:45.112000
16442,3443,14.0,20:02:02.496000
16443,4645,14.0,20:07:03.488000
16445,2005,14.0,19:38:35.387000
16446,2500,14.0,19:44:03.340000
16447,4392,14.0,19:54:22.927000
16448,2051,14.0,20:00:43.063000
16449,3565,14.0,20:40:46.872000
16450,4543,14.0,20:13:37.780000
16451,2278,14.0,20:51:38.038000
16453,1966,14.0,20:39:52.444000
16454,4613,14.0,20:00:17.150000
16455,1539,14.0,20:15:11.563000
16456,117,14.0,20:14:25.395000
16457,4727,14.0,20:41:45.055000
16458,4167,14.0,20:24:21.862000
16459,899,14.0,20:32:15.707000
16460,2130,14.0,21:57:08.484000
16462,50,14.0,20:16:46.068000
16463,1517,14.0,19:59:02.418000
16465,1744,14.0,20:50:31.595000
16466,1603,14.0,20:43:19.271000
16467,2825,15.0,09:25:40.788000
16468,4269,14.0,21:15:00.142000
16469,4674,14.0,20:14:59.005000
16470,959,14.0,20:30:29.423000
16471,4263,14.0,20:30:18.340000
16472,4303,14.0,20:58:53.217000
16473,2957,14.0,20:50:25.930000
16474,2070,14.0,21:20:45.772000
16475,4969,14.0,20:44:27.201000
16476,469,14.0,20:29:26.021000
16477,387,14.0,20:56:38.105000
16478,3815,14.0,21:52:52.781000
16479,296,14.0,20:28:00.665000
16480,4306,14.0,20:50:40.812000
16481,1517,14.0,21:19:53.895000
16482,2038,14.0,20:40:11.985000
16484,3587,14.0,20:51:56.740000
16485,72,14.0,20:31:01.252000
16486,4807,14.0,20:47:00.990000
16487,4769,14.0,21:25:53.877000
16488,4056,14.0,21:25:39.667000
16489,3750,16.0,13:32:12.891000
16490,4263,14.0,21:22:20.069000
16491,3145,14.0,20:40:44.715000
16492,1761,14.0,21:20:14.529000
16494,2041,14.0,20:47:40.948000
16495,4798,14.0,21:42:52.416000
16496,1043,14.0,21:48:43.992000
16497,2299,14.0,22:08:47.966000
16498,3151,14.0,21:22:00.461000
16500,2684,14.0,20:47:03.148000
16501,3326,14.0,21:31:31.088000
16502,3640,14.0,21:47:32.771000
16503,4283,14.0,21:41:07.449000
16504,3328,14.0,21:09:29.922000
16505,4148,14.0,21:07:39.888000
16506,4296,14.0,21:46:07.335000
16507,3566,14.0,21:22:05.834000
16508,4421,14.0,22:08:46.066000
16509,3128,14.0,21:23:35.580000
16510,4916,14.0,22:35:49.397000
16511,2701,14.0,22:03:22.801000
16512,4272,14.0,22:11:15.525000
16514,4769,14.0,22:07:04.899000
16516,2583,14.0,21:41:48.183000
16517,3717,14.0,22:16:54.041000
16518,2466,14.0,22:26:14.394000
16519,4588,14.0,22:21:41.696000
16521,1692,14.0,23:22:14.201000
16524,1570,15.0,11:09:10.717000
16525,3145,14.0,23:40:07.093000
16526,408,14.0,22:07:47.750000
16527,427,14.0,23:02:06.478000
16528,4468,14.0,22:24:46.134000
16529,2821,14.0,22:59:27.445000
16530,2674,14.0,23:44:08.959000
16531,1307,14.0,23:14:45.737000
16532,2591,14.0,23:39:52.254000
16533,2194,14.0,23:09:40.842000
16534,3537,14.0,23:52:37.301000
16535,1405,14.0,23:19:42.994000
16536,4590,14.0,23:08:36.728000
16537,4256,14.0,23:13:13.797000
16538,2863,14.0,23:32:28.050000
16539,447,15.0,00:21:45.375000
16540,2985,14.0,23:20:56.893000
16541,1355,14.0,23:25:15.272000
16543,1343,15.0,00:00:09.780000
16544,2971,15.0,00:07:55.100000
16545,2661,15.0,00:42:10.330000
16546,4720,15.0,01:22:05.611000
16547,4531,15.0,00:02:37.411000
16548,4798,15.0,00:18:23.836000
16549,2591,15.0,00:11:34.875000
16550,491,15.0,00:29:11.513000
16551,117,14.0,23:53:59.893000
16552,3145,14.0,23:51:27.394000
16553,3426,15.0,17:42:07.396000
16554,3121,15.0,01:17:38.871000
16556,3256,15.0,00:42:32.101000
16557,4304,15.0,02:50:12.545000
16558,4749,15.0,03:14:47.517000
16560,4629,15.0,03:14:33.902000
16561,2743,15.0,04:34:21.070000
16563,4137,15.0,03:37:54.175000
16564,3254,15.0,04:01:52.392000
16565,3767,15.0,06:02:15.189000
16567,978,15.0,06:15:22.314000
16568,4154,15.0,07:02:16.442000
16569,2493,15.0,11:22:13.746000
16570,483,15.0,08:49:38.884000
16572,1321,15.0,10:00:53.755000
16574,45,15.0,09:08:19.969000
16575,265,15.0,08:06:25.554000
16576,4561,15.0,08:57:41.162000
16577,4715,15.0,08:14:56.798000
16578,1742,15.0,08:55:08.014000
16579,1722,15.0,08:34:17.589000
16580,2534,15.0,11:42:05.372000
16581,2979,15.0,08:24:59.307000
16582,4895,15.0,08:57:43.740000
16583,4387,15.0,08:39:20.425000
16584,3700,15.0,08:30:44.271000
16585,1908,15.0,09:05:46.893000
16586,455,15.0,09:31:36.844000
16587,1396,15.0,08:47:40.332000
16588,1669,15.0,08:41:36.744000
16590,2684,15.0,09:08:51.791000
16591,4397,15.0,09:02:07.590000
16593,3740,15.0,09:16:51.380000
16594,4387,15.0,09:28:01.595000
16595,2741,15.0,09:05:49.089000
16596,3655,15.0,09:09:22.214000
16597,3981,15.0,09:27:36.485000
16598,1447,15.0,09:26:42.956000
16599,150,15.0,09:13:27.707000
16600,3882,15.0,09:42:51.970000
16601,451,15.0,10:05:48.972000
16602,3708,15.0,09:18:17.258000
16603,1443,15.0,10:06:08.870000
16604,4977,15.0,09:27:05.360000
16605,217,15.0,09:57:10.368000
16606,1632,15.0,09:37:50.026000
16607,2361,15.0,09:45:00.006000
16608,1597,15.0,09:38:04.360000
16610,943,15.0,09:45:32.324000
16611,4540,15.0,10:43:35.099000
16612,1540,15.0,09:51:59.616000
16613,1675,15.0,09:42:07.535000
16614,1008,15.0,09:39:21.906000
16615,1396,15.0,09:36:28.544000
16616,4389,15.0,09:58:30.154000
16617,1391,15.0,10:08:58.603000
16619,1560,15.0,11:02:37.962000
16620,1253,15.0,10:12:35.203000
16621,34,15.0,10:17:04.586000
16622,3253,15.0,10:25:24.674000
16623,2231,15.0,10:07:11.739000
16624,2112,15.0,10:13:53.697000
16626,3650,15.0,10:16:12.941000
16627,2999,15.0,10:49:07.073000
16628,1234,15.0,09:53:25.120000
16629,1561,15.0,10:11:13.602000
16630,3012,15.0,10:12:13.848000
16631,3997,15.0,10:51:08.330000
16632,1488,15.0,10:36:47.275000
16633,688,15.0,10:39:37.015000
16635,636,15.0,10:23:06.772000
16636,2341,15.0,10:41:29.422000
16637,862,15.0,11:04:07.342000
16638,4877,15.0,11:05:55.771000
16639,3008,15.0,10:36:30.415000
16640,735,15.0,10:35:36.012000
16641,3615,15.0,10:14:49.124000
16642,4438,15.0,10:57:29.761000
16643,2847,15.0,11:17:06.322000
16644,4345,15.0,11:13:29.962000
16645,2289,15.0,10:58:22.116000
16646,1234,15.0,10:14:43.630000
16647,3106,15.0,11:39:38.828000
16649,1099,15.0,10:58:01.727000
16650,1413,15.0,11:34:01.028000
16651,131,15.0,11:33:08.249000
16652,4552,15.0,11:03:45.372000
16653,1476,15.0,11:15:54.385000
16654,233,15.0,11:19:59.799000
16655,3532,15.0,10:50:35.241000
16656,5008,15.0,10:56:34.038000
16657,1914,15.0,10:25:29.950000
16658,3093,15.0,10:58:32.650000
16659,1977,15.0,10:58:12.874000
16660,1272,15.0,11:21:28.017000
16661,2050,15.0,10:30:50.322000
16664,1764,15.0,10:57:20.993000
16665,3158,15.0,10:50:29.602000
16666,2188,15.0,11:00:05.511000
16667,3456,15.0,10:46:34.722000
16668,301,15.0,11:08:27.606000
16669,334,15.0,11:01:28.816000
16670,631,15.0,11:18:13.038000
16671,3708,15.0,11:49:35.681000
16672,1086,15.0,11:20:08.445000
16673,1234,15.0,10:52:48.973000
16674,4833,15.0,11:19:05.902000
16675,260,15.0,11:54:59.368000
16676,4674,15.0,11:39:23.926000
16677,1094,15.0,11:31:14.248000
16678,1797,15.0,11:41:10.318000
16679,4334,15.0,11:33:46.609000
16680,4292,15.0,11:49:22.113000
16682,4149,15.0,11:22:11.839000
16683,413,15.0,12:47:23.446000
16684,4462,15.0,11:33:24.440000
16685,734,15.0,11:35:08.076000
