id_listing_anon,room_type,listing_neighborhood,total_reviews
2825fcca-8f9f-4636-af54-13b13d01f382,Entire home/apt,Barra da Tijuca,0.0
ef0df077-d7e4-4d31-badc-161a860efe60,Entire home/apt,Urca,0.0
50a7d25b-dfe2-4ab5-a42d-764ea80ffe57,Private room,-unknown-,1.0
8b0c5f84-019b-4c60-b0bc-6b0c65cbe4fa,Entire home/apt,Copacabana,26.0
704cee51-0572-48ab-85ab-37dd9e92be6f,Entire home/apt,-unknown-,0.0
56a944b7-9206-42f3-a8fe-7baad919328b,Entire home/apt,-unknown-,0.0
a6f6a4e6-6177-4927-9edf-6b9fcba1ce80,Entire home/apt,Copacabana,7.0
b3e2e92b-e934-4e90-a748-945a4656b5fc,Entire home/apt,Leblon,2.0
ebab343d-8fb1-465e-8de7-5d244198511c,Entire home/apt,Leme,0.0
5d4424bc-ccce-43b5-ad3c-9011a1012d81,Private room,Lagoa,3.0
2c6920a8-6d67-4b98-b5d9-6ab8d8d17790,Private room,Barra da Tijuca,5.0
4f64bd7d-0138-4dc3-aa80-df6f697cc5ca,Entire home/apt,-unknown-,0.0
ff3fa753-48f3-4dd5-b683-42c791c9735d,Entire home/apt,-unknown-,0.0
79fd9be1-730b-4cf9-9a56-d94172ee316a,Entire home/apt,Lapa,7.0
d15747e7-ac74-4418-944c-761d283ad526,Entire home/apt,-unknown-,0.0
43350f82-fde6-4ca0-97c2-338747412225,Private room,-unknown-,7.0
ae6c0828-fd06-4aeb-a6f0-765873d4515b,Entire home/apt,-unknown-,0.0
0be306c0-7f5c-466b-b7a5-dd243e02ae2f,Private room,Barra da Tijuca,0.0
6af91bf3-555e-4edf-9fca-e1cef67ebd8a,Entire home/apt,Copacabana,40.0
eeada829-c4ed-4084-8eed-0c71b7eb01cc,Entire home/apt,Copacabana,7.0
35d07783-2f4f-45be-9d13-000b0f3ca2c8,Entire home/apt,Glória,2.0
58a3e84c-f4e1-4391-8689-5b278d79ae85,Entire home/apt,-unknown-,0.0
3b22f73f-0f39-475c-8e88-bca66f85657e,Entire home/apt,Lapa,0.0
a2a1e56e-52b6-4b74-8fc5-a25b9e8d7845,Shared room,-unknown-,0.0
7424c79d-3181-4071-92e7-cca1b472ce69,Shared room,Cosme Velho,0.0
ff83e27f-e89e-4849-a31f-b401d80a7aa0,Entire home/apt,Copacabana,1.0
516d27fd-1efb-4aea-9260-1c77daf1eaeb,Private room,-unknown-,0.0
fd01c618-79e0-484c-bea5-33d3f9c92542,Entire home/apt,Barra da Tijuca,0.0
014fb04a-35fc-46e0-a4f7-ca12792dd53f,Entire home/apt,-unknown-,9.0
c55aded7-9de1-41f5-adc7-d340788aa92d,Entire home/apt,-unknown-,1.0
fd46c73f-65bd-4773-ba58-11ba108e0727,Entire home/apt,-unknown-,4.0
fb84c1a3-c739-48be-9712-e6b69c4c43d0,Entire home/apt,-unknown-,0.0
9a522fe6-7daf-4178-acf5-6e8a738ebcf4,Entire home/apt,Recreio dos Bandeirantes,1.0
02c4ea79-f171-4daa-be6b-3a505c7e83a3,Entire home/apt,Botafogo,64.0
aab72732-3ad6-48a9-b45c-a48ec563f5d8,Entire home/apt,-unknown-,3.0
a40c40da-26a9-4e91-897c-b8bfe12fa4ca,Entire home/apt,-unknown-,0.0
35bd8651-1951-4c86-9047-ca855d2b2fa4,Entire home/apt,Copacabana,7.0
e733ac4e-ead9-4b08-89bd-7b482aa925d6,Private room,-unknown-,0.0
4970eed3-c627-4a67-8744-03f5bf677bb8,Entire home/apt,Ipanema,0.0
2d8939fa-1274-46a3-8004-5588c7bc19b4,Entire home/apt,Benfica,0.0
a3da0e5f-7188-468f-8e88-ecbf88eaf679,Private room,Ipanema,18.0
9659ce69-2858-4ba8-a606-283e86369d91,Private room,-unknown-,5.0
dfe2bc7c-6203-4e9a-8ca0-0feeb4812f7b,Entire home/apt,-unknown-,0.0
920a969b-4502-4c38-9b6d-6d8b9ab46786,Entire home/apt,-unknown-,0.0
e5c62e7c-38c6-42fe-a298-5f7884db5788,Entire home/apt,Ipanema,42.0
998ccefa-5e4f-4cdf-8967-4d130b13ffbc,Private room,Botafogo,87.0
62b549b9-149b-4bde-b9b1-f16078c4b92f,Entire home/apt,Leblon,27.0
34e0ba52-9909-4607-8daa-ba71c49e59d8,Entire home/apt,-unknown-,2.0
c08d96e2-a353-4408-b5f8-4459a8127bc8,Entire home/apt,Copacabana,0.0
675ca4b7-caf4-4755-b5d3-0bbef3bbdee5,Entire home/apt,-unknown-,0.0
41e968c2-692a-4cce-a2bd-0b872dc63563,Entire home/apt,-unknown-,2.0
6700a46e-1a7c-4a78-81d0-f7c1ce8d773f,Shared room,Laranjeiras,0.0
7fbc24e4-b1dc-4e88-9cd6-05795006a650,Entire home/apt,-unknown-,65.0
a8551450-2409-429e-a2f5-e161f87109c7,Entire home/apt,-unknown-,5.0
a234c7e7-82b7-4071-8634-6344e8502033,Entire home/apt,Copacabana,0.0
53585fcd-9fe4-40e2-90d0-d252ce1ed9d3,Entire home/apt,-unknown-,0.0
7e7900dc-e3c5-47f9-a99f-dfe1b92b91b4,Entire home/apt,-unknown-,1.0
f6a6ca67-3ac6-4b10-a00d-1964b5cd2738,Entire home/apt,-unknown-,0.0
dc27e495-8186-479f-b3b9-3e926714c348,Entire home/apt,-unknown-,1.0
19ce17b7-00ed-4661-807a-c37b5bd4cbab,Entire home/apt,-unknown-,0.0
6892284c-56c2-4e34-8159-5e09d9592704,Entire home/apt,Barra da Tijuca,0.0
1e8cdf5d-9e94-438f-82c8-0e6c7be61244,Entire home/apt,-unknown-,1.0
acc00f9f-9eb2-41f0-8610-e0351a19083d,Entire home/apt,Copacabana,0.0
80338ea5-0226-48a6-aa33-ab672750813f,Entire home/apt,Copacabana,2.0
f007fa5e-5b89-4d1a-aaa3-57d20fad4c1b,Entire home/apt,-unknown-,0.0
1ea80820-6981-4ea2-bc80-2646b2f21d4e,Entire home/apt,Humaitá,0.0
659891b5-4bbd-4318-8f7a-9afcbc8819ad,Entire home/apt,Ipanema,5.0
07873e41-3445-4baf-a72c-a1b33851ef8f,Private room,-unknown-,0.0
6d9be601-2d5a-4812-9eea-80422894e1ac,Entire home/apt,-unknown-,7.0
ae4036ae-5946-44cb-96a9-729caa7e6cf1,Private room,-unknown-,0.0
f11b5696-331e-4572-b16a-c93300e8670f,Private room,Santa Teresa,31.0
7e7afc7e-0c95-404d-b1b5-c822869f8915,Entire home/apt,Copacabana,23.0
34da7506-d37e-4ddb-8338-df3ff16cf211,Entire home/apt,Copacabana,2.0
180d318e-c23b-47e5-a21e-309343c2d3dd,Entire home/apt,-unknown-,0.0
5441a85f-9333-49e8-aaa0-e5d4a5fd5954,Entire home/apt,Ipanema,58.0
bc209cce-a55a-409f-87a8-167352c075d7,Entire home/apt,Santa Teresa,4.0
3249939a-cb11-4bc7-8dae-4bca066927f5,Entire home/apt,Leblon,2.0
efc2f849-3c09-4f3e-beae-babf313f41aa,Entire home/apt,-unknown-,0.0
df051ec2-7cdb-4eee-b74b-1085d8a20a58,Entire home/apt,Gávea,0.0
517acd43-d59c-432e-8707-f016b505cd45,Entire home/apt,Barra da Tijuca,0.0
bab94cca-c228-48e6-9d02-33e08f16a4a7,Private room,-unknown-,0.0
23d64c20-f4d1-4eee-8d2d-1ce3ca073a39,Entire home/apt,Barra da Tijuca,14.0
9ac80236-ecf7-4eca-ab15-039cc1513d2b,Private room,Copacabana,12.0
0bc040cd-7718-44e7-8004-c7ba87473f73,Entire home/apt,Copacabana,8.0
0cbe56a1-13e1-4612-9b50-1aa40b861c1b,Entire home/apt,Ipanema,38.0
2a55e732-a752-4d02-b761-81b500521af9,Entire home/apt,-unknown-,11.0
fd596f12-fba5-4abf-81a3-72f2d9274213,Entire home/apt,-unknown-,0.0
33657655-44e6-4622-b8d7-2952cee2400a,Entire home/apt,Copacabana,0.0
c3c439d2-2c6e-47ba-bd92-0c47d685937e,Entire home/apt,Barra da Tijuca,1.0
7b9d12dd-6f47-4a15-a179-0ce6eb7710e1,Private room,-unknown-,1.0
215e7ac2-9ea7-4151-a3fa-4cc3df7f4bab,Entire home/apt,-unknown-,0.0
cfa676de-1749-4c0a-8bf0-f9125c164b6c,Entire home/apt,Flamengo,5.0
60a0111f-e6a2-46b9-9afd-daed8266f993,Private room,-unknown-,6.0
787ac54c-a895-4249-9a44-88181fca0728,Entire home/apt,Ipanema,51.0
ac03513e-2cd8-4a51-93d6-253ba99ea8f5,Entire home/apt,-unknown-,27.0
98693e8e-6e66-4234-888f-08f892b0eba0,Entire home/apt,Copacabana,94.0
b71494da-b139-4ca4-b86a-95a00febc3bc,Entire home/apt,Ipanema,42.0
16537b3c-f9f3-4112-a53d-64d73ad553e4,Entire home/apt,-unknown-,12.0
9e07bd67-f35f-4d24-a879-47e9a74baad4,Entire home/apt,Barra da Tijuca,0.0
b6b75632-80cc-4c15-9c02-d59f344c9e53,Entire home/apt,Copacabana,43.0
40355bdb-c720-4d4f-bdfe-253aacc8c501,Private room,-unknown-,0.0
e0fc402d-ad85-47c7-87ed-58a1a17c8a25,Entire home/apt,-unknown-,3.0
d1738258-8d1f-4bce-b2ad-30fb1e40c283,Entire home/apt,Copacabana,16.0
152f9802-3a69-4da4-b0f6-6ecd1ac3fd04,Entire home/apt,Copacabana,0.0
3586e7d3-ba69-4ae2-bfb0-297a5a768bb8,Private room,-unknown-,0.0
7322ee25-7247-4d43-8480-ff8f14a4d515,Entire home/apt,Copacabana,17.0
4c0736c0-7ce2-41ed-8d7f-9c648d0a995b,Entire home/apt,Barra da Tijuca,0.0
28acfd3d-ef65-4809-9086-ae90f21feb28,Private room,Ipanema,17.0
38f55e9b-01a8-4a0e-b8d1-73cc757cb562,Entire home/apt,-unknown-,0.0
deb699a3-92f1-43be-8a25-13158890dee2,Shared room,Copacabana,3.0
fd5d9181-589a-4664-943f-c6b0adabcf15,Entire home/apt,-unknown-,24.0
da4cabf3-53c1-4110-aad1-a559020e63a1,Private room,Copacabana,10.0
5524ef7a-80c5-4f92-afa9-06268ce5363f,Entire home/apt,-unknown-,0.0
ddb222ef-9178-4703-8d7a-13b925bcb124,Entire home/apt,-unknown-,9.0
0b690cd7-1867-44c7-845f-4d10963cc02d,Entire home/apt,Barra da Tijuca,0.0
46152a24-254e-4e62-a424-14912fb206e5,Entire home/apt,Copacabana,0.0
b10ffb0d-8da9-47ca-96f5-0b4ab5432183,Entire home/apt,-unknown-,0.0
84fa0f9d-2168-4d14-b574-096417c65725,Entire home/apt,Ipanema,0.0
cb8cefe5-c65a-423d-9db1-52aba8a68bd8,Entire home/apt,Copacabana,37.0
4e3f78b0-a609-4748-b001-9be22a148d3b,Entire home/apt,-unknown-,2.0
be2da065-472a-4ac1-b0ee-6a221676f305,Entire home/apt,-unknown-,0.0
5db1afb8-1803-438e-933a-8d0fdbb0b1cc,Entire home/apt,Copacabana,31.0
9fda64ae-703d-44fc-aeb6-4bcc06322065,Entire home/apt,-unknown-,0.0
43500648-e0fd-46a1-825a-0dfee49cf975,Entire home/apt,Ipanema,2.0
5f465046-54c6-4156-8b0c-4a9b30e4934f,Entire home/apt,Copacabana,0.0
f8ea4faf-cc8f-4488-87fe-75497e1caaa0,Private room,Flamengo,11.0
e702d36a-c362-4a88-9d56-cbe98a67ede3,Entire home/apt,Tijuca,0.0
835aad47-c420-48e2-bd6e-bef1ca6024b5,Entire home/apt,-unknown-,0.0
281a82a0-a160-436f-bb80-eb60562727a2,Private room,-unknown-,0.0
ee715adb-64fa-4851-9a93-e819c118753f,Entire home/apt,-unknown-,0.0
863def9e-f64d-4de3-8eca-beef4d5142c6,Private room,-unknown-,0.0
56c561a5-e017-49ac-82e3-e2be72af3a2c,Private room,Leblon,0.0
06c98f3a-5fc8-427e-8a78-0409850738d7,Entire home/apt,Copacabana,76.0
84749890-6fe8-47d5-9429-68dd6366ba0c,Entire home/apt,-unknown-,9.0
2d9a63ea-7b98-4c4d-82ec-7e59ab67cc52,Entire home/apt,-unknown-,0.0
36a2a895-21df-4221-b4d6-ed8467d1beb5,Private room,Ipanema,12.0
944e320a-2c4b-486d-9086-58be33d9cb1e,Entire home/apt,-unknown-,32.0
5ddeeaff-e81e-4b8c-91da-6c697083f004,Entire home/apt,Copacabana,1.0
9dc5aac6-9fac-4907-82e3-88a79be93cd1,Entire home/apt,-unknown-,1.0
8cc5fb1d-cafb-4e02-b13e-18349e10afe4,Entire home/apt,Ipanema,0.0
3fa43f93-a476-453e-806e-3cee5d5bc411,Entire home/apt,-unknown-,1.0
a6748305-3a96-48cc-ae82-2c13ca9130d3,Entire home/apt,Ipanema,24.0
5cf848c6-9334-45d3-bbd6-05e4ed4929de,Entire home/apt,Ipanema,20.0
04ac4107-4bae-4193-8f21-c3de4869b361,Entire home/apt,-unknown-,0.0
d1165439-75c1-43e6-a6fb-5750c1bc2c07,Entire home/apt,-unknown-,0.0
18849795-80e3-4e78-81ae-75476221fcae,Entire home/apt,Copacabana,20.0
865512c4-bb79-4e3d-a799-dfc739ea0e4a,Entire home/apt,Copacabana,8.0
d6d1e590-1742-4a8f-b976-83fe9b3b4725,Entire home/apt,Barra da Tijuca,4.0
043d856c-4fd0-4bb0-823e-5bca2fb427f8,Private room,-unknown-,0.0
9807e041-2e05-4e77-98d9-de5dbd258607,Entire home/apt,-unknown-,0.0
abee78ab-69aa-4c94-8de7-964aa3b576bb,Entire home/apt,-unknown-,0.0
ae991e60-e684-44d7-9edb-9b97495c4b3f,Entire home/apt,Copacabana,0.0
31d40567-7663-4198-8e93-46919d60b363,Entire home/apt,-unknown-,0.0
e282d7fd-d109-45de-a9e8-cbdb982a7dab,Entire home/apt,-unknown-,1.0
a9981eee-d618-4d58-82bb-2e0ed3c45cf9,Shared room,-unknown-,0.0
c77588ec-f865-4184-877b-f0d9dd1dda69,Entire home/apt,Centro,6.0
66842ed5-be84-4a04-b69e-8915802b2eb7,Entire home/apt,-unknown-,0.0
05614429-76d0-4547-bb6a-5adabd74ac86,Entire home/apt,Leblon,8.0
d5bf1dda-d172-4358-8e3c-b71a3fdc349d,Entire home/apt,Leblon,0.0
baa9a4a0-13dc-48b1-821d-e8d4e61f4098,Entire home/apt,Copacabana,0.0
85001d1e-454b-4f6c-a4b5-be669cd352ba,Entire home/apt,-unknown-,4.0
955c9f56-71c2-42d5-b5af-28a8f12a7588,Entire home/apt,Copacabana,0.0
7530f753-fba1-4174-bd5d-958376a4e8f5,Private room,Penha Circular,1.0
ad4afa11-0614-4455-8700-b4dbc1f9f660,Private room,-unknown-,2.0
984176c1-a2de-40d5-8045-816824844b39,Entire home/apt,Santa Teresa,1.0
903f4969-f76e-4991-927c-e15b6107159d,Entire home/apt,-unknown-,7.0
104dd071-8b24-4d61-bd40-0446774893b5,Entire home/apt,-unknown-,0.0
9736c325-78f1-4f3f-b1bb-3b8cca20b8e9,Entire home/apt,Ipanema,2.0
bc5c865d-c6d0-4a4c-be6f-fa3a969534bb,Private room,Leblon,12.0
de155d38-2e67-4d36-ae97-cbb9ab3ef4c8,Entire home/apt,-unknown-,0.0
917d7ed9-de72-4706-86c8-3caf7a3881dd,Private room,-unknown-,1.0
f3931269-d1d7-472a-aea8-e11dc1b5aca3,Entire home/apt,-unknown-,1.0
dc922730-2a30-47b4-9907-b064d5786328,Entire home/apt,-unknown-,0.0
c681bbb1-68e5-4744-bead-4789a1381314,Entire home/apt,Ipanema,0.0
cf88a014-0204-4789-99fa-60a552e514ab,Entire home/apt,Copacabana,0.0
e6923de3-d4ea-4673-8d91-c73d031fa5eb,Private room,-unknown-,0.0
13be335f-23e8-4882-ad0e-da2c3a347f0d,Private room,Ipanema,3.0
da9b089f-611b-45b4-8bac-11da0c603f7c,Private room,-unknown-,-1.0
9336b505-430f-4610-b57f-183f0e81d9e3,Entire home/apt,Flamengo,2.0
c1bbdd46-3c92-40fd-8990-26fd4e2ad126,Entire home/apt,Copacabana,0.0
924037b0-9829-4719-9f75-39b9087c9fdb,Shared room,-unknown-,0.0
2090ae59-45aa-4abe-a731-732d74db4ad4,Private room,Botafogo,0.0
8ecd2136-7c82-46a2-8cb9-e238a45c71d3,Entire home/apt,-unknown-,3.0
5e6be5b1-8ddb-478a-8d32-ce246b34e070,Shared room,-unknown-,1.0
d74f4090-061a-49f6-9c63-ce3de7e673cd,Private room,Botafogo,7.0
1ce53507-1438-46c5-b984-dc9b4d5afca8,Entire home/apt,Ipanema,0.0
7e7f0616-e5be-4050-8535-434fa81cbb4a,Entire home/apt,Santa Teresa,0.0
5722dfc1-e988-4060-8d0b-f80b9af55a39,Private room,-unknown-,0.0
8c931740-9b3b-4ce8-8945-3ccd9c666245,Entire home/apt,-unknown-,0.0
cb0a370b-6021-43f9-a769-cb7ecfcab447,Entire home/apt,-unknown-,0.0
39ca0faa-06fa-4e6f-a115-2aa7fd2f78d9,Private room,-unknown-,0.0
87f37f30-086b-4c40-9149-31abf1ed6ac9,Entire home/apt,-unknown-,3.0
008041bf-bb5b-4875-addc-491f37d8b31c,Entire home/apt,Barra da Tijuca,0.0
f8671325-f81f-4074-8481-4eee5a7021df,Entire home/apt,-unknown-,0.0
6ebbbef7-d073-4cd0-9769-b7ad063d347c,Entire home/apt,Copacabana,0.0
a112ef2e-9fba-4833-a247-e438e4e316c3,Entire home/apt,Barra da Tijuca,0.0
fbf7c8b6-33d9-4e08-9220-35d13906f1fc,Entire home/apt,-unknown-,0.0
a0ba6762-1e43-4247-a95d-44849b509c84,Entire home/apt,Copacabana,0.0
5236466c-43e2-4ad9-80a7-1ff147628b50,Entire home/apt,-unknown-,0.0
c2d9773f-beea-4bf9-ba0a-c584e9d321ac,Entire home/apt,-unknown-,0.0
d84597fe-0756-497c-8ec4-23072dac8a57,Entire home/apt,-unknown-,0.0
d67cd839-1bdc-406f-b641-23e2020144df,Entire home/apt,Ipanema,15.0
b5662325-6c26-469e-b742-473631c0f50b,Private room,-unknown-,0.0
ba65f792-1d99-4e3e-953d-503c49ca485b,Entire home/apt,-unknown-,0.0
d460bbd6-ca43-486b-bf6e-3dab7256fd1b,Entire home/apt,-unknown-,0.0
12520fa9-56cc-44e0-9133-595dc744b8f8,Private room,-unknown-,4.0
025b9ac7-8cc1-478d-ba50-0181aaf2a9c5,Entire home/apt,-unknown-,0.0
e7cd1a7c-5654-433d-ba30-ac6ee52ce832,Entire home/apt,-unknown-,1.0
5f189b93-8d8e-4f0f-9e42-72b11b70eecd,Entire home/apt,-unknown-,1.0
5ad6867a-4e65-41af-8f3e-c0abe0057c94,Entire home/apt,-unknown-,1.0
fbd91d2f-9bef-4f96-abd3-e17bea85cf6a,Entire home/apt,Leme,0.0
eba0564b-2df6-4022-9554-51f830e3850f,Entire home/apt,Ipanema,1.0
40ff8daf-3343-47f0-9e16-cc1391e43631,Entire home/apt,Barra da Tijuca,0.0
a1a48404-ced3-4e47-9e13-a2c913b5459b,Private room,-unknown-,32.0
d4995a65-dc2d-415b-b207-6e63a18e7be4,Entire home/apt,Botafogo,9.0
e8f9fbd5-94d6-4146-8931-358ccf7ff819,Entire home/apt,-unknown-,0.0
3d8aff5f-3a94-4a29-9de1-75b8ed0d13e4,Private room,-unknown-,1.0
bfa194d3-df5d-49ea-ac1a-cfd515a03895,Entire home/apt,Leblon,2.0
926af4f5-a978-4a68-b6d4-262c03846892,Entire home/apt,Gávea,0.0
18471fb9-6bcc-4f96-8641-61d93ee29c08,Private room,Encantado,0.0
edb8386a-eba2-41a6-9d3d-02cf2de075bf,Entire home/apt,-unknown-,75.0
28e3364d-ee76-4db0-8b21-0d7421ba0366,Entire home/apt,Santa Teresa,0.0
73fc295d-e0fd-4a29-8655-aa632446aebe,Entire home/apt,Barra da Tijuca,0.0
38fb8824-7866-4d7e-ba9f-7567f40b5d25,Entire home/apt,-unknown-,3.0
a4088821-da28-4401-9a4f-df0a0ee3c245,Entire home/apt,-unknown-,0.0
f9a1743d-7a9d-40c0-a07a-8b64f810d318,Entire home/apt,Lapa,8.0
11366339-8ab7-47ab-8264-0c77e079cda4,Private room,-unknown-,1.0
2dcd5ff3-e9a7-49e3-b01a-43312c212be3,Private room,-unknown-,0.0
acd47406-82ba-4db8-a5f2-a4c43e9c49a0,Entire home/apt,-unknown-,3.0
a24af11d-c874-416b-9607-c0778c64c173,Entire home/apt,-unknown-,0.0
fba61c61-b65b-4b93-a326-1c59ddc07a57,Entire home/apt,-unknown-,11.0
b82f7f7e-393d-4ec7-b362-af25abcfe518,Entire home/apt,-unknown-,0.0
9b11794b-4114-4d3a-8cad-d0ef1fa95378,Entire home/apt,-unknown-,0.0
94ff12c4-0b5b-409b-b9b6-7ae07c728708,Entire home/apt,-unknown-,1.0
d8a40438-f270-4396-9de5-b264550781ba,Entire home/apt,Copacabana,3.0
6a33761d-ce5f-46fc-8a15-f75de0e745f4,Private room,Laranjeiras,10.0
cf132be8-489a-4906-b3b7-f43234c71548,Entire home/apt,-unknown-,1.0
1d947952-969d-4e46-8488-50e43d969be4,Entire home/apt,Copacabana,1.0
e036ffc3-2fe5-4bb2-bf13-7f6ff67b22ac,Entire home/apt,-unknown-,0.0
9afc5922-9951-41f2-ba7f-4ec2fad3ce17,Entire home/apt,-unknown-,0.0
6e1319d4-014c-49f6-8c25-61686e9c0cfa,Entire home/apt,Copacabana,54.0
9cd964cf-5c54-48ff-82dc-8ed2fd872dd8,Entire home/apt,Flamengo,0.0
f3bc0dea-7675-44ac-844d-d6a2581a2a7c,Entire home/apt,-unknown-,0.0
e897a993-ab7c-4dd4-a6d1-44e14540dce5,Entire home/apt,-unknown-,0.0
e72c72c6-ca6d-4412-86dc-ff1b0512aca7,Entire home/apt,-unknown-,2.0
532c49ec-23b4-4987-a66d-1e298300fe60,Entire home/apt,Ipanema,0.0
69a9775a-5cec-4da0-ba5d-f8aef0fbe06c,Entire home/apt,Copacabana,7.0
07b05050-cf38-4b07-bed7-b5eab1e7c1d5,Entire home/apt,Copacabana,0.0
d4b4f694-e348-4f97-b7e0-3f473179c53d,Entire home/apt,Copacabana,1.0
90283a75-7c4b-4135-817f-0f044da89eda,Entire home/apt,-unknown-,4.0
06b26bf6-ffd7-4bce-8c1b-ebec1f0447da,Entire home/apt,-unknown-,0.0
f13e0b6d-4186-4fb5-a62c-08a18d83708d,Entire home/apt,Lapa,1.0
3810c1f3-8122-4833-89cc-1588df64fa8b,Private room,-unknown-,0.0
a7cc3c5c-4312-47ab-976c-59bfecc490b1,Entire home/apt,Barra da Tijuca,0.0
0d38e7c4-7c2f-4ab1-b6f6-3c2d838d7d70,Entire home/apt,Botafogo,0.0
7c430146-afda-40e6-81ea-728c89a36ef1,Entire home/apt,Centro,3.0
9bfec15d-22a2-403f-a6dc-e9acb74429dc,Entire home/apt,-unknown-,3.0
1e265589-2e25-42dd-b718-856b6654d102,Entire home/apt,Lapa,0.0
0692a21d-91a7-4a33-8568-1063b1875fe1,Private room,-unknown-,0.0
05397c2d-6136-4865-8456-4dc650f8003a,Entire home/apt,-unknown-,3.0
7cca9bd4-a4e6-4dcb-aba2-9c40b7ee60d4,Entire home/apt,-unknown-,1.0
cb82caa2-b28f-4c45-badb-968bae8b6660,Private room,-unknown-,10.0
58fb9aff-d508-4de8-bc73-1c1cee2722a4,Entire home/apt,Catete,0.0
27830f4b-df88-4586-bd60-3fa4c276c7cb,Shared room,Botafogo,0.0
0fbff3e0-8a9d-4385-b414-e21a99ed0057,Entire home/apt,Botafogo,45.0
65d1785e-d8cf-4d00-9b76-3e679205b738,Private room,-unknown-,3.0
4e8456b2-e307-4349-90d6-568f64c3facc,Entire home/apt,Ipanema,0.0
2ed24557-dc7d-4167-9fb8-83fc7fed72c2,Private room,-unknown-,7.0
fae83c8e-54c2-40e3-b820-1847bf410a88,Entire home/apt,-unknown-,0.0
dee02614-55ba-424c-b3f8-863e3ca27d74,Entire home/apt,-unknown-,0.0
559e6955-0d63-49a1-bda4-3febc1bf4d6e,Entire home/apt,Ipanema,78.0
13a9729d-e130-442d-90ea-f9cac8c13ca5,Entire home/apt,-unknown-,0.0
84c8f7d7-51ed-4b6b-b5d8-533d9c56d076,Entire home/apt,-unknown-,3.0
c216473d-f0ea-4d05-9c59-47f080ac95a4,Entire home/apt,-unknown-,0.0
cae6068a-51d6-4e9c-9dc0-8310aa4cb640,Private room,-unknown-,7.0
f5cdbaab-502e-405e-b319-2f6094085868,Entire home/apt,-unknown-,0.0
a5f1f8b7-e98b-4816-afac-71050c8614eb,Shared room,-unknown-,5.0
ff09adac-6b26-48d0-b78d-b95bfcc7089f,Private room,Rio Comprido,1.0
d9b80c56-67fd-432d-ab71-c8b6badd3053,Entire home/apt,Botafogo,0.0
87adb5ca-bfb2-44e5-aad7-fa61e2ba9cdf,Entire home/apt,-unknown-,0.0
612dbd47-f133-40fa-a796-e326f03c9710,Shared room,-unknown-,1.0
ecc0ab0d-d10b-4363-be25-82d1aa015a70,Private room,-unknown-,0.0
ba101dfa-c5b6-45cf-b440-a4ac86591fff,Entire home/apt,Ipanema,85.0
19123289-da68-4ad3-8395-db8e418415ef,Private room,Flamengo,10.0
7fe98fb3-1278-4d0d-b161-031d4f7715d2,Entire home/apt,-unknown-,4.0
8538075a-9b31-402d-a40a-8d8c5176c6f5,Private room,Copacabana,0.0
8b596761-ec36-4679-b8ae-d01237f1c1f9,Entire home/apt,-unknown-,0.0
92b5c05b-c244-4270-b09a-e283cb38b13b,Entire home/apt,Barra da Tijuca,0.0
880c76d0-0647-4a0c-9f0e-95d156cdc706,Private room,-unknown-,5.0
86038373-2041-4720-ae91-9fcfa4cbeb04,Entire home/apt,Estacio,20.0
7891edd7-958a-4465-85ff-25396691907b,Entire home/apt,-unknown-,2.0
a5d547c3-164b-4cf6-be21-dbba36923757,Entire home/apt,Leblon,0.0
d873a92b-7fcd-4af0-b71e-ade22b014577,Entire home/apt,-unknown-,0.0
e75aa3be-6aee-4d4a-b7ba-a5522cd5c491,Private room,-unknown-,0.0
7f24d59b-a7ca-40ba-aa2d-d58951671060,Entire home/apt,-unknown-,1.0
ee8dbcfb-48eb-4dec-8cc3-da6f2d7c1099,Entire home/apt,Tijuca,0.0
26b66e56-4a33-469b-9935-7bf6e12948a8,Entire home/apt,Copacabana,47.0
ee098f85-c229-4b89-9a22-8a3ea8cce4f1,Private room,-unknown-,0.0
03080a5e-bba4-4e68-abb2-00343e18a870,Private room,Leme,8.0
77a67b01-3c3e-40d9-be91-399340e4bc32,Entire home/apt,Ipanema,71.0
96ad0544-78f8-4b8e-bdc8-5a4a3ef143d5,Private room,-unknown-,3.0
3a0b54ae-94d1-47d6-b8f9-2f7cc975c978,Entire home/apt,Barra da Tijuca,1.0
2efb7fb5-08d5-46ca-b71a-55895698c596,Private room,-unknown-,1.0
32a061f1-b97c-47cc-abb6-d45a6a511a36,Entire home/apt,-unknown-,0.0
aa44b1f0-ffe4-410a-a76c-caf8e6146826,Entire home/apt,-unknown-,5.0
7ce91d81-055e-4d4e-8243-2800f5b029ad,Private room,Recreio dos Bandeirantes,2.0
7cc6a641-3bbd-43a2-94a8-4b85aaebc744,Entire home/apt,-unknown-,2.0
77da3cfe-495c-4d67-8cc1-89c399d12d6d,Shared room,Copacabana,2.0
f3c66991-d1d6-4ce3-b6b5-9cb674e6f26e,Entire home/apt,-unknown-,0.0
2bf5f26d-5621-47c7-b201-0eaa9a8cf6d9,Entire home/apt,Leblon,0.0
1bea71fc-f7e2-43b2-b6ec-f6ef948b8427,Entire home/apt,-unknown-,27.0
9fc691fc-94e7-482b-a730-7681933ee616,Entire home/apt,Ipanema,0.0
366f90a6-b6e9-49c9-b9b5-8bae49300d7e,Entire home/apt,Copacabana,2.0
727d191c-7988-418b-bc0c-b4e4c60b8537,Entire home/apt,Copacabana,0.0
