incident_id,timeline.incident.day,timeline.incident.month,timeline.incident.time,timeline.incident.year,actor,action,attribute.confidentiality,attribute.integrity,attribute.availability,asset,asset.variety,confidentiality.medical_records,confidentiality.payment_records,confidentiality.personal_records,confidentiality.total_record_count,victim.employee_count,victim.state,victim.country,victim.victim_id,summary,reference
7DE11EF4-61C7-4193-8E12-856252C6ADC6,,12.0,,2015,external,social,True,True,False,person,p - unknown,0.0,0.0,0.0,760.0,unknown,IN,US,St. Vincent health system,"How many breaches, how many compromises of patients' confidential medical information does it take before there are some questions asked of an organization and its security policies? One health system, for instance, recently announced its seventh large HIPAA breach.   The 20-hospital St. Vincent health system in Indianapolis, part of Ascension Health, most recently notified 760 of its medical group patients that their Social Security numbers and clinical data was compromised in an email phishing incident. The breach, which was discovered by hospital officials back in December 2014, marked the seventh breach for the health system in a less than five years.  t wasn't until March 12, 2015, that officials said they discovered which patients were impacted by the breach, which involved the compromise of an employee's network username and password.    ""St.Vincent Medical Group sincerely apologizes for any inconvenience this unfortunate incident may cause,"" St. Vincent officials wrote in the patient notification letter.    According to data from the Office for Civil Rights, which keeps track of HIPAA breaches involving 500 people or more, St. Vincent health system has been a repeat HIPAA offender. Its most recent breach, reported in July 2014, compromised the health data of 63,325 patients after a clerical error sent patients letters to the wrong patients.   The health system has also reported two breaches involving the theft of unencrypted laptops, which collectively compromised the health data of 2,341 patients.",http://www.healthcareitnews.com/news/health-system-sees-7th-hipaa-data-breach
BEEEB63F-AE9F-4A2C-B817-0867F8494E94,7.0,2.0,,2013,external,physical,True,False,True,user dev,u - laptop,1103.0,0.0,0.0,1103.0,1001 to 10000,TN,US,American HomePatient Inc.,,
D174663E-3EC2-4182-ABEE-32AFB4A76F41,,,,2013,internal,misuse,True,False,True,media,m - payment card,0.0,3.0,0.0,3.0,unknown,SC,US,Hilton Head Island Hospice,"A Hardeeville woman suspected of stealing and using credit cards of a patient at the hospice where she worked has turned herself in.  Shamika Smart, 31, turned herself in Monday morning, according to a news release from the Beaufort County Sheriff's Office. She was wanted on one count of exploitation of a vulnerable adult for stealing and using credit cards that belonged to an 88-year-old patient at a Hilton Head Island hospice.  Smart had arranged to turn herself into investigators Thursday, but she failed to show. The Sheriff's Office asked Friday for the public's help to locate her.  The victim reported three credit cards were stolen on Jan. 21. The cards were used for more than $10,000 in purchases.  Video surveillance footage identified Smart and her aunt, 51-year-old Fannette Renee Housey, using the cards at several locations.  Smart was employed as a medical technician at the hospice and had cared for the victim.  Housey was arrested Feb. 15 on one county of financial transaction card fraud. She has been released on bond.  Smart remains in custody on $50,000 bond.",http://www.islandpacket.com/2013/03/04/2404198/woman-arrested-in-theft-of-hospice.html
427574A4-98D4-4255-ACDF-E0D80A4B03A4,,,,2015,external,hacking,True,False,True,unknown,unknown,0.0,0.0,0.0,0.0,unknown,CA,US,Consolidated Tribal Health Project,"Consolidated Tribal Health Project, Inc. (""CTHP"") has become aware of a data security event involving unauthorized access by a former employee to certain CTHP systems and information maintained by CTHP.  CTHP has been working to understand the nature and scope of the incident, and has engaged third-party data forensics experts to assist with its investigation.  Law enforcement is also actively investigating this matter, and CTHP is cooperating with this criminal investigation. CTHP is unaware of actual or attempted misuse of information relating to this data security event which may include current and former patient, responsible party, and employee information.  Patient and responsible party information that may be affected includes names, addresses, medical information, health insurance information, dates of birth, Social Security numbers and financial information. Employee information that may be affected includes names, Social Security numbers, dates of birth, addresses, health insurance information, medical information, driver's license numbers, financial information and telephone numbers.  CTHP will begin mailing notice letters to affected individuals for whom it has current mailing address information written notice of this incident on or about May 12, 2015. ",http://www.prnewswire.com/news-releases/consolidated-tribal-health-project-inc-notifies-employees-and-patients-of-a-data-security-compromise-300085168.html; https://oag.ca.gov/system/files/CTHP%20Exhibits_0.pdf
C31B2716-19F4-46F5-BB66-201D645C4174,,,,2014,internal,error,True,False,False,media,m - documents,1500.0,0.0,0.0,1500.0,unknown,MO,US,Midwest Womens Healthcare Specialists,"Approximately 1,500 patients were notified of PHI exposure last May at a Missouri facility.  Last May, more than 1,500 women in Missouri had their protected health information (PHI) compromised after their personal records blew out of a dumpster on a windy day.  Midwest Womens Healthcare Specialists have agreed to pay a settlement of $400,000 to compensate the patients for the PHI exposure, according to local news affiliate 41 Action News. The money will be put into a victims fund to help the 1,532 women who were patients at Research Medical Center.  Both sides worked very hard to get this resolved quickly, and to seek justice for all of those involved, plaintiff attorney Maureen Brady told the news source.  The patient records were placed in a dumpster without a lid, and during a particularly windy day, the papers were scattered up to several blocks away. Included on the pages were patients names, Social Security numbers, addresses, procedures and tests performed.  At Midwest Womens Healthcare we take patient privacy very seriously, a spokesperson said in an email to the news station back in May. We continue to thoroughly investigate this issue and will take appropriate action based on our findings. Midwest Womens Healthcare is in the process of determining which patients may have been affected and intends to notify them as soon as possible.  If the settlement is approved by a judge, patients whose PHI was compromised will receive letters with instructions on how to receive their settlements. However, it has not yet been determined if Midwest will also face fines from the Department of Health and Human Services (HHS) over possible HIPAA violations. Those fines could reach upwards of millions of dollars, according to the news station.  HHS fines could be an amount not less than $100 or more than $50,000 for each violation, and for situations specifically where it is established that the compromised information was due to willful neglect and was not timely corrected, will be $50,000 for each violation.  Its crucial for healthcare organizations to understand their personal responsibility when it comes to keeping patients data safe and ensuring there is no PHI exposure. Civil penalties from HIPAA violations, added to any compensation sought by potential victims could add up to crippling amounts. Moreover, it could take some time for a facility to once again prove that it is capable of handling sensitive information securely.  In the case of Research Medical Center, a spokesperson explained that there have been no reports that any of the compromised information was used improperly. The organization is also taking extra steps to enhance the security of patient information.  Proper disposal of medical records is unfortunately a common violation of patient privacy. Earlier this month, approximately 2,000 patients in Minn. were notified that their PHI was compromised after sensitive documents were placed in a dumpster.  Northfield Hospital and Clinics reportedly placed documents containing patients PHI in commercial dumpsters in error over an eight-day period in October. Those papers may have included patient names, account numbers, dates of birth, home addresses, types of treatment, insurance information and medical information. In a few cases credit card information might have also been included.",http://healthitsecurity.com/2014/12/04/phi-exposure-case-1500-patients-settled/
FB4D175A-7B0D-41FC-BEB3-22662AC5658A,,,,2015,internal,misuse,True,False,False,server,s - database,1801.0,0.0,0.0,1801.0,1001 to 10000,PA,US,Penn State Hershey Medical Center,"Penn State Hershey Medical Center, in accordance with HIPAA Rules, has issued a breach notice out of an ""abundance of caution"" after an employee copied Protected Health Information (PHI) onto an unencrypted flash drive, took it home, copied it onto his home computer and emailed it to a couple of doctors authorized to view the information.  The healthcare provider does not believe any information was inappropriately viewed by any unauthorized individuals, but has proceeded with a breach response to ensure that all patients are aware of the incident to allow them to take precautions should they wish to do so.  Following the discovery, the hospital initiated an investigation to determine the data that could potentially have been exposed in the incident, and to find out if any information had been improperly accessed. That investigation did not cover any evidence of disclosure of PHI.  However, the possibility that data has been viewed by unauthorized individuals or has been copied cannot be eliminated, hence the issuing of breach notification letters.  1,801 Potential Affected by Health Data Breach 1,801 patients have potentially been affected by the breach. No financial information or Social Security numbers were in the data, but it did contain health information including the names of laboratory test results, the date that a patient had visited the center, and the test results themselves. The data was tied to the patient by their name and medical record number. The data is restricted to individuals that took a specific type of medical test between specific dates: August 2013 and March 26, 2014, who had visited one of the healthcare provider's Women's health and family practice clinician offices. The data breach was discovered on April 11, 2015.  According to the breach notice issued by PSHMC, the laboratory assistant had been give authorization to access PHI as this was required for work purposes. The employee had entered information from the laboratory results into a test log, and took it home to work on.  The employee's home system was outside of the control of the medical center, and potentially the information could have been exposed or viewed by external parties. That was not the only violation of hospital policy. PHI was copied onto a flash drive which was used to transfer the data from the hospital system to the employee's home computer. That information was then attached to a personal email account and sent  via an unencrypted network  to two different physicians.  In order to prevent future incidents from occurring PSHMC will be ""increasing education efforts with employees, focusing on the essential responsibility of all staff to safeguard patient health information at all times and follow proper practices for doing so.""  It is not known whether the employee in question had not received training on HIPAA Rules, did not understand the significance of the actions he took or if it was blatant disregard of hospital/HIPAA Rules. While this is in all likelihood was an isolated incident, it is one which could easily occur in hospitals all over the country.  This incident highlights the need for training on HIPAA rules, and reinforcement of data privacy and security rules periodically. A simple error of judgement could land both and employee and a healthcare provider in serious trouble. It is therefore essential that HIPAA Rules are not forgotten by the staff.",http://www.hipaajournal.com/penn-state-hershey-medical-center-announces-hipaa-breach-7092/; http://lancasteronline.com/news/local/hershey-medical-center-notifies-patients-of-data-breach/article_385c9ea2-edbb-11e3-9730-0017a43b2370.html
99FB91D1-6C55-41E0-9054-0D709958DB0E,9.0,4.0,,2013,external,physical,True,False,True,user dev,u - laptop,10000.0,0.0,0.0,10000.0,10001 to 25000,IN,US,"Indiana University Health, Inc.",Stolen laptop,http://iuhealth.org/newsroom/detail/notice-to-iu-health-arnett-patients-regarding-missing-laptop/ (20130604) http://www.jconline.com/article/20130510/NEWS03/305100032/IU-Health-Arnett-laptop-stolen?gcheck=1 (20130604) http://www.scmagazine.com/indiana-university-hospital-laptop-stolen-contains-data-on-10k-patients/article/293088/
4B492479-EF98-4426-8FA2-81843D407844,,12.0,,2013,external,physical,True,False,True,media,m - documents,858.0,0.0,0.0,858.0,1001 to 10000,CT,US,Saint Francis Hospital and Medical Center,"Hartfords Saint Francis Hospital announced last week that printed records, which carried medical information of 858 patients, were stolen late in December.",http://www.healthdatamanagement.com/news/patients-notified-after-paper-records-stolen-47149-1.html (20140304);http://www.healthtechzone.com/topics/healthcare/articles/2014/01/27/368156-privacy-breach-involving-connecticut-hospital-shows-need-electronic.htm (20140304)
0DAD3057-25DB-4996-A97D-2859A78ED94F,11.0,9.0,,2012,external,physical,True,False,True,user dev,u - laptop,4000.0,0.0,0.0,4000.0,1 to 10,GA,US,Tri County Behavioral Health Clinic,,
D035EB4F-3CAB-4F06-9CF5-E96241ECB2AF,,,,2010,internal,misuse,True,False,False,user dev,u - desktop,0.0,0.0,0.0,0.0,large,GA,US,US Department of the Army,Insiders at three organizations are arrested for identity theft.,http://www.ajc.com/news/news/local/10-accused-of-20-million-in-identity-theft-fraud/nf5f7/ (20140523);http://www.therepublic.com/view/story/fcb1864572024b678c836231e82400f4/AL--Tax-Fraud (20140523);http://chronicle.augusta.com/news/crime-courts/2014-05-22/soldiers-ids-stolen-feds-say (20140523)
54169DC0-E965-421D-A4C5-2413DD9A453B,4.0,2.0,,2014,external,physical,True,False,True,user dev,u - laptop,1079.0,0.0,0.0,1079.0,1001 to 10000,KY,US,University of Kentucky HealthCare,"A password protected laptop stolen from Talyst, a provider of pharmacy billing management services, has resulted in the compromise of personal information for more than 1,000 patients of University of Kentucky (UK) HealthCare.  ",http://www.scmagazine.com/more-than-1000-uk-healthcare-patients-impacted-by-stolen-laptop/article/339842/; http://ukhealthcare.uky.edu/one_default.aspx?id=22974
577E9020-87C0-4B2A-AB03-BC1D2371AE37,16.0,5.0,,2013,internal,error,True,False,False,user dev,u - desktop,0.0,0.0,0.0,0.0,unknown,,US,Kaiser Permanente Medical Care Program,"An electronic file with information pertaining to a pilot Wellness Screening competition at the East End Complex was accidentally emailed by a Kaiser Permanente employee to a member of the pilot planning team on May 16, 2013. The personal information in the file, which was collected from you when you signed up for your screening, included your first and last name, Kaiser Permanente medical record number, phone number, email address, employer name, department name, and the appointment date and time for the health screening.The recipient has been very cooperative and has given Kaiser Permanente every assurance, including a legal attestation, that the information was not viewed and has been deleted.",https://oag.ca.gov/system/files/Member%20Notification%20Letter%20Sample%20FINAL%202013_07496_9.10.2013_0.pdf
a08d6390-e357-11e7-bf7a-0771e1cc9602,1.0,2.0,,2017,internal,misuse,True,False,False,server,s - database,283.0,0.0,0.0,283.0,101 to 1000,,CA,Children’s Hospital of Eastern Ontario,"A part-time instructor at Algonquin College, who was also an employee of the Children’s Hospital of Eastern Ontario (CHEO), shared the private information of 283 patients with students.",http://www.canhealth.com/blog/cheo-employee-shared-283-patient-records-with-students/; http://algonquintimes.com/news/instructor-no-longer-with-algonquin-after-cheo-privacy-breach/
267C7D9C-E28F-4007-A8AE-ABF5CC5B29C2,1.0,9.0,,2010,internal,error,True,False,False,media,m - documents,24750.0,0.0,0.0,24750.0,1001 to 10000,MA,US,Holyoke Medical Center,,
FD732066-37A4-4EAA-87B2-D8846350B8FB,,,,2016,internal,misuse,True,False,False,media,m - documents,0.0,8.0,0.0,8.0,unknown,FL,US,,"And in Lee County, Florida, home health care nurse Lynn Schlosser was arrested when investigators found that she had opened credit card accounts in the names of eight patients (h/t PHIprivacy.net).  WINK News reports that Schlosser used the credit cards to buy iPads and DVDs, and spent more than $1,400 on tires, brakes and a battery. Schlosser is married to Lee County Deputy Michael Schlosser, who's now on administrative leave pending he outcome of an investigation. ",http://www.winknews.com/2015/03/06/southwest-florida-nurse-accused-of-id-theft-fraud/; http://www.esecurityplanet.com/network-security/nurses-leverage-privileged-access-to-commit-identity-theft.html
99840D17-37D0-4089-886F-91B69BFE8163,,8.0,,2015,external,physical,True,False,True,user dev,u - laptop,1009.0,0.0,0.0,1009.0,unknown,IL,US,Barrington Orthopedic Specialists,"Illinois-based Barrington Orthopedic Specialists is notifying more than a thousand patients that a laptop and EMG machine containing their personal information were stolen.  How many victims? 1,009.  What type of personal information? Names, dates of birth, and EMG results and reports.  What happened? A laptop and EMG machine containing the personal information were stolen from a Barrington Orthopedic Specialists transport vehicle.  What was the response? The theft has been reported to the police and they are investigating. Additional equipment has been acquired so transportation of units is no longer necessary. Data sets are no longer being maintained on laptops associated with EMG machines, and instead will be maintained on the internal server system. Procedures and practices are being reviewed and revised. All affected patients are being notified.  Details: The theft was discovered on Aug. 18, and the laptop and EMG machine are believed to have been stolen sometime between Aug. 14 and Aug. 18.  Quote: ""Due to the limited information contained on the unit, we do not believe there is any financial identity risks as only name and birthdate and test results were breached,"" a notification posted to the Barrington Orthopedic Specialists said.  Source: A Wednesday correspondence with a Barrington Orthopedics Specialists spokesperson; barringtonortho.com, ""HIPAA Patient Letter,"" Sept. 25, 2015.",http://www.scmagazine.com/equipment-containing-patient-data-stolen-from-illinois-orthopedic-provider/article/442044/; http://www.barringtonortho.com
ed75b3b0-80fb-11e7-8520-b5d4bef506ca,,3.0,,2017,internal,error,True,False,False,server,s - web application,0.0,0.0,0.0,0.0,small,,US,Clearfield County Children and Youth Family Services ,Clearfield County Children & Youth Family Services notifies residents about security breach,http://www.wearecentralpa.com/news/clearfield-county-cys-notifies-residents-about-security-breach/759604244
eed16b70-9378-11e7-a11c-5542f7e3819f,29.0,6.0,,2015,internal,misuse,True,False,False,server,s - database,4721.0,0.0,0.0,4721.0,1001 to 10000,OH,US,Daniel Drake Center for Post-Acute Care,"The Daniel Drake Center for Post-Acute Care, a hospital affiliated with UC Health, has begun notifying thousands of patients that some of their medical records might have been compromised  Drake hospital began mailing letters to 4,721 affected patients on Aug. 1 and has established a call center to address questions. Each of the patients is being offered one year of credit monitoring and identity theft protection services through Experian.  UC Health’s privacy office was notified June 2 that a Drake hospital employee had accessed medical records without authorization between that day and July 29, 2015.  Information that might have been viewed included the patients’ names, addresses, dates of birth, medical record numbers, diagnosis/condition, lab results, treatment and medication information, according to UC Health. The patients’ full Social Security numbers were not included with the information.  The employee was fired after the unauthorized access was confirmed, according to UC Health.  Drake hospital has added safeguards to prevent such incidents, including regularly and proactively monitoring access to electronic medical records. The hospital is also beefing up training of staff regarding appropriate access to such records and patient confidentiality.  The hospital, which is in Hartwell, regrets any inconvenience or concern the incident may have caused patients, UC Health said.",https://www.bizjournals.com/cincinnati/news/2017/08/02/uc-health-hospitalnotifies-patients-of-medical.html; http://www.hipaajournal.com/4271-uc-health-patients-notified-of-insider-data-breach-8913/; https://healthitsecurity.com/news/phi-of-4.7k-ohio-patients-affected-by-unauthorized-ehr-access
17B58717-3C26-45DC-989D-2AD077D252DF,,,,2013,external,hacking,True,False,True,server,s - web application,1400.0,0.0,0.0,1400.0,1 to 10,TX,US,Lubbock Cardiology Clinic,"The Lubbock Cardiology Clinic bought an advertisement on the A-J Media website to announce a security breach in its Electronic Health Record system.  The advertisement reads, To the patients of Lubbock Cardiology Clinic, it is with regret that I must inform you of an unauthorized access into the EHR containing our medical records on Dec. 15 Jan. 30.  It prompts readers to click on the ad for further information.  The link contains a short letter claiming to be from Dr. Guy Wells, president of Lubbock Cardiology Clinic.  More than 1,400 medical records were affected, the advertisement reads.  This access viewed, copied, downloaded and exported medical records and patient demographics (names, addresses, phone numbers and Social Security numbers) without our approval, it reads. We are vigorously seeking answers and recovery of this information, and I am confident that we will be successful.  The letter is dated April 1.  A-J Media called the clinic on Thursday around midday.  A woman who answered the phone said patients can get information about the breach from their doctors. She said to contact Dr. Wells when he returns on Monday.  Patients with inquiries about their personal information can call 1 (888) 649-3557 and ask for the privacy officer or office manager.  ellysa.gonzalez@lubbockonline.com",http://www.phiprivacy.net/lubbock-cardiology-clinic-security-breach-in-electronic-health-records/; http://lubbockonline.com/filed-online/2014-04-10/lubbock-cardiology-clinic-advertises-security-breach-electronic-health
47595c50-d0ca-11e8-bbbb-67b2993a8980,10.0,7.0,,2018,external,hacking,True,False,False,server,s - mail,6510.0,0.0,0.0,6510.0,1001 to 10000,OH,US,Ohio Living,"What Happened? On July 19, 2018, Ohio Living determined that there were potential unauthorized logins into some Ohio Living employee email accounts.  Previously, on July 10, 2018, Ohio Living became aware of suspicious activity relating to an employee email account. They quickly launched an investigation to determine what may have happened and what information may have been affected. Working together with a leading computer forensics expert, Ohio Living's investigation determined that an unknown individual accessed employee email accounts on July 10, 2018.  Because they were unable to determine which email messages may have been opened or taken by the unauthorized actor, Ohio Living reviewed the email accounts to identify what personal information was stored within them.  What Information Was Involved? On September 4, 2018, Ohio Living determined that the affected email accounts contained, and the unauthorized actor may have accessed or acquired, information related to certain individuals who attended an Ohio Living facility, and/or received treatment from an Ohio Living facility, including the following types of information: name, contact information, Social Security number, financial information, date of birth, medical record number, patient identification number, medical and/or clinical information including diagnosis and treatment information, and health insurance information.",https://markets.businessinsider.com/news/stocks/ohio-living-provides-notice-of-data-security-incident-1027518385; https://www.healthdatamanagement.com/news/hacker-accesses-email-accounts-phi-at-retirement-communities?feed=00000152-1262-da4c-af7b-56728d8c0000; https://ocrportal.hhs.gov/ocr/breach/breach_report.jsf
BB56FC70-8D1F-4073-B1C5-A2BD25A0BF50,,,,2013,external,malware,True,True,False,unknown,unknown,0.0,0.0,0.0,0.0,11 to 100,IN,US,Erskine Family Dentistry,Virus outbreak in medical office affects devices that stored medical information. No evidence suggests that data compromise occurred. ,http://articles.southbendtribune.com/2013-05-14/news/39263053_1_security-freeze-patients-computer-security-breach
E27D80A3-9D54-4014-B9EA-5C3B2E7F7028,21.0,12.0,,2012,external,physical,True,False,True,media,m - documents,35488.0,0.0,0.0,35488.0,unknown,AZ,US,"Center for Orthopedic Research and Education, Inc.",Stolen documents/films leaves 35488 records exposed.,https://ocrportal.hhs.gov/ocr/breach/breach_report.jsf
bd692f30-e460-11e7-977c-0b3846f56840,25.0,1.0,,2017,external,malware,True,True,True,server,s - unknown,5000.0,0.0,0.0,5000.0,11 to 100,TX,US,LCS-WP LLC d/b/a Walnut Place,Ransomware attack.,http://www.prnewswire.com/news-releases/walnut-place-notice-of-data-breach-300457044.html
32164c10-db78-11e7-b589-fd57f91024a3,,9.0,,2017,unknown,error,True,False,True,media,m - documents,0.0,0.0,0.0,0.0,1001 to 10000,,AU,Royal Adelaide Hospital,Documents were left on loading dock,http://www.adelaidenow.com.au/news/south-australia/security-breach-feared-after-private-patient-records-found-outside-old-royal-adelaide-hospital/news-story/a2647feb523acd9c33e2ba20f8038443
FC59DB49-F46D-4739-945A-F04F8062A780,,2.0,,2016,external,error,True,False,True,media,m - documents,0.0,0.0,0.0,0.0,11 to 100,MD,US,Hillcrest Clinic, documents blow down the street after abortion clinic temp closed,http://www.lifenews.com/2016/05/04/abortion-facility-caught-operating-without-a-license-violating-patient-privacy-laws/
1DA10064-7313-4D50-A755-80A873734C03,,11.0,,2012,internal,error,True,False,False,media,m - disk drive,7.0,0.0,0.0,7.0,1 to 10,MD,US,"Kara Falck, LCSW-C","Social worker returned malfunctioning hard drive, that ultimately was sold to third party w/o proper data deletion. Medical information for seven clients was disclosed.http://www.oag.state.md.us/idtheft/Breach%20Notices/itu-227129.pdf",http://www.oag.state.md.us/idtheft/Breach%20Notices/itu-227129.pdf
B3226320-E79B-4748-8B1E-74B2B415A714,,,,2015,internal,misuse,True,False,False,server,s - database,0.0,0.0,0.0,0.0,unknown,,NZ,Southern District Health Board,A worker at the hospital viewed family and friends test results. ,http://www.odt.co.nz/news/dunedin/363170/least-7-privacy-breaches
A3A01611-3A93-4A0E-B519-A3107D574C04,5.0,10.0,,2010,partner,error,True,False,False,media,m - documents,11000.0,0.0,0.0,11000.0,101 to 1000,MA,US,"Milton Pathology Associates, PC (Milton Hospital, Inc.)",,
E44CCDCD-30D3-4BAF-AFE9-99A7B24ABE8B,,,,2015,internal,error,True,False,False,media,m - disk media,5000000.0,0.0,0.0,5000000.0,unknown,,DK,Serum Institute,Sensitive health information about almost the entire population of Denmark ended up in the wrong hands when a letter by mistake was sent to a Chinese visa office in Copenhagen.,https://www.databreaches.net/denmark-sent-sensitive-health-data-to-chinese-by-mistake/
3BE4C9E1-9B50-4A65-8039-F5CBBA5ED58E,,12.0,,2015,internal,misuse,True,False,False,server,s - database,80.0,0.0,0.0,80.0,unknown,NY,US,Lenox Hill Hospital,"A husband-and-wife pair have been arrested for allegedly stealing the personal information of dozens of Manhattan hospital patients to take control of their bank accounts and buy hundreds of thousands of dollars worth of merchandise at luxury retailers like Saks Fifth Avenue, authorities say.  Kyle Steed, 30, who was employed at Lenox Hill Hospital at the time of the thefts, allegedly stole the information of more than 80 emergency room patients between January 2014 and February 2015. According to court documents, he allegedly provided the stolen records to his wife, Krystle Steed, also 30, who allegedly used the data to take over customer credit card accounts at Bank of America and American Express through a variety of methods, including the impersonation of legitimate account holders.",http://www.databreaches.net/ny-husband-wife-steal-info-from-lenox-hill-hospital-emergency-room-patients-spend-hundreds-of-thousands-of-dollars-at-saks-prosecutors/; http://www.fox5ny.com/news/56792014-story; http://www.nbcnewyork.com/news/local/Husband-Wife-Thieves-Prey-Hospital-Patients-Lenox-Hill-Steal-Account-Saks-Fifth-Avenue-Luxury-Arrest-361301351.html
A84AA087-52B6-46DF-B4E9-BBEB4F1BF8C7,12.0,11.0,,2014,external,physical,True,False,True,user dev,u - mobile phone,5117.0,0.0,5117.0,5117.0,10001 to 25000,NY,US,ST. PETER'S HEALTH PARTNERS,"St. Peter's Health Partners, the Albany, New York region's largest hospital system, is notifying 5,117 of its patients that some information about them was involved in a potential data breach after a manager's cellphone was stolen. The incident affected patients at St. Peter's Medical Associates P.C., one of the system's physician groups. The manager's cellphone had access to corporate email systems, but St. Peter's officials said they received no reports that patient information has been improperly used. The affected data included scheduling details, such as the patient name and date of birth, as well as the day, time and location of medical appointments, along with a general description of the reason for the appointment. The breach primarily involved data from August to November 2014. The emails did not include other medical records and personal identity information, such as financial accounts and Social Security numbers. Two patients' home addresses and phone numbers were included in the emails and they were notified previously. Hospital officials said they learned of the phone theft and potential breach on Nov. 24. They reported it to law enforcement and took other cyber security steps, such as remotely wiping data from the device and disconnecting it from the hospital system's corporate email system. The hospital system, which has about 12,500 employees total, and is the region's largest private-sector employer, announced today it has sent notifications to all 5,117 patients affected by the breach. ""While at this time we believe the risk is low that the data on these individuals was accessed, we are committed to doing all we can to protect each and every one of them,"" Donald Martin, chief executive officer of SPHP Medical Associates, said.  The stolen cellphone was password protected, but was not encrypted in accordance with St. Peter's Health Partners customary security procedures, according to the hospital system.",http://www.timesunion.com/news/article/St-Peter-s-Health-Partners-warns-of-possible-6035391.php; http://www.bizjournals.com/albany/blog/health-care/2015/01/st-peters-health-partners-reports-potential-data.html
993A8D1F-7DA2-46BB-999A-27FCC6325C1A,20.0,6.0,,2012,internal,error,True,False,False,server,s - file,0.0,0.0,0.0,0.0,1 to 10,CA,US,California Correctional Health Care Services,"On June 20, 2012, a staff member at California Correctional Health Care Services (CCHCS) inadvertently included your Social Security Number (SSN) when sending leave balance information via email to staff members within California Department of Corrections and Rehabilitation (CDCR) institutions. Recall request for the email was made to prevent opening and reading the message; however, it cannot be determined whether or not some recipients read the email.",http://oag.ca.gov/system/files/Fresno%20related%20uploaded%20to%20CalAG_0.pdf? 
859CE818-7F0A-4B14-9EB1-B0ACAC370DDA,19.0,7.0,,2016,external,physical,True,False,True,user dev,u - laptop,0.0,0.0,2000.0,2000.0,small,CA,US,"BRIAN D. HALEVIE-GOLDMAN,",2 laptops stolen from psychiatrist vehicle,https://www.databreaches.net/psychiatrists-laptop-stolen-patients-notified/; https://oag.ca.gov/system/files/breach%20%20letter%20pdf_0.pdf?
209A8A35-2B88-4C48-B278-88D78518200D,,,,2016,external,hacking,True,False,False,server,s - web application,0.0,0.0,0.0,0.0,unknown,OK,US,University of Oklahoma Health Sciences Center,web server had been compromised exposing PII,http://newsok.com/officials-report-ou-nursing-web-server-compromised/article/5374078; http://www.databreaches.net/officials-report-university-of-oklahoma-nursing-web-server-compromised/
7A00869B-D847-41AD-B5B0-F28AE6915BEC,,,,2014,internal,error,True,False,False,media,m - documents,0.0,0.0,2.0,2.0,unknown,OR,US,Cover Oregon,customers data was mailed to wrong customer,http://www.heraldandnews.com/news/ap_news/cover-oregon-team-looks-into-security-breach/article_d97c621c-55b8-11e4-92af-d751b8f03f7e.html; http://lockerdome.com/6307147461963585/7067093708325652
2CBF8964-F1B4-4A3E-9DE5-4D39A405AF64,,,,2014,external,physical,True,False,True,media,m - documents,0.0,0.0,0.0,0.0,unknown,,CA,Health PEI,"P.E.I.'s Opposition Health Critic James Aylward is demanding the provincial government move all health and financial records to a secured location at once. Earlier this week, CBC News reported that boarded-up buildings near the Hillsborough Hospital, currently used to store some financial records and health records, have been broken into in recent weeks. Police say the buildings should be torn down. James Aylward says keeping personal health and financial records in an unsecured derelict building is wrong. ""It makes absolutely no sense to me in in this day and age, it's 2014. I mean, these buildings should have been torn down years ago. To house such important files as Islanders' health records and financial records, it makes absolutely no sense to me."" The PC MLA asks that the matter be referred to the privacy commissioner to investigate. Aylward is also calling on the province to contact all Islanders who have been the victims of what he calls ""a careless privacy breach."" Health PEI has been working on a plan for some time to move the files from the buildings, says Pam Trainor, executive director of acute care, mental health and addictions. But some of the older files have mould on them and so an environmental company was brought in to help. Trainor says some files will be moved to a secure location next week and some will be destroyed. ""There doesn't appear to be a breach. It appears that those accessing the building have been accessing it for shelter only. There is no evidence that they've been accessing the files,"" said Trainor. The privacy commissioner was notified of the plan to move the files and did not express any concerns at this point, she says.",https://ca.news.yahoo.com/health-records-derelict-buildings-careless-145344597.html
015645d0-eab9-11e7-92b6-dfe49f9d7042,,,,2017,internal,misuse,True,False,False,server,s - database,1.0,0.0,0.0,1.0,101 to 1000,NM,US, Gallup Indian Medical Center,Victim was sexually assaulted and employees shared the details with eachother.,http://healthitsecurity.com/news/nm-supreme-court-to-review-alleged-hipaa-violation-case
CC15A803-C25B-4059-BF4E-BFD089AE5A6E,9.0,11.0,,2010,external,physical,True,False,True,user dev,u - laptop,757.0,0.0,0.0,757.0,11 to 100,IN,US,Indiana Family and Social Services Administration,,
909CD2CC-A501-4C30-901D-3D56DA0ABE54,8.0,7.0,,2015,internal,misuse,True,False,False,server,s - database,1.0,0.0,0.0,1.0,large,FL,US,Jackson Health System,Photo leaked to media of athlete's injured hand.,http://www.nj.com/giants/index.ssf/2016/02/jason_pierre-paul_jackson_memorial_hospital_statem.html;  http://nypost.com/2015/07/09/hospital-on-warpath-over-espn-leaking-jpps-finger-file/;  http://www.miamiherald.com/news/health-care/article88913872.html
