campaign,date,spend,impressions,actions
meat_dog_mountains,2/22/15,8.72,1182,"[{""action"": ""views"", ""b"": 70}, {""a"": 72, ""action"": ""views""}, {""action"": ""conversions"", ""z"": 84}, {""a"": 32, ""action"": ""conversions""}, {""y"": 97, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 6}, {""action"": ""conversions"", ""b"": 69}, {""action"": ""conversions"", ""c"": 38}]"
meat_dog_mountains,2/23/15,33.89,4934,"[{""y"": 79, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 61}, {""action"": ""conversions"", ""z"": 89}, {""action"": ""conversions"", ""c"": 92}, {""a"": 73, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 17}]"
meat_dog_mountains,2/24/15,56.51,9176,"[{""action"": ""views"", ""z"": 99}, {""action"": ""views"", ""b"": 80}, {""y"": 29, ""action"": ""views""}, {""action"": ""views"", ""c"": 92}]"
meat_dog_mountains,2/25/15,9.82,1438,"[{""y"": 12, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 11}, {""action"": ""conversions"", ""c"": 70}, {""action"": ""clicks"", ""b"": 59}, {""y"": 52, ""action"": ""clicks""}, {""a"": 75, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 29}, {""action"": ""clicks"", ""c"": 32}, {""action"": ""views"", ""c"": 70}]"
meat_dog_mountains,2/26/15,7.84,1015,"[{""action"": ""clicks"", ""z"": 45}, {""action"": ""clicks"", ""b"": 30}, {""a"": 48, ""action"": ""views""}, {""action"": ""views"", ""c"": 71}, {""y"": 41, ""action"": ""views""}, {""action"": ""views"", ""b"": 46}, {""action"": ""views"", ""z"": 95}]"
meat_dog_mountains,2/27/15,66.99,9775,"[{""action"": ""clicks"", ""z"": 32}, {""y"": 96, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 28}]"
meat_dog_mountains,2/28/15,5.43,712,"[{""a"": 57, ""action"": ""views""}, {""action"": ""views"", ""z"": 75}, {""y"": 98, ""action"": ""views""}, {""action"": ""views"", ""x"": 100}, {""action"": ""views"", ""b"": 65}, {""action"": ""views"", ""c"": 77}]"
meat_dog_mountains,3/1/15,0.14,16,"[{""action"": ""conversions"", ""x"": 3}, {""y"": 80, ""action"": ""conversions""}, {""a"": 14, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 24}, {""action"": ""conversions"", ""c"": 36}, {""action"": ""clicks"", ""c"": 59}, {""y"": 59, ""action"": ""clicks""}]"
meat_dog_mountains,3/2/15,25.48,4835,"[{""y"": 97, ""action"": ""views""}, {""a"": 83, ""action"": ""views""}, {""action"": ""views"", ""b"": 90}, {""action"": ""views"", ""c"": 82}, {""a"": 59, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 78}, {""action"": ""conversions"", ""b"": 26}, {""y"": 36, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 24}, {""a"": 79, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 99}, {""y"": 48, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 45}, {""action"": ""clicks"", ""c"": 23}, {""action"": ""clicks"", ""x"": 100}]"
meat_dog_mountains,3/3/15,25.33,3397,"[{""action"": ""clicks"", ""b"": 37}, {""y"": 80, ""action"": ""clicks""}, {""a"": 62, ""action"": ""clicks""}, {""action"": ""views"", ""b"": 27}, {""action"": ""views"", ""z"": 14}, {""a"": 61, ""action"": ""views""}, {""action"": ""views"", ""x"": 95}, {""y"": 52, ""action"": ""views""}, {""action"": ""views"", ""c"": 72}]"
meat_dog_mountains,3/4/15,18.56,2920,"[{""y"": 50, ""action"": ""views""}, {""action"": ""views"", ""x"": 80}, {""action"": ""views"", ""z"": 19}, {""action"": ""views"", ""c"": 51}, {""a"": 54, ""action"": ""views""}, {""action"": ""conversions"", ""x"": 35}, {""action"": ""clicks"", ""c"": 9}, {""action"": ""clicks"", ""z"": 79}, {""action"": ""clicks"", ""x"": 4}, {""a"": 51, ""action"": ""clicks""}]"
meat_dog_mountains,3/5/15,16.84,2930,"[{""a"": 32, ""action"": ""views""}, {""action"": ""views"", ""c"": 18}, {""y"": 3, ""action"": ""views""}]"
meat_dog_mountains,3/6/15,58.17,9480,"[{""a"": 1, ""action"": ""views""}, {""a"": 24, ""action"": ""clicks""}, {""y"": 28, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 31}, {""action"": ""clicks"", ""c"": 38}, {""action"": ""clicks"", ""b"": 58}, {""y"": 100, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 55}, {""action"": ""conversions"", ""x"": 90}, {""a"": 38, ""action"": ""conversions""}]"
meat_dog_mountains,3/7/15,68.53,9864,"[{""action"": ""views"", ""b"": 78}, {""y"": 81, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 17}, {""action"": ""conversions"", ""x"": 87}, {""y"": 32, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 20}, {""a"": 88, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 99}, {""action"": ""clicks"", ""b"": 58}]"
meat_dog_mountains,3/8/15,67.97,9566,"[{""action"": ""clicks"", ""b"": 92}, {""action"": ""views"", ""c"": 85}, {""action"": ""views"", ""b"": 14}, {""action"": ""views"", ""z"": 82}, {""action"": ""views"", ""x"": 67}, {""a"": 12, ""action"": ""views""}, {""y"": 55, ""action"": ""views""}]"
meat_dog_mountains,3/9/15,13.4,1947,"[{""action"": ""conversions"", ""z"": 20}, {""action"": ""conversions"", ""c"": 45}, {""action"": ""conversions"", ""x"": 77}, {""action"": ""views"", ""c"": 93}, {""action"": ""views"", ""z"": 37}, {""a"": 56, ""action"": ""views""}, {""action"": ""views"", ""b"": 33}, {""action"": ""views"", ""x"": 31}, {""y"": 79, ""action"": ""views""}]"
meat_dog_mountains,3/10/15,2.09,363,"[{""a"": 29, ""action"": ""views""}, {""action"": ""views"", ""c"": 53}]"
meat_dog_mountains,3/11/15,37.84,7109,"[{""y"": 70, ""action"": ""views""}, {""a"": 75, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 56}, {""action"": ""conversions"", ""c"": 30}, {""y"": 64, ""action"": ""conversions""}]"
meat_dog_mountains,3/12/15,48.11,7501,"[{""a"": 79, ""action"": ""views""}, {""y"": 73, ""action"": ""views""}]"
meat_dog_mountains,3/13/15,62.34,7868,"[{""action"": ""clicks"", ""x"": 23}, {""action"": ""clicks"", ""z"": 76}, {""action"": ""clicks"", ""b"": 11}, {""a"": 95, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 87}]"
meat_dog_mountains,3/14/15,18.39,2466,"[{""action"": ""clicks"", ""z"": 36}, {""action"": ""clicks"", ""c"": 81}, {""action"": ""clicks"", ""b"": 19}, {""action"": ""conversions"", ""c"": 10}, {""y"": 60, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 27}]"
meat_dog_mountains,3/15/15,57.03,6417,"[{""a"": 82, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 97}, {""action"": ""clicks"", ""b"": 31}, {""y"": 91, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 79}, {""action"": ""conversions"", ""b"": 8}]"
meat_dog_mountains,3/16/15,3.12,425,"[{""action"": ""conversions"", ""b"": 99}, {""action"": ""conversions"", ""z"": 33}, {""a"": 22, ""action"": ""conversions""}, {""y"": 60, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 33}, {""action"": ""clicks"", ""b"": 25}, {""a"": 42, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 7}, {""action"": ""clicks"", ""x"": 55}, {""y"": 1, ""action"": ""views""}, {""a"": 1, ""action"": ""views""}]"
meat_dog_mountains,3/17/15,33.93,4724,"[{""action"": ""clicks"", ""b"": 49}, {""action"": ""clicks"", ""x"": 43}, {""y"": 17, ""action"": ""clicks""}, {""a"": 52, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 8}, {""action"": ""clicks"", ""z"": 58}]"
meat_dog_mountains,3/18/15,19.38,3152,"[{""a"": 49, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 99}, {""y"": 91, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 5}, {""y"": 47, ""action"": ""views""}, {""a"": 54, ""action"": ""views""}, {""y"": 60, ""action"": ""clicks""}]"
meat_dog_mountains,3/19/15,70.51,8455,"[{""y"": 27, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 69}, {""a"": 59, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 73}, {""action"": ""conversions"", ""c"": 18}, {""action"": ""conversions"", ""x"": 62}, {""action"": ""clicks"", ""c"": 51}]"
meat_dog_mountains,3/20/15,55.28,7454,"[{""action"": ""clicks"", ""z"": 92}, {""action"": ""clicks"", ""b"": 26}, {""action"": ""clicks"", ""c"": 92}, {""action"": ""clicks"", ""x"": 39}, {""y"": 90, ""action"": ""clicks""}, {""a"": 59, ""action"": ""clicks""}, {""action"": ""conversions"", ""b"": 35}, {""a"": 3, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 40}, {""action"": ""conversions"", ""z"": 22}, {""action"": ""conversions"", ""c"": 16}]"
meat_dog_mountains,3/21/15,56.87,8284,"[{""action"": ""views"", ""c"": 54}, {""y"": 88, ""action"": ""views""}, {""action"": ""views"", ""b"": 76}, {""a"": 69, ""action"": ""conversions""}]"
meat_dog_mountains,3/22/15,68.81,9190,"[{""action"": ""views"", ""c"": 100}, {""a"": 20, ""action"": ""views""}, {""action"": ""conversions"", ""c"": 4}, {""action"": ""conversions"", ""z"": 1}, {""action"": ""conversions"", ""b"": 59}, {""y"": 57, ""action"": ""conversions""}, {""a"": 29, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 66}]"
meat_dog_mountains,3/23/15,76.7,8648,"[{""a"": 60, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 31}, {""action"": ""clicks"", ""z"": 49}, {""action"": ""clicks"", ""c"": 72}, {""y"": 68, ""action"": ""clicks""}, {""a"": 91, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 40}, {""action"": ""conversions"", ""b"": 40}, {""action"": ""conversions"", ""x"": 55}]"
meat_dog_mountains,3/24/15,52.47,5553,"[{""action"": ""conversions"", ""x"": 22}, {""y"": 74, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 57}, {""action"": ""conversions"", ""z"": 30}, {""a"": 48, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 95}, {""action"": ""clicks"", ""c"": 37}, {""action"": ""clicks"", ""x"": 66}]"
meat_dog_mountains,3/25/15,77.66,9508,"[{""y"": 82, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 77}, {""action"": ""clicks"", ""z"": 78}, {""action"": ""clicks"", ""b"": 32}, {""a"": 71, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 96}]"
meat_dog_mountains,3/26/15,6.26,958,"[{""action"": ""clicks"", ""b"": 68}, {""action"": ""clicks"", ""c"": 24}, {""a"": 51, ""action"": ""views""}, {""action"": ""views"", ""c"": 7}, {""y"": 52, ""action"": ""views""}, {""action"": ""views"", ""z"": 7}, {""y"": 48, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 29}]"
meat_dog_mountains,3/27/15,35.26,6605,"[{""action"": ""views"", ""c"": 43}, {""a"": 2, ""action"": ""views""}]"
meat_dog_mountains,3/28/15,2.5,251,"[{""action"": ""conversions"", ""x"": 78}, {""action"": ""conversions"", ""z"": 72}]"
meat_dog_mountains,3/29/15,57.76,6591,"[{""action"": ""clicks"", ""x"": 49}, {""action"": ""clicks"", ""z"": 4}, {""action"": ""clicks"", ""b"": 96}, {""a"": 73, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 71}, {""action"": ""conversions"", ""c"": 87}, {""a"": 30, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 41}, {""action"": ""conversions"", ""x"": 8}, {""y"": 17, ""action"": ""views""}, {""a"": 57, ""action"": ""views""}, {""action"": ""views"", ""x"": 60}, {""action"": ""views"", ""z"": 99}, {""action"": ""views"", ""c"": 53}]"
meat_dog_mountains,3/30/15,46.66,9249,"[{""action"": ""conversions"", ""b"": 30}, {""action"": ""conversions"", ""x"": 82}, {""action"": ""conversions"", ""c"": 50}, {""action"": ""conversions"", ""z"": 14}, {""action"": ""clicks"", ""c"": 40}, {""a"": 50, ""action"": ""views""}, {""y"": 71, ""action"": ""views""}, {""action"": ""views"", ""b"": 85}, {""action"": ""views"", ""c"": 24}]"
meat_dog_mountains,3/31/15,6.04,1075,"[{""action"": ""conversions"", ""x"": 6}, {""action"": ""conversions"", ""c"": 63}, {""action"": ""conversions"", ""z"": 21}, {""y"": 63, ""action"": ""conversions""}, {""a"": 75, ""action"": ""clicks""}, {""y"": 67, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 17}, {""action"": ""clicks"", ""x"": 28}, {""action"": ""clicks"", ""z"": 15}, {""action"": ""views"", ""c"": 35}, {""y"": 91, ""action"": ""views""}, {""action"": ""views"", ""x"": 83}, {""a"": 69, ""action"": ""views""}, {""action"": ""views"", ""b"": 100}, {""action"": ""views"", ""z"": 86}]"
meat_dog_mountains,4/1/15,18.63,2601,"[{""action"": ""clicks"", ""z"": 84}, {""y"": 27, ""action"": ""clicks""}, {""action"": ""views"", ""z"": 97}, {""a"": 96, ""action"": ""views""}, {""y"": 8, ""action"": ""views""}, {""action"": ""views"", ""c"": 13}, {""action"": ""views"", ""x"": 38}]"
meat_dog_mountains,4/2/15,17.44,3317,"[{""a"": 5, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 44}, {""action"": ""clicks"", ""x"": 19}, {""action"": ""clicks"", ""b"": 47}, {""y"": 64, ""action"": ""clicks""}]"
meat_dog_mountains,4/3/15,11.83,1510,"[{""a"": 13, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 64}, {""action"": ""conversions"", ""b"": 95}, {""y"": 87, ""action"": ""conversions""}]"
meat_dog_mountains,4/4/15,74.23,9435,"[{""action"": ""views"", ""x"": 48}, {""action"": ""views"", ""c"": 7}]"
meat_dog_mountains,4/5/15,33.8,5055,"[{""y"": 45, ""action"": ""clicks""}, {""a"": 91, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 33}, {""action"": ""clicks"", ""c"": 50}, {""action"": ""clicks"", ""x"": 100}, {""action"": ""clicks"", ""z"": 92}, {""y"": 23, ""action"": ""views""}, {""a"": 74, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 88}, {""action"": ""conversions"", ""c"": 30}, {""y"": 93, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 67}, {""action"": ""conversions"", ""x"": 47}]"
meat_dog_mountains,4/6/15,22.34,3896,"[{""action"": ""conversions"", ""z"": 82}]"
meat_dog_mountains,4/7/15,16.77,1732,"[{""a"": 78, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 50}, {""action"": ""clicks"", ""x"": 33}, {""action"": ""clicks"", ""z"": 75}]"
meat_dog_mountains,4/8/15,16.7,2207,"[{""a"": 57, ""action"": ""conversions""}]"
meat_dog_mountains,4/9/15,67,8183,"[{""y"": 26, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 79}, {""action"": ""clicks"", ""b"": 79}]"
meat_dog_mountains,4/10/15,18.25,2040,"[{""action"": ""clicks"", ""z"": 26}, {""action"": ""clicks"", ""x"": 60}]"
meat_dog_plains,1/1/15,67.99,9344,"[{""action"": ""conversions"", ""z"": 67}, {""a"": 1, ""action"": ""conversions""}, {""y"": 26, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 15}, {""action"": ""conversions"", ""c"": 25}, {""action"": ""conversions"", ""b"": 45}]"
meat_dog_plains,1/2/15,19.37,2979,"[{""action"": ""conversions"", ""z"": 57}, {""action"": ""conversions"", ""c"": 31}, {""action"": ""clicks"", ""b"": 53}, {""a"": 25, ""action"": ""clicks""}]"
meat_dog_plains,1/3/15,27.84,3400,"[{""action"": ""conversions"", ""c"": 16}]"
meat_dog_plains,1/4/15,39.21,5298,"[{""action"": ""views"", ""b"": 40}, {""action"": ""views"", ""c"": 60}]"
meat_dog_plains,1/5/15,81.56,8540,"[{""a"": 88, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 27}, {""y"": 23, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 39}, {""action"": ""conversions"", ""z"": 15}, {""action"": ""conversions"", ""c"": 32}]"
meat_dog_plains,1/6/15,0.88,115,"[{""action"": ""clicks"", ""b"": 66}]"
meat_dog_plains,1/7/15,15.59,2776,"[{""action"": ""views"", ""c"": 1}, {""action"": ""views"", ""z"": 79}, {""action"": ""views"", ""b"": 25}, {""action"": ""views"", ""x"": 53}]"
meat_dog_plains,1/8/15,36.37,3644,"[{""action"": ""views"", ""x"": 35}]"
meat_dog_plains,1/9/15,1,192,"[{""action"": ""conversions"", ""z"": 35}, {""action"": ""conversions"", ""b"": 18}, {""action"": ""conversions"", ""x"": 42}, {""y"": 65, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 63}, {""a"": 71, ""action"": ""conversions""}]"
meat_dog_plains,1/10/15,23.2,2705,"[{""a"": 14, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 9}, {""action"": ""clicks"", ""z"": 90}, {""y"": 70, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 98}]"
meat_dog_plains,1/11/15,90.01,9813,"[{""action"": ""clicks"", ""x"": 38}, {""y"": 50, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 35}, {""action"": ""clicks"", ""c"": 100}, {""action"": ""clicks"", ""b"": 25}, {""a"": 58, ""action"": ""clicks""}, {""y"": 77, ""action"": ""views""}, {""action"": ""views"", ""b"": 54}]"
meat_dog_plains,1/12/15,33.2,3676,"[{""action"": ""clicks"", ""z"": 68}, {""action"": ""clicks"", ""x"": 88}, {""action"": ""clicks"", ""b"": 48}, {""y"": 85, ""action"": ""clicks""}, {""a"": 53, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 36}, {""a"": 8, ""action"": ""conversions""}, {""y"": 19, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 81}, {""action"": ""conversions"", ""b"": 36}]"
meat_dog_plains,1/13/15,26.61,4246,"[{""y"": 94, ""action"": ""clicks""}, {""a"": 92, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 20}, {""action"": ""clicks"", ""z"": 7}, {""action"": ""clicks"", ""b"": 90}, {""action"": ""clicks"", ""x"": 2}]"
meat_dog_plains,1/14/15,64.4,9117,"[{""action"": ""views"", ""c"": 16}, {""action"": ""conversions"", ""z"": 77}, {""a"": 23, ""action"": ""conversions""}, {""y"": 97, ""action"": ""conversions""}, {""action"": ""clicks"", ""z"": 41}]"
meat_dog_plains,1/15/15,59.69,6077,"[{""action"": ""conversions"", ""b"": 71}, {""action"": ""views"", ""b"": 96}, {""a"": 84, ""action"": ""views""}]"
meat_dog_plains,1/16/15,7.26,1438,"[{""y"": 12, ""action"": ""views""}, {""action"": ""views"", ""x"": 46}, {""a"": 36, ""action"": ""views""}, {""action"": ""views"", ""z"": 65}, {""a"": 29, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 74}, {""action"": ""conversions"", ""x"": 88}, {""action"": ""conversions"", ""b"": 68}, {""y"": 72, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 95}]"
meat_dog_plains,1/17/15,53.3,7026,"[{""action"": ""conversions"", ""c"": 78}, {""action"": ""conversions"", ""b"": 77}, {""y"": 39, ""action"": ""conversions""}, {""a"": 38, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 23}, {""action"": ""conversions"", ""z"": 52}, {""a"": 17, ""action"": ""views""}, {""y"": 10, ""action"": ""views""}, {""action"": ""views"", ""z"": 42}, {""action"": ""views"", ""c"": 62}, {""action"": ""views"", ""b"": 57}, {""action"": ""views"", ""x"": 62}, {""action"": ""clicks"", ""z"": 66}, {""action"": ""clicks"", ""c"": 65}, {""action"": ""clicks"", ""x"": 55}, {""a"": 87, ""action"": ""clicks""}]"
meat_dog_plains,1/18/15,18.01,2106,"[{""action"": ""clicks"", ""x"": 50}, {""a"": 45, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 63}, {""y"": 64, ""action"": ""conversions""}, {""action"": ""views"", ""b"": 21}, {""action"": ""views"", ""c"": 96}]"
meat_dog_plains,1/19/15,39.18,7704,"[{""a"": 34, ""action"": ""clicks""}, {""y"": 95, ""action"": ""clicks""}, {""action"": ""conversions"", ""c"": 37}, {""action"": ""conversions"", ""z"": 77}, {""y"": 41, ""action"": ""conversions""}]"
meat_dog_plains,1/20/15,29.54,4981,"[{""action"": ""conversions"", ""c"": 63}, {""y"": 46, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 50}, {""y"": 67, ""action"": ""views""}, {""action"": ""views"", ""x"": 67}]"
meat_dog_plains,1/21/15,29.11,5529,"[{""action"": ""clicks"", ""c"": 5}, {""action"": ""views"", ""b"": 1}, {""a"": 14, ""action"": ""views""}, {""action"": ""views"", ""c"": 42}, {""a"": 71, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 95}]"
meat_dog_plains,1/22/15,11.5,2104,"[{""action"": ""conversions"", ""z"": 41}, {""y"": 6, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 31}, {""action"": ""conversions"", ""x"": 98}, {""action"": ""conversions"", ""b"": 40}, {""a"": 53, ""action"": ""conversions""}, {""a"": 83, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 54}, {""action"": ""clicks"", ""c"": 93}, {""action"": ""clicks"", ""b"": 64}]"
meat_dog_plains,1/23/15,45.95,6048,"[{""a"": 96, ""action"": ""clicks""}, {""action"": ""views"", ""z"": 87}, {""action"": ""views"", ""b"": 15}, {""action"": ""conversions"", ""x"": 55}]"
meat_dog_plains,1/24/15,48.63,5647,"[{""action"": ""conversions"", ""x"": 23}, {""a"": 1, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 59}, {""y"": 48, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 3}, {""action"": ""clicks"", ""z"": 44}, {""action"": ""clicks"", ""b"": 81}, {""a"": 13, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 8}, {""action"": ""clicks"", ""c"": 33}, {""y"": 6, ""action"": ""clicks""}]"
meat_dog_plains,1/25/15,47.68,8118,"[{""y"": 38, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 34}, {""action"": ""conversions"", ""z"": 86}, {""action"": ""conversions"", ""c"": 4}, {""action"": ""conversions"", ""x"": 11}, {""action"": ""clicks"", ""z"": 47}, {""a"": 12, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 58}, {""y"": 48, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 58}, {""action"": ""clicks"", ""c"": 89}]"
meat_dog_plains,1/26/15,18.33,3569,"[{""action"": ""views"", ""c"": 58}, {""action"": ""views"", ""x"": 97}, {""y"": 74, ""action"": ""views""}, {""action"": ""views"", ""z"": 40}, {""action"": ""conversions"", ""c"": 69}, {""action"": ""conversions"", ""z"": 77}, {""y"": 74, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 45}]"
meat_dog_plains,1/27/15,37.13,6338,"[{""action"": ""conversions"", ""b"": 49}, {""action"": ""conversions"", ""c"": 96}, {""y"": 2, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 89}, {""action"": ""views"", ""b"": 52}, {""action"": ""views"", ""x"": 15}, {""action"": ""views"", ""c"": 94}, {""action"": ""clicks"", ""b"": 73}, {""action"": ""clicks"", ""x"": 72}, {""action"": ""clicks"", ""z"": 60}, {""a"": 76, ""action"": ""clicks""}]"
meat_dog_plains,1/28/15,9.57,1823,"[{""action"": ""clicks"", ""c"": 4}, {""action"": ""clicks"", ""b"": 37}, {""a"": 39, ""action"": ""clicks""}, {""y"": 24, ""action"": ""clicks""}]"
meat_dog_plains,1/29/15,71.72,8021,"[{""a"": 52, ""action"": ""views""}, {""action"": ""views"", ""z"": 50}, {""action"": ""views"", ""b"": 3}, {""y"": 29, ""action"": ""views""}, {""a"": 79, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 19}]"
meat_dog_plains,1/30/15,47.54,5434,"[{""action"": ""views"", ""c"": 74}, {""action"": ""views"", ""z"": 2}, {""a"": 44, ""action"": ""views""}, {""y"": 32, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 43}, {""action"": ""clicks"", ""b"": 93}, {""a"": 16, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 78}, {""action"": ""clicks"", ""c"": 2}, {""a"": 86, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 16}, {""y"": 66, ""action"": ""conversions""}]"
meat_dog_plains,1/31/15,25.3,3635,"[{""a"": 28, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 50}, {""action"": ""views"", ""c"": 98}, {""action"": ""views"", ""z"": 36}]"
meat_dog_plains,2/1/15,35.12,3654,"[{""action"": ""clicks"", ""c"": 34}]"
meat_dog_plains,2/2/15,20.36,2673,"[{""action"": ""clicks"", ""z"": 3}]"
meat_dog_plains,2/3/15,51.41,7903,"[{""a"": 58, ""action"": ""views""}, {""action"": ""views"", ""b"": 36}]"
meat_dog_plains,2/4/15,49.13,6726,"[{""action"": ""views"", ""b"": 47}, {""action"": ""views"", ""x"": 20}]"
meat_dog_plains,2/5/15,23.75,3580,"[{""action"": ""clicks"", ""c"": 17}, {""action"": ""clicks"", ""b"": 81}, {""a"": 36, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 47}, {""action"": ""conversions"", ""z"": 69}, {""y"": 35, ""action"": ""conversions""}, {""action"": ""views"", ""c"": 4}, {""action"": ""views"", ""b"": 13}, {""y"": 12, ""action"": ""views""}, {""action"": ""views"", ""x"": 42}, {""action"": ""views"", ""z"": 64}, {""a"": 28, ""action"": ""views""}]"
meat_dog_plains,2/6/15,44.35,6995,"[{""action"": ""views"", ""b"": 13}, {""y"": 59, ""action"": ""views""}, {""action"": ""views"", ""x"": 89}, {""action"": ""conversions"", ""z"": 88}, {""action"": ""conversions"", ""b"": 10}, {""action"": ""conversions"", ""x"": 7}, {""y"": 95, ""action"": ""conversions""}, {""a"": 12, ""action"": ""conversions""}]"
meat_dog_plains,2/7/15,70.95,7542,"[{""a"": 86, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 93}, {""action"": ""conversions"", ""x"": 10}, {""action"": ""views"", ""c"": 72}, {""action"": ""views"", ""x"": 34}, {""a"": 72, ""action"": ""views""}, {""action"": ""clicks"", ""c"": 64}, {""action"": ""clicks"", ""b"": 76}, {""y"": 83, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 24}, {""a"": 97, ""action"": ""clicks""}]"
meat_dog_plains,2/8/15,64.66,8033,"[{""action"": ""clicks"", ""x"": 33}, {""action"": ""clicks"", ""z"": 41}, {""y"": 100, ""action"": ""clicks""}, {""a"": 75, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 18}, {""action"": ""views"", ""x"": 46}, {""y"": 36, ""action"": ""views""}, {""action"": ""views"", ""z"": 97}, {""action"": ""views"", ""b"": 49}, {""a"": 80, ""action"": ""views""}, {""action"": ""views"", ""c"": 6}]"
meat_dog_plains,2/9/15,55.15,7605,"[{""a"": 64, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 30}]"
