PRODUCT_ID,FISCAL_MONTH_END_DT,GROSS_SALES_QTY,NET_SALES_QTY
305277,28 01 2018,2233,2153
305277,24 12 2017,4748,4645
305277,26 03 2017,2473,2402
305277,28 10 2018,2125,2064
305277,24 09 2017,2318,2258
305277,28 05 2017,2617,2537
305277,2 02 2020,2253,2178
305277,26 08 2018,2342,2276
305277,29 10 2017,2509,2441
305277,26 02 2017,2238,2167
305277,30 06 2019,2399,2329
305277,3 11 2019,2195,2132
305277,29 09 2019,2065,1997
305277,3 03 2019,1441,1391
305277,29 12 2019,4110,3999
305277,5 05 2019,2230,2160
305277,25 03 2018,2267,2212
305277,25 06 2017,2697,2617
305277,29 07 2018,2506,2434
305277,29 04 2018,2487,2418
305277,26 11 2017,3646,3566
305277,31 03 2019,2009,1953
305277,4 08 2019,2342,2273
305277,23 09 2018,2072,2010
305277,2 06 2019,2409,2342
305277,1 12 2019,3826,3747
305277,3 02 2019,1315,1264
305277,27 05 2018,2670,2601
305277,30 04 2017,2626,2557
305277,1 09 2019,2121,2056
305730,26 11 2017,4268,4171
305730,29 10 2017,3811,3720
305730,29 04 2018,3667,3585
305730,29 12 2019,4301,4189
305730,29 07 2018,4098,4002
305730,30 04 2017,4179,4091
305730,2 06 2019,3486,3398
305730,30 07 2017,4396,4293
305730,31 03 2019,3243,3175
305730,1 12 2019,4149,4055
305730,28 10 2018,3463,3382
305730,25 02 2018,3335,3258
305730,26 03 2017,3724,3639
305730,25 11 2018,3837,3749
305730,25 03 2018,3521,3442
305730,27 08 2017,3917,3826
305730,24 12 2017,4836,4719
305730,25 06 2017,4649,4539
305730,24 06 2018,4536,4434
305730,28 05 2017,4622,4520
305730,3 02 2019,2404,2337
305730,24 09 2017,3659,3581
305730,4 08 2019,3770,3680
305730,2 02 2020,3468,3376
305730,27 05 2018,4563,4459
305730,26 08 2018,3817,3721
305730,23 12 2018,4720,4616
305730,28 01 2018,3332,3249
305730,26 02 2017,3497,3425
305730,30 06 2019,3871,3780
305730,23 09 2018,3442,3363
305730,3 11 2019,3614,3531
305730,5 05 2019,3617,3535
305730,3 03 2019,2845,2784
305730,1 09 2019,3632,3550
305730,29 09 2019,3298,3220
1001492374,29 04 2018,2158,1827
1001492374,28 10 2018,1956,1698
1001492374,2 02 2020,1586,1353
1001492374,24 09 2017,2164,1793
1001492374,29 12 2019,1579,1370
1001492374,23 12 2018,1648,1433
1001492374,3 03 2019,1900,1675
1001492374,25 11 2018,1706,1460
1001492374,29 10 2017,2247,1915
1001492374,30 06 2019,1887,1630
1001492374,5 05 2019,1955,1658
1001492374,24 12 2017,2030,1696
1001492374,4 08 2019,1875,1618
1001492374,26 03 2017,1825,1556
1001492374,23 09 2018,2034,1710
1001492374,3 02 2019,1621,1386
1001492374,26 11 2017,2014,1727
1001492374,26 02 2017,1753,1513
1001492374,27 05 2018,2038,1746
1001492374,1 12 2019,1837,1583
1001492374,24 06 2018,2144,1822
1001492374,30 04 2017,2044,1766
1001492374,25 06 2017,2072,1781
1001492374,25 03 2018,2113,1804
1001492374,28 01 2018,1779,1519
1001492374,29 07 2018,2012,1726
1001492374,28 05 2017,2232,1917
1001492374,1 09 2019,2001,1704
1001492374,26 08 2018,1882,1589
1001492374,3 11 2019,1921,1623
1001492374,2 06 2019,1795,1533
1001492374,29 09 2019,1910,1644
1001492374,30 07 2017,2332,1974
1001492374,31 03 2019,2118,1845
1001492374,27 08 2017,2305,1985
1001492374,25 02 2018,2058,1786
305649,4 08 2019,7144,6992
305649,28 01 2018,4953,4845
305649,25 02 2018,4932,4825
305649,28 05 2017,8023,7873
305649,24 09 2017,6643,6500
305649,28 10 2018,6268,6129
305649,24 12 2017,8036,7863
305649,3 02 2019,4408,4304
305649,5 05 2019,7169,7021
305649,29 12 2019,6755,6587
305649,27 08 2017,6218,6090
305649,29 07 2018,6732,6593
305649,25 03 2018,5512,5393
305649,26 08 2018,6468,6338
305649,2 06 2019,7267,7111
305649,29 10 2017,6561,6420
305649,26 02 2017,5396,5277
305649,1 12 2019,7899,7747
305649,3 11 2019,6550,6421
305649,3 03 2019,6590,6452
305649,23 09 2018,6257,6127
305649,26 03 2017,6052,5943
305649,29 09 2019,6276,6146
305649,25 06 2017,7844,7677
305649,30 07 2017,7174,7005
305649,2 02 2020,4932,4827
305649,25 11 2018,7117,6987
305649,23 12 2018,6398,6243
305649,31 03 2019,6705,6563
305649,24 06 2018,7011,6860
305649,26 11 2017,7593,7445
305649,1 09 2019,6542,6399
305649,29 04 2018,6289,6161
305649,27 05 2018,7057,6902
305649,30 04 2017,6999,6859
305649,30 06 2019,7765,7599
310889,31 03 2019,14233,13597
310889,29 12 2019,14511,13968
310889,26 08 2018,12563,11994
310889,28 05 2017,9652,9265
310889,28 10 2018,12609,12036
310889,24 09 2017,10684,10111
310889,3 11 2019,16507,15837
310889,29 04 2018,9674,9240
310889,26 03 2017,8910,8573
310889,3 03 2019,13732,13154
310889,2 06 2019,14796,14144
310889,25 03 2018,9094,8658
310889,24 06 2018,12719,12160
310889,29 09 2019,15425,14700
310889,30 07 2017,10211,9771
310889,24 12 2017,9725,9323
310889,29 10 2017,10145,9685
310889,28 01 2018,8275,7917
310889,23 09 2018,12075,11515
310889,25 11 2018,12690,12123
310889,1 12 2019,16673,16012
310889,4 08 2019,15006,14336
310889,2 02 2020,15029,14396
310889,26 02 2017,8693,8342
310889,26 11 2017,9991,9556
310889,25 06 2017,9714,9309
310889,27 08 2017,10161,9714
310889,29 07 2018,13067,12491
310889,1 09 2019,15696,14976
310889,25 02 2018,8762,8358
310889,30 04 2017,9439,9050
310889,3 02 2019,12074,11571
310889,30 06 2019,15327,14657
310889,27 05 2018,11066,10573
310889,5 05 2019,14093,13448
310889,23 12 2018,13055,12542
371372,25 11 2018,525,395
371372,3 03 2019,597,448
371372,1 09 2019,546,403
371372,30 04 2017,595,450
371372,26 03 2017,623,481
371372,31 03 2019,604,451
371372,29 04 2018,596,454
371372,30 07 2017,555,423
371372,29 10 2017,587,461
371372,27 08 2017,614,465
371372,30 06 2019,568,421
371372,26 02 2017,635,486
371372,26 08 2018,584,448
371372,1 12 2019,713,545
371372,24 06 2018,598,455
371372,3 02 2019,529,412
371372,24 09 2017,552,417
371372,28 01 2018,600,469
371372,2 02 2020,762,580
371372,5 05 2019,624,454
371372,4 08 2019,539,404
371372,3 11 2019,606,461
371372,23 09 2018,558,429
371372,25 02 2018,617,466
371372,23 12 2018,544,414
371372,29 12 2019,687,520
371372,26 11 2017,561,435
371372,29 09 2019,560,434
371372,28 10 2018,532,401
371372,25 06 2017,597,456
371372,2 06 2019,552,425
371372,29 07 2018,593,462
371372,24 12 2017,631,492
371372,25 03 2018,602,464
371372,28 05 2017,569,428
371372,27 05 2018,601,458
1002501110,27 08 2017,13,13
1002501110,2 06 2019,1,1
1002501110,27 05 2018,6,5
1002501110,26 08 2018,65,61
1002501110,30 04 2017,0,0
1002501110,3 11 2019,16,14
1002501110,25 03 2018,32,27
1002501110,30 07 2017,2,2
1002501110,4 08 2019,2,1
1002501110,23 12 2018,685,589
1002501110,29 09 2019,6,5
1002501110,1 09 2019,1,1
1002501110,30 06 2019,1,0
1002501110,29 07 2018,5,4
1002501110,24 06 2018,4,3
1002501110,24 12 2017,545,505
1002501110,3 03 2019,76,56
1002501110,28 01 2018,108,88
1002501110,3 02 2019,413,362
1002501110,28 05 2017,1,1
1002501110,2 02 2020,3,1
1002501110,29 12 2019,7,2
1002501110,24 09 2017,77,75
1002501110,29 04 2018,10,9
1002501110,5 05 2019,1,0
1002501110,25 11 2018,1091,1010
1002501110,26 11 2017,339,318
1002501110,1 12 2019,19,14
1002501110,28 10 2018,314,294
1002501110,25 02 2018,40,34
1002501110,25 06 2017,3,3
1002501110,23 09 2018,111,104
1002501110,29 10 2017,147,136
1002501110,31 03 2019,17,10
1000603686,29 04 2018,0,0
1000603686,1 12 2019,0,0
1000603686,3 11 2019,0,0
1000603686,29 07 2018,10,10
1000603686,5 05 2019,0,0
1000603686,2 06 2019,0,0
1000603686,25 03 2018,0,0
1000603686,27 05 2018,11,11
1000603686,30 04 2017,42,42
1000603686,29 09 2019,0,0
1000603686,26 02 2017,35,35
1000603686,28 10 2018,8,7
1000603686,31 03 2019,0,0
1000603686,26 03 2017,20,20
1000603686,28 05 2017,38,37
1000603686,29 12 2019,0,0
1000603686,25 02 2018,0,0
1000603686,2 02 2020,0,0
1000603686,30 06 2019,0,0
1000603686,26 08 2018,0,0
1000603686,24 06 2018,30,30
1000603686,28 01 2018,0,0
1000603686,23 12 2018,17,17
1000603686,30 07 2017,17,17
1000603686,24 12 2017,13,13
1000603686,1 09 2019,0,0
1000603686,4 08 2019,0,0
1000603686,29 10 2017,24,24
1000603686,26 11 2017,22,22
1000603686,25 11 2018,23,23
1000603686,25 06 2017,33,33
1000603686,3 03 2019,0,0
1000603686,23 09 2018,1,1
1000603686,3 02 2019,10,10
1000603686,24 09 2017,21,21
1000603686,27 08 2017,0,0
719464,25 11 2018,883,738
719464,31 03 2019,731,607
719464,23 12 2018,790,664
719464,26 02 2017,935,797
719464,30 04 2017,900,759
719464,24 12 2017,1299,1124
719464,1 09 2019,818,696
719464,5 05 2019,702,592
719464,3 02 2019,669,561
719464,26 08 2018,1190,1040
719464,25 03 2018,1042,893
719464,25 06 2017,867,739
719464,1 12 2019,944,807
719464,29 10 2017,827,700
719464,29 09 2019,887,762
719464,30 06 2019,770,656
719464,28 05 2017,868,742
719464,2 06 2019,822,703
719464,28 10 2018,1141,977
719464,23 09 2018,1275,1106
719464,27 08 2017,879,749
719464,2 02 2020,936,799
719464,4 08 2019,811,686
719464,24 06 2018,843,720
719464,30 07 2017,870,739
719464,29 04 2018,970,817
719464,26 03 2017,971,830
719464,25 02 2018,1184,1016
719464,3 11 2019,904,769
719464,3 03 2019,716,607
719464,26 11 2017,1308,1137
719464,29 12 2019,865,739
719464,27 05 2018,908,772
719464,24 09 2017,855,721
719464,29 07 2018,871,740
719464,28 01 2018,1416,1226
371834,28 05 2017,694,601
371834,2 06 2019,723,620
371834,5 05 2019,761,645
371834,24 09 2017,662,576
371834,29 07 2018,643,551
371834,26 03 2017,740,643
371834,31 03 2019,793,682
371834,30 06 2019,709,611
371834,23 09 2018,661,573
371834,27 05 2018,657,563
371834,24 06 2018,653,563
371834,26 08 2018,628,541
371834,29 12 2019,564,472
371834,25 03 2018,693,606
371834,26 02 2017,731,616
371834,30 07 2017,683,590
371834,29 09 2019,621,526
371834,25 02 2018,687,595
371834,24 12 2017,648,559
371834,29 10 2017,684,590
371834,2 02 2020,609,525
371834,4 08 2019,699,600
371834,25 11 2018,685,590
371834,23 12 2018,705,605
371834,3 11 2019,639,551
371834,29 04 2018,681,581
371834,25 06 2017,699,590
371834,3 02 2019,680,592
371834,1 09 2019,707,605
371834,28 10 2018,673,572
371834,27 08 2017,644,549
371834,26 11 2017,644,545
371834,1 12 2019,615,518
371834,3 03 2019,754,646
371834,30 04 2017,712,610
371834,28 01 2018,689,596
1001083761,23 09 2018,5591,5399
1001083761,24 12 2017,1293,1210
1001083761,24 06 2018,2711,2598
1001083761,26 02 2017,1307,1219
1001083761,30 06 2019,19219,18241
1001083761,26 08 2018,2826,2685
1001083761,28 10 2018,11823,11332
1001083761,5 05 2019,16192,15392
1001083761,25 06 2017,1617,1537
1001083761,29 10 2017,1465,1389
1001083761,25 03 2018,1606,1523
1001083761,29 09 2019,18253,17381
1001083761,28 01 2018,1088,1020
1001083761,29 12 2019,12356,11672
1001083761,26 03 2017,1402,1323
1001083761,1 12 2019,15220,14364
1001083761,29 07 2018,2775,2641
1001083761,30 07 2017,1572,1494
1001083761,24 09 2017,1334,1253
1001083761,25 11 2018,10246,9757
1001083761,28 05 2017,1504,1414
1001083761,2 02 2020,12608,11997
1001083761,4 08 2019,19850,18828
1001083761,2 06 2019,18752,17817
1001083761,1 09 2019,19186,18302
1001083761,25 02 2018,1460,1384
1001083761,26 11 2017,1497,1417
1001083761,31 03 2019,13121,12444
1001083761,3 03 2019,10776,10235
1001083761,29 04 2018,1857,1743
1001083761,3 02 2019,9191,8732
1001083761,27 05 2018,2180,2054
1001083761,23 12 2018,9535,9042
1001083761,27 08 2017,1525,1447
1001083761,3 11 2019,16712,15857
1001083761,30 04 2017,1555,1462
540902,26 11 2017,0,0
540902,25 11 2018,0,0
540902,29 04 2018,0,0
540902,23 12 2018,0,0
540902,31 03 2019,0,0
540902,29 10 2017,0,0
540902,29 12 2019,0,0
540902,3 02 2019,0,0
540902,30 07 2017,0,0
540902,24 06 2018,0,0
540902,23 09 2018,0,0
540902,27 08 2017,0,0
540902,29 09 2019,0,0
540902,26 08 2018,0,0
540902,1 09 2019,0,0
540902,25 02 2018,0,0
540902,2 06 2019,0,0
540902,25 03 2018,0,0
540902,26 02 2017,0,0
540902,24 12 2017,0,0
540902,24 09 2017,0,0
540902,3 03 2019,0,0
540902,30 04 2017,0,0
540902,2 02 2020,0,0
540902,28 05 2017,0,0
540902,25 06 2017,0,0
540902,4 08 2019,0,0
540902,30 06 2019,0,0
540902,26 03 2017,0,0
540902,27 05 2018,0,0
540902,28 10 2018,0,0
540902,5 05 2019,0,0
540902,29 07 2018,0,0
540902,28 01 2018,0,0
540902,3 11 2019,0,0
540902,1 12 2019,0,0
576954,24 06 2018,969,773
576954,25 02 2018,1295,1067
576954,24 09 2017,868,703
576954,4 08 2019,796,635
576954,30 04 2017,930,741
576954,5 05 2019,799,622
576954,29 12 2019,1047,827
576954,29 09 2019,1324,1059
576954,25 03 2018,1412,1143
576954,3 11 2019,1407,1131
576954,29 04 2018,1406,1142
576954,26 11 2017,906,724
576954,1 09 2019,1221,1004
576954,28 05 2017,897,709
576954,26 08 2018,959,757
576954,25 11 2018,1275,1054
576954,3 02 2019,1295,1047
576954,28 10 2018,902,718
576954,29 10 2017,917,743
576954,25 06 2017,919,737
576954,30 06 2019,793,636
576954,27 08 2017,930,741
576954,2 02 2020,1090,878
576954,30 07 2017,925,739
576954,23 12 2018,1315,1078
576954,26 03 2017,963,769
576954,24 12 2017,922,740
576954,26 02 2017,960,771
576954,27 05 2018,1097,871
576954,23 09 2018,902,713
576954,3 03 2019,1018,824
576954,31 03 2019,852,665
576954,2 06 2019,772,615
576954,28 01 2018,920,747
576954,29 07 2018,982,781
576954,1 12 2019,1087,865
154089,2 06 2019,8913,7274
154089,29 04 2018,5581,5012
154089,25 02 2018,2430,2136
154089,2 02 2020,3456,2801
154089,25 11 2018,7783,6615
154089,25 03 2018,4697,4010
154089,1 09 2019,11643,9856
154089,1 12 2019,8352,6958
154089,24 12 2017,3979,3273
154089,3 11 2019,9501,8022
154089,26 11 2017,6061,5025
154089,27 08 2017,9227,7648
154089,29 12 2019,6318,5172
154089,30 07 2017,8258,7008
154089,30 06 2019,8796,7485
154089,3 02 2019,4294,3525
154089,3 03 2019,4885,4185
154089,23 09 2018,9761,8136
154089,29 09 2019,10175,8768
154089,28 01 2018,2123,1777
154089,26 02 2017,4252,3660
154089,25 06 2017,9390,7772
154089,5 05 2019,7783,6504
154089,29 07 2018,11155,9799
154089,24 06 2018,11459,9866
154089,4 08 2019,10355,9052
154089,24 09 2017,10193,8905
154089,28 10 2018,9689,8452
154089,29 10 2017,8373,7103
154089,27 05 2018,8316,6692
154089,26 08 2018,12143,10397
154089,30 04 2017,7024,5919
154089,31 03 2019,6276,5358
154089,23 12 2018,7204,6074
154089,28 05 2017,9177,8058
154089,26 03 2017,4503,4068
1001197820,25 06 2017,11597,9599
1001197820,31 03 2019,11770,9929
1001197820,28 01 2018,7560,6298
1001197820,29 12 2019,12564,10453
1001197820,27 05 2018,10300,8225
1001197820,23 09 2018,15478,12735
1001197820,24 12 2017,10013,8008
1001197820,3 03 2019,9740,8302
1001197820,5 05 2019,12908,10832
1001197820,29 09 2019,17775,14952
1001197820,3 11 2019,18292,15525
1001197820,24 09 2017,16672,14049
1001197820,30 07 2017,12167,10187
1001197820,2 06 2019,13371,11243
1001197820,26 08 2018,12631,10395
1001197820,23 12 2018,10495,8435
1001197820,27 08 2017,13280,11190
1001197820,2 02 2020,10788,8999
1001197820,25 02 2018,7795,6314
1001197820,26 02 2017,7604,6007
1001197820,30 06 2019,14425,11843
1001197820,25 03 2018,7604,6260
1001197820,30 04 2017,10126,8364
1001197820,4 08 2019,14037,11376
1001197820,1 12 2019,16942,14222
1001197820,29 07 2018,10481,8722
1001197820,26 03 2017,8597,6955
1001197820,24 06 2018,10302,8309
1001197820,28 10 2018,14141,12058
1001197820,29 04 2018,10967,9277
1001197820,29 10 2017,16569,13888
1001197820,25 11 2018,13993,11741
1001197820,3 02 2019,7936,6528
1001197820,26 11 2017,12652,10362
1001197820,1 09 2019,13228,11167
1001197820,28 05 2017,11510,9521
1002226798,29 07 2018,5678,5534
1002226798,26 11 2017,4400,4316
1002226798,23 12 2018,5583,5429
1002226798,23 09 2018,4957,4815
1002226798,26 08 2018,4845,4704
1002226798,24 09 2017,1402,1366
1002226798,29 04 2018,4739,4627
1002226798,3 02 2019,2934,2839
1002226798,28 05 2017,0,0
1002226798,25 06 2017,69,68
1002226798,25 11 2018,6523,6380
1002226798,31 03 2019,5047,4912
1002226798,26 03 2017,0,0
1002226798,28 01 2018,3254,3167
1002226798,25 02 2018,3454,3374
1002226798,30 06 2019,7652,7479
1002226798,29 10 2017,2897,2846
1002226798,1 09 2019,5935,5774
1002226798,25 03 2018,3881,3783
1002226798,29 12 2019,6702,6521
1002226798,26 02 2017,0,0
1002226798,4 08 2019,6846,6674
1002226798,1 12 2019,7426,7267
1002226798,24 12 2017,4986,4887
1002226798,27 05 2018,6006,5866
1002226798,30 07 2017,1113,1099
1002226798,2 02 2020,3932,3818
1002226798,3 03 2019,3387,3295
1002226798,5 05 2019,6335,6186
1002226798,30 04 2017,0,0
1002226798,24 06 2018,6195,6031
1002226798,28 10 2018,4256,4144
1002226798,3 11 2019,5637,5489
1002226798,27 08 2017,1849,1809
1002226798,2 06 2019,7560,7377
1002226798,29 09 2019,5023,4889
631172,29 10 2017,7671,7237
631172,26 08 2018,7596,7166
631172,23 12 2018,5233,4892
631172,3 02 2019,4904,4625
631172,24 12 2017,5681,5318
631172,25 06 2017,7638,7168
631172,27 05 2018,7973,7547
631172,30 07 2017,7414,6975
631172,24 06 2018,7735,7074
631172,26 11 2017,6455,6054
631172,2 06 2019,7780,7318
631172,3 11 2019,8124,7669
631172,30 06 2019,7453,6975
631172,29 04 2018,7600,7174
631172,29 07 2018,7311,6853
631172,27 08 2017,7182,6778
631172,1 09 2019,7832,7438
631172,28 01 2018,4706,4444
631172,25 11 2018,5755,5357
631172,26 03 2017,6664,6242
631172,31 03 2019,6585,6199
631172,25 02 2018,6140,5804
631172,1 12 2019,6852,6434
631172,29 12 2019,5726,5346
631172,25 03 2018,6829,6440
631172,28 05 2017,7763,7270
631172,26 02 2017,6228,5897
631172,30 04 2017,7378,6888
631172,4 08 2019,7557,7140
631172,28 10 2018,6959,6563
631172,29 09 2019,7930,7493
631172,5 05 2019,6875,6488
631172,23 09 2018,7131,6733
631172,2 02 2020,6258,5931
631172,24 09 2017,6911,6480
631172,3 03 2019,5914,5582
1003335273,3 03 2019,1508,1210
1003335273,3 02 2019,1342,1085
1003335273,23 12 2018,1237,995
1003335273,25 11 2018,1224,985
1003335273,4 08 2019,1330,1066
1003335273,28 10 2018,1158,953
1003335273,26 08 2018,26,24
1003335273,1 09 2019,1355,1091
1003335273,1 12 2019,1318,1054
1003335273,5 05 2019,1400,1124
1003335273,24 06 2018,0,0
1003335273,31 03 2019,1474,1191
1003335273,2 06 2019,1315,1040
1003335273,2 02 2020,1357,1092
1003335273,29 09 2019,1374,1106
1003335273,3 11 2019,1348,1081
1003335273,30 06 2019,1340,1065
1003335273,29 12 2019,1230,987
1003335273,23 09 2018,559,485
1003335273,29 07 2018,0,0
789096,3 11 2019,6110,4635
789096,29 07 2018,6013,4799
789096,25 03 2018,6575,5598
789096,26 11 2017,8889,7628
789096,29 04 2018,7419,6376
789096,4 08 2019,5720,4834
789096,30 07 2017,10216,8342
789096,25 11 2018,6023,5169
789096,28 05 2017,10425,8980
789096,26 02 2017,6498,5461
789096,24 06 2018,8413,6778
789096,24 12 2017,4902,3949
789096,2 02 2020,3800,3323
789096,26 08 2018,5848,4824
789096,2 06 2019,6796,5577
789096,24 09 2017,10575,8790
789096,27 05 2018,8273,6810
789096,30 04 2017,9026,7689
789096,3 03 2019,3630,3080
789096,1 12 2019,4982,4290
789096,23 09 2018,6404,5395
789096,26 03 2017,6360,5503
789096,28 01 2018,3082,2679
789096,3 02 2019,4226,3445
789096,29 10 2017,8794,7435
789096,29 12 2019,3825,3231
789096,28 10 2018,7179,5902
789096,23 12 2018,5939,4922
789096,29 09 2019,6786,5481
789096,27 08 2017,8786,7634
789096,5 05 2019,6135,5186
789096,1 09 2019,5611,4890
789096,31 03 2019,5041,4384
789096,25 02 2018,3540,2863
789096,25 06 2017,10906,9574
789096,30 06 2019,5661,4668
305487,3 03 2019,1683,1629
305487,26 03 2017,1815,1758
305487,29 04 2018,2025,1960
305487,4 08 2019,2245,2178
305487,2 02 2020,2094,2026
305487,30 04 2017,1977,1912
305487,3 11 2019,2379,2313
305487,1 09 2019,2078,2018
305487,27 05 2018,2320,2253
305487,31 03 2019,2181,2122
305487,23 12 2018,3448,3355
305487,5 05 2019,2255,2186
305487,25 02 2018,1837,1779
305487,28 10 2018,2309,2247
305487,28 01 2018,1839,1780
305487,26 11 2017,3977,3885
305487,3 02 2019,1438,1390
305487,29 07 2018,2232,2161
305487,24 09 2017,1969,1911
305487,29 09 2019,2089,2030
305487,25 11 2018,3562,3488
305487,26 02 2017,1764,1695
305487,2 06 2019,2223,2158
305487,28 05 2017,2249,2181
305487,30 06 2019,2264,2199
305487,24 06 2018,2324,2253
305487,1 12 2019,5052,4946
305487,23 09 2018,2102,2027
305487,25 03 2018,1882,1825
305487,25 06 2017,2293,2226
305487,24 12 2017,5013,4887
305487,29 10 2017,2178,2110
305487,26 08 2018,2170,2099
305487,27 08 2017,2040,1986
305487,30 07 2017,2191,2122
305487,29 12 2019,4891,4764
629654,25 06 2017,37839,36624
629654,30 06 2019,37446,36092
629654,25 11 2018,25881,24878
629654,29 04 2018,37570,36425
629654,25 02 2018,27194,26271
629654,27 08 2017,35019,33937
629654,27 05 2018,42973,41616
629654,24 06 2018,39823,38484
629654,31 03 2019,33341,32230
629654,1 12 2019,27451,26399
629654,28 05 2017,40507,39276
629654,28 10 2018,31096,30017
629654,1 09 2019,39413,38116
629654,26 02 2017,26640,25814
629654,26 11 2017,31246,30157
629654,26 03 2017,31011,30093
629654,28 01 2018,22232,21431
629654,24 12 2017,26703,25721
629654,25 03 2018,30641,29651
629654,29 07 2018,37853,36591
629654,29 09 2019,38555,37261
629654,23 09 2018,34244,33081
629654,26 08 2018,38689,37493
629654,2 06 2019,44748,43310
629654,29 12 2019,22244,21451
629654,30 07 2017,35142,33898
629654,2 02 2020,28313,27415
629654,24 09 2017,31695,30550
629654,29 10 2017,33523,32421
629654,5 05 2019,37686,36455
629654,4 08 2019,34433,33212
629654,23 12 2018,23014,22193
629654,3 03 2019,24660,23920
629654,3 11 2019,35993,34824
629654,3 02 2019,21348,20580
629654,30 04 2017,38874,37707
639255,25 02 2018,183,158
639255,3 11 2019,158,148
639255,1 09 2019,3,3
639255,24 06 2018,2,1
639255,2 06 2019,1,1
639255,29 10 2017,118,111
639255,30 04 2017,15,11
639255,2 02 2020,16,11
639255,24 12 2017,569,531
639255,31 03 2019,14,11
639255,26 11 2017,250,232
639255,5 05 2019,2,2
639255,4 08 2019,1,1
639255,29 07 2018,3,3
639255,24 09 2017,51,48
639255,1 12 2019,148,139
639255,28 05 2017,6,6
639255,3 02 2019,48,41
639255,25 06 2017,7,6
639255,27 05 2018,3,3
639255,29 12 2019,42,35
639255,3 03 2019,60,53
639255,27 08 2017,7,6
639255,26 03 2017,51,41
639255,28 10 2018,30,29
639255,25 11 2018,58,55
639255,26 02 2017,91,73
639255,23 09 2018,8,7
639255,29 04 2018,10,7
639255,23 12 2018,55,51
639255,30 07 2017,7,7
639255,26 08 2018,7,7
639255,29 09 2019,64,61
639255,25 03 2018,73,60
639255,28 01 2018,391,342
639255,30 06 2019,1,1
1000063296,3 03 2019,1353,1083
1000063296,26 02 2017,2538,1998
1000063296,27 05 2018,1610,1022
1000063296,25 06 2017,2350,1633
1000063296,2 02 2020,1221,830
1000063296,4 08 2019,1291,846
1000063296,28 05 2017,2287,1575
1000063296,23 12 2018,971,293
1000063296,24 06 2018,2086,1504
1000063296,26 11 2017,6233,3715
1000063296,24 12 2017,2697,1943
1000063296,29 12 2019,1036,789
1000063296,5 05 2019,1095,712
1000063296,30 07 2017,2953,2198
1000063296,1 09 2019,1376,810
1000063296,26 08 2018,1372,1014
1000063296,30 06 2019,1451,1009
1000063296,3 11 2019,854,637
1000063296,29 07 2018,1611,1380
1000063296,3 02 2019,1095,874
1000063296,27 08 2017,3199,1920
1000063296,30 04 2017,2812,1813
1000063296,29 04 2018,2789,1987
1000063296,29 10 2017,3058,2355
1000063296,25 02 2018,3422,2571
1000063296,23 09 2018,1257,994
1000063296,31 03 2019,1342,965
1000063296,28 10 2018,1288,1184
1000063296,24 09 2017,2739,2143
1000063296,25 11 2018,1651,1389
1000063296,29 09 2019,1116,781
1000063296,1 12 2019,1579,1361
1000063296,2 06 2019,1214,880
1000063296,25 03 2018,3013,2262
1000063296,28 01 2018,2753,1693
1000063296,26 03 2017,2699,1770
757410,26 08 2018,2645,2607
757410,3 02 2019,2074,2027
757410,5 05 2019,2775,2724
757410,29 07 2018,2511,2478
757410,27 05 2018,2526,2486
757410,26 02 2017,2162,2133
757410,29 04 2018,2384,2344
757410,26 11 2017,2635,2603
757410,23 09 2018,2616,2586
757410,29 10 2017,2650,2609
757410,25 11 2018,2444,2410
757410,1 09 2019,3090,3035
757410,30 07 2017,2645,2611
757410,24 06 2018,2630,2598
757410,23 12 2018,2570,2525
757410,24 12 2017,2557,2518
757410,26 03 2017,2317,2288
757410,28 01 2018,1902,1875
757410,28 10 2018,2573,2541
757410,25 02 2018,2161,2130
757410,2 02 2020,2221,2190
757410,27 08 2017,2640,2604
757410,29 09 2019,2983,2945
757410,3 11 2019,3114,3065
757410,31 03 2019,2710,2668
757410,25 03 2018,2234,2197
757410,25 06 2017,2780,2740
757410,30 06 2019,3057,2998
757410,28 05 2017,2672,2635
757410,3 03 2019,2350,2314
757410,1 12 2019,2983,2936
757410,30 04 2017,2436,2406
757410,29 12 2019,2358,2314
757410,4 08 2019,2867,2828
757410,24 09 2017,2741,2706
757410,2 06 2019,2795,2756
874809,3 02 2019,1659,1599
874809,1 09 2019,3169,3078
874809,4 08 2019,3853,3748
874809,29 07 2018,3822,3726
874809,29 04 2018,4382,4297
874809,3 11 2019,1862,1795
874809,24 12 2017,1843,1785
874809,2 02 2020,504,483
874809,30 06 2019,5052,4896
874809,28 10 2018,2388,2317
874809,5 05 2019,5351,5226
874809,26 02 2017,2161,2110
874809,31 03 2019,3488,3401
874809,2 06 2019,6509,6349
874809,29 12 2019,760,728
874809,28 01 2018,1448,1403
874809,25 06 2017,4704,4601
874809,23 12 2018,1839,1798
874809,27 08 2017,2797,2724
874809,28 05 2017,5574,5462
874809,25 03 2018,2965,2910
874809,30 07 2017,3521,3413
874809,23 09 2018,2747,2671
874809,1 12 2019,1028,978
874809,30 04 2017,4887,4785
874809,24 06 2018,5224,5105
874809,3 03 2019,2001,1947
874809,26 08 2018,3085,3010
874809,24 09 2017,2420,2354
874809,26 03 2017,2973,2915
874809,27 05 2018,7129,6998
874809,25 02 2018,2103,2056
874809,25 11 2018,1846,1786
874809,29 10 2017,2211,2160
