element_id,"device ( 1- desktop and tablet, 2 - mobile 3 - unknown)",date,imps,clicks,conv
55862,1,05/06/2016,5,1,0
55862,1,08/06/2016,1,0,0
55862,1,12/06/2016,1,0,0
55862,1,13/06/2016,2,0,0
55862,1,14/06/2016,1,0,0
55862,1,15/06/2016,1,0,0
55862,1,16/06/2016,1,0,0
55862,1,18/06/2016,2,0,0
55862,1,19/06/2016,1,0,0
55862,1,20/06/2016,1,0,0
55862,1,21/06/2016,1,0,0
55862,1,22/06/2016,1,0,0
55862,1,24/06/2016,6,0,0
55862,1,25/06/2016,1,0,0
55862,1,26/06/2016,1,0,0
55862,1,28/06/2016,2,0,0
55862,1,29/06/2016,2,1,0
55862,1,01/07/2016,1,0,0
55862,1,03/07/2016,3,0,0
55862,1,04/07/2016,2,0,0
55862,1,05/07/2016,2,0,0
55862,1,06/07/2016,1,0,0
55862,1,07/07/2016,7,0,0
55862,2,02/06/2016,1,0,0
55862,2,03/06/2016,1,0,0
55862,2,04/06/2016,5,1,0
55862,2,05/06/2016,2,0,0
55862,2,06/06/2016,1,0,0
55862,2,07/06/2016,1,0,0
55862,2,08/06/2016,1,2,0
55862,2,09/06/2016,3,1,0
55862,2,11/06/2016,3,0,0
55862,2,12/06/2016,3,3,0
55862,2,13/06/2016,2,1,0
55862,2,14/06/2016,2,0,0
55862,2,15/06/2016,3,1,0
55862,2,16/06/2016,7,1,0
55862,2,17/06/2016,3,1,0
55862,2,18/06/2016,5,1,0
55862,2,19/06/2016,6,1,0
55862,2,20/06/2016,3,0,0
55862,2,21/06/2016,1,0,0
55862,2,22/06/2016,1,0,0
55862,2,23/06/2016,2,0,0
55862,2,25/06/2016,1,0,0
55862,2,26/06/2016,1,0,0
55862,2,27/06/2016,3,0,0
55862,2,28/06/2016,1,0,0
55862,2,29/06/2016,3,1,0
55862,2,30/06/2016,2,1,0
55862,2,01/07/2016,3,0,0
55862,2,02/07/2016,2,0,0
55862,2,03/07/2016,1,0,0
55862,2,05/07/2016,10,1,0
55862,2,06/07/2016,1,0,0
55862,2,07/07/2016,1,0,0
55862,2,08/07/2016,3,0,0
55862,2,09/07/2016,1,0,0
55862,2,11/07/2016,1,0,0
55862,3,03/06/2016,1,0,0
55862,3,04/06/2016,2,0,0
55862,3,05/06/2016,1,0,0
55862,3,18/06/2016,1,1,0
55862,3,21/06/2016,1,0,0
55862,3,25/06/2016,1,0,0
55862,3,27/06/2016,1,0,0
55862,3,02/07/2016,2,0,0
56025,2,05/06/2016,1,0,0
56025,2,08/06/2016,2,0,0
56025,2,11/06/2016,1,0,0
56025,2,26/06/2016,2,1,0
56025,2,03/07/2016,1,0,0
56025,2,08/07/2016,1,0,0
56025,3,26/06/2016,1,0,0
56259,2,13/06/2016,1,0,0
56259,2,22/06/2016,1,0,0
56259,2,29/06/2016,1,0,0
56259,2,04/07/2016,1,0,0
56259,2,10/07/2016,2,1,0
56419,1,08/06/2016,1,0,0
56419,1,17/06/2016,1,0,0
56419,1,28/06/2016,1,0,0
56419,2,07/06/2016,2,0,0
56419,2,08/06/2016,1,1,0
56419,2,10/06/2016,2,0,0
56419,2,17/06/2016,1,1,0
56419,2,25/06/2016,1,0,0
56419,2,01/07/2016,1,0,0
56419,2,03/07/2016,2,0,0
56419,2,05/07/2016,1,0,0
56419,2,08/07/2016,1,0,0
56419,2,09/07/2016,1,0,0
56419,3,06/06/2016,1,0,0
56420,1,09/06/2016,1,0,0
56420,1,11/06/2016,1,0,0
56420,2,05/06/2016,1,1,0
56420,2,06/06/2016,1,0,0
56420,2,07/06/2016,3,0,0
56420,2,09/06/2016,1,0,0
56420,2,11/06/2016,1,0,0
56420,2,16/06/2016,4,0,0
56420,2,17/06/2016,1,0,0
56420,2,22/06/2016,2,0,0
56420,2,25/06/2016,1,0,0
56420,2,26/06/2016,1,0,0
56420,2,02/07/2016,2,0,0
56420,2,04/07/2016,1,0,0
56420,2,07/07/2016,3,1,0
56420,2,08/07/2016,1,0,0
56420,3,11/06/2016,1,1,0
56572,2,04/06/2016,1,0,0
56572,2,08/06/2016,1,0,0
56572,2,13/06/2016,1,0,0
56572,2,14/06/2016,2,0,0
56572,2,18/06/2016,2,1,0
56572,2,20/06/2016,1,0,0
56572,2,24/06/2016,2,1,0
56572,2,30/06/2016,1,0,0
56572,2,02/07/2016,1,0,0
57252,1,02/06/2016,1,0,0
57252,1,13/06/2016,1,0,0
57252,1,20/06/2016,1,0,0
57252,1,21/06/2016,1,0,0
57252,1,29/06/2016,1,0,0
57252,2,03/06/2016,1,0,0
57252,2,10/06/2016,1,0,0
57252,2,15/06/2016,1,0,0
57252,2,17/06/2016,1,0,0
57252,2,22/06/2016,1,0,0
57252,2,02/07/2016,1,0,0
57479,2,04/06/2016,4,0,0
57479,2,08/06/2016,1,0,0
57479,2,09/06/2016,4,1,0
57479,2,13/06/2016,1,0,0
57479,2,16/06/2016,1,1,0
57479,2,20/06/2016,2,0,0
57479,2,27/06/2016,2,1,0
57479,2,28/06/2016,1,0,0
57479,2,29/06/2016,1,0,0
57479,2,01/07/2016,1,0,0
57479,2,02/07/2016,1,1,0
57479,2,04/07/2016,1,0,0
57479,2,06/07/2016,2,0,0
57912,1,02/07/2016,1,0,0
57913,3,03/06/2016,1,0,0
58149,2,09/07/2016,1,0,0
58393,1,18/06/2016,2,0,0
58393,1,03/07/2016,1,0,0
58393,2,12/06/2016,2,0,0
58393,2,08/07/2016,3,0,0
58393,3,13/06/2016,1,0,0
58871,1,06/06/2016,1,0,0
58871,1,08/06/2016,2,0,0
58871,1,16/06/2016,8,0,0
58871,1,22/06/2016,1,0,0
58871,1,09/07/2016,1,0,0
58871,2,11/06/2016,7,0,0
58871,2,18/06/2016,1,0,0
59135,1,10/06/2016,1,0,0
59135,1,07/07/2016,1,0,0
59135,2,02/06/2016,3,0,0
59135,2,06/06/2016,1,1,0
59135,2,12/06/2016,2,0,0
59135,2,14/06/2016,2,0,0
59135,2,21/06/2016,1,0,0
59135,2,02/07/2016,1,0,0
59135,2,04/07/2016,1,0,0
59135,2,05/07/2016,4,0,0
59135,2,08/07/2016,2,0,0
59135,2,10/07/2016,1,0,0
59135,3,19/06/2016,1,0,0
60008,2,02/07/2016,1,0,0
60008,2,04/07/2016,1,0,0
60163,2,12/06/2016,1,0,0
60163,2,24/06/2016,1,0,0
60417,2,24/06/2016,1,0,0
60417,2,01/07/2016,1,0,0
60417,2,09/07/2016,1,0,0
60417,3,04/07/2016,1,0,0
60897,2,06/07/2016,2,0,0
61014,2,11/06/2016,1,0,0
61014,2,06/07/2016,1,0,0
61259,2,07/06/2016,2,1,0
61259,2,15/06/2016,1,1,0
61259,2,19/06/2016,1,0,0
61259,2,22/06/2016,1,0,0
61259,2,23/06/2016,1,0,0
61259,2,24/06/2016,3,2,0
61259,2,27/06/2016,1,0,0
61259,2,29/06/2016,2,0,0
61259,2,08/07/2016,1,0,0
61740,1,20/06/2016,1,0,0
61740,1,25/06/2016,1,0,0
61740,1,01/07/2016,1,0,0
61740,2,02/06/2016,2,0,0
61740,2,03/06/2016,1,0,0
61740,2,05/06/2016,1,0,0
61740,2,07/06/2016,1,0,0
61740,2,09/06/2016,1,0,0
61740,2,10/06/2016,2,0,0
61740,2,11/06/2016,2,0,0
61740,2,18/06/2016,2,0,0
61740,2,19/06/2016,3,0,0
61740,2,27/06/2016,2,0,0
61740,2,28/06/2016,1,0,0
61740,2,02/07/2016,1,0,0
61740,2,04/07/2016,1,0,0
61740,2,06/07/2016,2,0,0
61740,2,07/07/2016,2,0,0
61740,3,15/06/2016,1,0,0
61740,3,09/07/2016,2,0,0
61968,1,03/06/2016,1,0,0
61968,1,05/06/2016,2,1,0
61968,1,06/06/2016,3,2,0
61968,1,11/06/2016,2,0,0
61968,1,12/06/2016,1,0,0
61968,1,16/06/2016,1,0,0
61968,1,17/06/2016,1,1,0
61968,1,19/06/2016,1,0,0
61968,1,20/06/2016,1,0,0
61968,1,23/06/2016,1,1,0
61968,1,26/06/2016,1,1,0
61968,1,30/06/2016,3,0,0
61968,1,01/07/2016,3,0,0
61968,1,02/07/2016,1,0,0
61968,1,08/07/2016,1,0,0
61968,1,09/07/2016,1,1,0
61968,2,02/06/2016,1,0,0
61968,2,03/06/2016,1,1,0
61968,2,04/06/2016,1,0,0
61968,2,09/06/2016,1,0,0
61968,2,10/06/2016,2,0,0
61968,2,11/06/2016,4,0,0
61968,2,12/06/2016,1,0,0
61968,2,14/06/2016,1,0,0
61968,2,18/06/2016,2,1,0
61968,2,19/06/2016,1,0,0
61968,2,20/06/2016,2,0,0
61968,2,21/06/2016,1,1,0
61968,2,22/06/2016,1,0,0
61968,2,23/06/2016,3,0,0
61968,2,24/06/2016,2,0,0
61968,2,25/06/2016,4,1,0
61968,2,26/06/2016,3,0,0
61968,2,28/06/2016,3,0,0
61968,2,29/06/2016,2,0,0
61968,2,30/06/2016,2,1,0
61968,2,02/07/2016,2,0,0
61968,2,03/07/2016,2,1,0
61968,2,04/07/2016,1,0,0
61968,2,05/07/2016,1,0,0
61968,2,06/07/2016,1,0,0
61968,2,07/07/2016,3,0,0
61968,2,08/07/2016,1,0,0
61968,2,09/07/2016,2,0,0
61968,2,10/07/2016,1,0,0
61968,3,07/06/2016,1,0,0
61968,3,13/06/2016,1,0,0
61968,3,27/06/2016,1,0,0
61968,3,01/07/2016,1,0,0
61968,3,03/07/2016,1,0,0
61969,1,04/06/2016,1,0,0
61969,1,10/06/2016,1,0,0
61969,1,02/07/2016,1,0,0
61969,2,05/06/2016,1,0,0
61969,2,15/06/2016,1,0,0
61969,2,16/06/2016,1,0,0
61969,2,19/06/2016,1,1,0
61969,2,22/06/2016,1,0,0
61969,2,09/07/2016,1,0,0
61969,3,07/06/2016,1,0,0
61969,3,19/06/2016,4,0,0
62141,2,24/06/2016,1,0,0
62694,1,08/06/2016,1,1,0
62694,1,01/07/2016,1,0,0
62694,2,27/06/2016,1,0,0
62694,2,03/07/2016,1,0,0
62694,2,06/07/2016,1,0,0
63357,1,03/06/2016,1,0,0
63357,1,04/06/2016,1,0,0
63357,1,06/06/2016,1,0,0
63357,1,08/06/2016,1,1,0
63357,1,09/06/2016,1,0,0
63357,1,10/06/2016,1,0,0
63357,1,11/06/2016,1,0,0
63357,1,12/06/2016,1,0,0
63357,1,14/06/2016,1,0,0
63357,1,16/06/2016,1,1,0
63357,1,21/06/2016,1,0,0
63357,1,23/06/2016,1,0,0
63357,1,24/06/2016,3,1,0
63357,1,25/06/2016,1,0,0
63357,1,26/06/2016,3,2,0
63357,1,27/06/2016,4,0,0
63357,1,28/06/2016,1,0,0
63357,1,30/06/2016,1,0,0
63357,1,01/07/2016,1,0,0
63357,1,04/07/2016,1,1,0
63357,1,05/07/2016,3,2,0
63357,1,08/07/2016,1,0,0
63357,1,10/07/2016,1,1,0
63357,2,03/06/2016,2,1,0
63357,2,04/06/2016,3,0,0
63357,2,05/06/2016,1,0,0
63357,2,06/06/2016,1,0,0
63357,2,08/06/2016,1,0,0
63357,2,09/06/2016,3,0,0
63357,2,11/06/2016,2,0,0
63357,2,12/06/2016,1,0,0
63357,2,13/06/2016,1,0,0
63357,2,14/06/2016,2,1,0
63357,2,15/06/2016,2,0,0
63357,2,17/06/2016,1,0,0
63357,2,18/06/2016,1,0,0
63357,2,19/06/2016,1,0,0
63357,2,20/06/2016,3,1,0
63357,2,21/06/2016,4,1,0
63357,2,22/06/2016,5,0,0
63357,2,23/06/2016,1,0,0
63357,2,24/06/2016,1,0,0
63357,2,25/06/2016,1,0,0
63357,2,26/06/2016,2,1,0
63357,2,27/06/2016,2,0,0
63357,2,28/06/2016,2,0,0
63357,2,29/06/2016,2,0,0
63357,2,01/07/2016,6,1,0
63357,2,02/07/2016,3,2,0
63357,2,03/07/2016,2,1,0
63357,2,04/07/2016,1,1,0
63357,2,05/07/2016,3,0,0
63357,2,07/07/2016,1,0,0
63357,2,08/07/2016,1,0,0
63357,2,09/07/2016,1,0,0
63357,2,10/07/2016,2,0,0
63357,3,02/06/2016,1,1,0
63357,3,11/06/2016,3,0,0
63357,3,15/06/2016,1,0,0
63357,3,04/07/2016,1,0,0
63357,3,07/07/2016,1,1,0
63644,2,08/06/2016,1,0,0
63863,1,27/06/2016,1,0,0
63863,1,28/06/2016,1,0,0
63863,2,04/06/2016,1,0,0
63863,2,05/06/2016,2,0,0
63863,2,07/06/2016,3,0,0
63863,2,09/06/2016,1,0,0
63863,2,10/06/2016,1,0,0
63863,2,14/06/2016,2,0,0
63863,2,15/06/2016,1,0,0
63863,2,16/06/2016,1,0,0
63863,2,19/06/2016,1,0,0
63863,2,22/06/2016,2,0,0
63863,2,24/06/2016,2,0,0
63863,2,25/06/2016,1,1,0
63863,2,26/06/2016,5,0,0
63863,2,27/06/2016,3,0,0
63863,2,28/06/2016,1,0,0
63863,2,29/06/2016,3,0,0
63863,2,02/07/2016,4,1,0
63863,2,04/07/2016,4,1,0
63863,2,05/07/2016,3,2,0
63863,2,08/07/2016,1,0,0
63863,2,09/07/2016,2,1,0
63863,2,10/07/2016,2,0,0
63863,3,23/06/2016,1,0,0
64440,1,15/06/2016,1,0,0
64440,2,02/06/2016,3,1,0
64440,2,03/06/2016,2,0,0
64440,2,04/06/2016,13,4,0
64440,2,05/06/2016,8,2,0
64440,2,06/06/2016,5,0,0
64440,2,08/06/2016,3,0,0
64440,2,09/06/2016,7,2,0
64440,2,10/06/2016,5,3,0
64440,2,11/06/2016,5,1,0
64440,2,12/06/2016,6,0,0
64440,2,13/06/2016,1,1,0
64440,2,14/06/2016,4,1,0
64440,2,15/06/2016,6,0,0
64440,2,16/06/2016,2,0,0
64440,2,17/06/2016,4,0,0
64440,2,18/06/2016,6,0,0
64440,2,19/06/2016,5,0,0
64440,2,20/06/2016,7,4,0
64440,2,21/06/2016,6,2,0
64440,2,22/06/2016,1,1,0
64440,2,23/06/2016,3,0,0
64440,2,24/06/2016,7,2,0
64440,2,25/06/2016,3,0,0
64440,2,26/06/2016,19,2,0
64440,2,27/06/2016,3,0,0
64440,2,28/06/2016,3,0,0
64440,2,29/06/2016,2,0,0
64440,2,30/06/2016,2,0,0
64440,2,01/07/2016,4,1,0
64440,2,02/07/2016,8,2,0
64440,2,03/07/2016,5,0,0
64440,2,04/07/2016,3,1,0
64440,2,05/07/2016,5,0,0
64440,2,06/07/2016,3,0,0
64440,2,07/07/2016,1,0,0
64440,2,08/07/2016,4,0,0
64440,2,09/07/2016,6,0,0
64440,2,10/07/2016,7,1,0
64440,2,11/07/2016,1,0,0
65226,2,04/06/2016,2,0,0
65226,2,08/07/2016,1,0,0
65227,1,24/06/2016,1,0,0
65428,1,04/06/2016,2,0,0
65428,1,10/06/2016,1,0,0
65428,1,11/06/2016,3,0,0
65428,1,15/06/2016,1,0,0
65428,1,18/06/2016,1,1,0
65428,1,19/06/2016,1,0,0
65428,1,20/06/2016,1,0,0
65428,1,21/06/2016,3,0,0
65428,1,23/06/2016,1,0,0
65428,1,25/06/2016,2,0,0
65428,1,27/06/2016,1,0,0
65428,1,28/06/2016,3,0,0
65428,1,30/06/2016,1,0,0
65428,1,02/07/2016,2,0,0
65428,1,04/07/2016,2,0,0
65428,1,05/07/2016,2,0,0
65428,1,06/07/2016,3,0,0
65428,2,03/06/2016,4,0,0
65428,2,04/06/2016,11,0,0
65428,2,07/06/2016,2,0,0
65428,2,09/06/2016,4,0,0
65428,2,10/06/2016,1,0,0
65428,2,11/06/2016,4,0,0
65428,2,13/06/2016,2,0,0
65428,2,14/06/2016,1,0,0
65428,2,15/06/2016,4,0,0
65428,2,16/06/2016,4,0,0
65428,2,17/06/2016,5,0,0
65428,2,18/06/2016,1,0,0
65428,2,19/06/2016,2,0,0
65428,2,20/06/2016,1,0,0
65428,2,22/06/2016,5,1,0
65428,2,23/06/2016,3,0,0
65428,2,24/06/2016,5,1,0
65428,2,25/06/2016,3,0,0
65428,2,26/06/2016,1,0,0
65428,2,27/06/2016,3,0,0
65428,2,29/06/2016,3,0,0
65428,2,01/07/2016,5,1,0
65428,2,03/07/2016,5,0,0
65428,2,04/07/2016,3,0,0
65428,2,05/07/2016,3,0,0
65428,2,06/07/2016,1,0,0
65428,2,07/07/2016,1,0,0
65428,2,08/07/2016,1,0,0
65428,2,09/07/2016,7,0,0
65428,2,10/07/2016,5,1,0
65428,2,11/07/2016,2,0,0
65428,3,10/06/2016,2,0,0
65428,3,12/06/2016,1,0,0
65428,3,13/06/2016,1,0,0
65428,3,16/06/2016,2,0,0
65428,3,18/06/2016,2,0,0
65428,3,21/06/2016,1,0,0
65428,3,23/06/2016,1,0,0
65428,3,29/06/2016,5,1,0
65428,3,30/06/2016,1,0,0
65428,3,02/07/2016,3,0,0
65428,3,03/07/2016,1,0,0
65428,3,04/07/2016,1,0,0
65428,3,10/07/2016,1,0,0
65560,1,30/06/2016,1,0,0
65560,1,05/07/2016,1,0,0
65560,2,20/06/2016,1,0,0
65560,2,01/07/2016,1,0,0
65560,2,03/07/2016,1,0,0
65560,3,04/07/2016,1,0,0
65784,2,05/07/2016,1,0,0
66061,1,03/06/2016,2,0,0
66061,1,05/06/2016,1,1,0
66061,1,07/06/2016,3,0,0
66061,1,10/06/2016,1,0,0
66061,1,11/06/2016,5,0,0
66061,1,12/06/2016,2,1,0
66061,1,13/06/2016,2,3,0
66061,1,14/06/2016,4,0,0
66061,1,15/06/2016,3,1,0
66061,1,16/06/2016,1,0,0
66061,1,22/06/2016,2,0,0
66061,1,25/06/2016,1,1,0
66061,1,28/06/2016,1,0,0
66061,1,30/06/2016,1,0,0
66061,1,04/07/2016,1,0,0
66061,1,07/07/2016,1,0,0
66061,1,09/07/2016,1,0,0
66061,2,02/06/2016,2,0,0
66061,2,03/06/2016,5,0,0
66061,2,04/06/2016,2,0,0
66061,2,05/06/2016,3,2,0
66061,2,06/06/2016,3,0,0
66061,2,07/06/2016,1,0,0
66061,2,08/06/2016,1,0,0
66061,2,10/06/2016,1,0,0
66061,2,11/06/2016,1,0,0
66061,2,12/06/2016,2,0,0
66061,2,13/06/2016,2,0,0
66061,2,14/06/2016,2,0,0
66061,2,15/06/2016,1,1,0
66061,2,16/06/2016,2,0,0
66061,2,17/06/2016,1,0,0
66061,2,18/06/2016,1,0,0
66061,2,19/06/2016,1,0,0
66061,2,20/06/2016,2,0,0
66061,2,22/06/2016,4,0,0
66061,2,23/06/2016,2,0,0
66061,2,24/06/2016,2,1,0
66061,2,25/06/2016,4,0,0
66061,2,26/06/2016,2,0,0
66061,2,27/06/2016,2,1,0
66061,2,28/06/2016,2,0,0
66061,2,02/07/2016,4,0,0
66061,2,03/07/2016,1,0,0
66061,2,05/07/2016,3,0,0
66061,2,06/07/2016,2,0,0
66061,2,07/07/2016,2,0,0
66061,2,08/07/2016,3,0,0
66061,2,09/07/2016,1,0,0
66061,2,10/07/2016,1,0,0
66061,3,08/06/2016,4,1,0
66061,3,10/06/2016,1,0,0
66061,3,21/06/2016,3,0,0
66061,3,01/07/2016,1,0,0
66061,3,04/07/2016,2,1,0
66061,3,09/07/2016,1,0,0
66061,3,10/07/2016,1,0,0
66062,1,06/06/2016,1,0,0
66062,1,09/06/2016,1,0,0
66062,1,11/06/2016,1,0,0
66062,1,17/06/2016,1,0,0
66062,1,20/06/2016,1,0,0
66062,1,22/06/2016,1,0,0
66062,1,25/06/2016,1,0,0
66062,1,02/07/2016,1,0,0
66062,1,07/07/2016,1,0,0
66062,2,21/06/2016,1,0,0
66062,2,08/07/2016,1,0,0
66928,1,19/06/2016,1,0,0
66928,1,02/07/2016,1,1,0
66928,1,06/07/2016,1,0,0
66928,2,05/06/2016,1,0,0
66928,2,07/06/2016,1,0,0
66928,2,10/06/2016,1,0,0
66928,2,12/06/2016,2,0,0
66928,2,15/06/2016,2,0,0
66928,2,22/06/2016,1,0,0
66928,2,24/06/2016,1,0,0
66928,2,30/06/2016,2,0,0
66928,2,07/07/2016,1,0,0
66928,2,08/07/2016,1,0,0
66928,2,09/07/2016,1,1,0
66928,2,10/07/2016,1,0,0
66928,3,10/07/2016,1,0,0
66931,1,06/06/2016,1,0,0
66931,1,07/06/2016,1,0,0
66931,1,26/06/2016,1,0,0
66931,1,29/06/2016,1,0,0
66931,1,07/07/2016,2,0,0
66931,1,08/07/2016,2,0,0
66931,2,02/06/2016,1,0,0
66931,2,05/06/2016,2,0,0
66931,2,06/06/2016,1,0,0
66931,2,10/06/2016,1,0,0
66931,2,15/06/2016,1,0,0
66931,2,16/06/2016,1,0,0
66931,2,21/06/2016,1,0,0
66931,2,22/06/2016,1,0,0
66931,2,23/06/2016,1,0,0
66931,2,24/06/2016,1,0,0
66931,2,25/06/2016,1,0,0
66931,2,29/06/2016,1,0,0
66931,2,30/06/2016,1,0,0
66931,2,01/07/2016,1,0,0
66931,2,04/07/2016,1,0,0
66931,2,06/07/2016,1,0,0
66931,3,05/06/2016,2,0,0
67026,1,11/06/2016,1,0,0
67026,1,14/06/2016,1,0,0
67026,1,15/06/2016,1,0,0
67026,1,16/06/2016,1,0,0
67026,1,17/06/2016,1,0,0
67026,2,03/06/2016,1,0,0
67026,2,06/06/2016,1,0,0
67026,2,08/06/2016,1,0,0
67026,2,09/06/2016,3,0,0
67026,2,11/06/2016,7,0,0
67026,2,13/06/2016,3,0,0
67026,2,14/06/2016,11,0,0
67026,2,16/06/2016,3,0,0
67026,2,17/06/2016,3,0,0
67026,2,20/06/2016,3,0,0
67026,2,23/06/2016,1,0,0
67026,2,24/06/2016,2,0,0
67026,2,26/06/2016,1,0,0
67026,2,27/06/2016,1,0,0
67026,2,28/06/2016,1,0,0
67026,2,03/07/2016,3,0,0
67026,2,06/07/2016,4,0,0
67026,2,08/07/2016,2,0,0
67026,2,10/07/2016,1,0,0
67212,1,03/06/2016,1,0,0
67212,1,04/06/2016,1,0,0
67212,1,05/06/2016,3,0,0
67212,1,06/06/2016,1,0,0
67212,1,07/06/2016,1,0,0
67212,1,08/06/2016,1,0,0
67212,1,09/06/2016,2,0,0
67212,1,10/06/2016,1,0,0
67212,1,12/06/2016,5,0,0
67212,1,14/06/2016,3,0,0
67212,1,15/06/2016,6,0,0
67212,1,16/06/2016,5,0,0
67212,1,17/06/2016,4,0,0
67212,1,19/06/2016,2,0,0
67212,1,20/06/2016,1,0,0
67212,1,21/06/2016,2,0,0
67212,1,22/06/2016,1,0,0
67212,1,24/06/2016,1,0,0
67212,1,25/06/2016,1,0,0
67212,1,26/06/2016,1,0,0
67212,1,27/06/2016,3,0,0
67212,1,29/06/2016,2,0,0
67212,1,01/07/2016,1,0,0
67212,1,03/07/2016,1,0,0
67212,1,04/07/2016,1,0,0
67212,1,05/07/2016,3,0,0
67212,1,06/07/2016,1,0,0
67212,1,07/07/2016,3,0,0
67212,1,08/07/2016,2,0,0
67212,1,09/07/2016,2,0,0
67212,2,02/06/2016,1,0,0
67212,2,03/06/2016,2,1,0
67212,2,04/06/2016,2,0,0
67212,2,05/06/2016,9,0,0
67212,2,06/06/2016,1,0,0
67212,2,07/06/2016,4,1,0
67212,2,08/06/2016,4,1,0
67212,2,09/06/2016,8,0,0
67212,2,10/06/2016,2,0,0
67212,2,11/06/2016,10,0,0
67212,2,12/06/2016,4,0,0
67212,2,13/06/2016,3,1,0
67212,2,14/06/2016,4,0,0
67212,2,15/06/2016,2,0,0
67212,2,16/06/2016,2,0,0
67212,2,17/06/2016,5,0,0
67212,2,18/06/2016,5,0,0
67212,2,19/06/2016,5,1,0
67212,2,20/06/2016,2,1,0
67212,2,21/06/2016,1,1,0
67212,2,22/06/2016,3,0,0
67212,2,23/06/2016,1,0,0
67212,2,24/06/2016,7,0,0
67212,2,25/06/2016,12,1,0
67212,2,26/06/2016,6,0,0
67212,2,27/06/2016,5,0,0
67212,2,28/06/2016,4,0,0
67212,2,29/06/2016,12,0,0
67212,2,30/06/2016,3,1,0
67212,2,02/07/2016,3,0,0
67212,2,03/07/2016,3,0,0
67212,2,04/07/2016,2,0,0
67212,2,05/07/2016,6,0,0
67212,2,06/07/2016,5,0,0
67212,2,07/07/2016,6,1,0
67212,2,08/07/2016,6,0,0
67212,2,09/07/2016,3,0,0
67212,2,10/07/2016,4,1,0
67212,3,02/06/2016,1,0,0
67212,3,03/06/2016,1,0,0
67212,3,06/06/2016,4,0,0
67212,3,07/06/2016,1,0,0
67212,3,10/06/2016,1,0,0
67212,3,11/06/2016,1,0,0
67212,3,13/06/2016,1,0,0
67212,3,15/06/2016,1,0,0
67212,3,22/06/2016,2,0,0
67212,3,23/06/2016,2,0,0
67212,3,04/07/2016,2,0,0
67212,3,08/07/2016,1,0,0
67212,3,10/07/2016,1,0,0
67215,1,15/06/2016,1,0,0
67215,1,18/06/2016,1,0,0
67215,1,23/06/2016,6,0,0
67215,2,15/06/2016,1,0,0
67215,2,19/06/2016,1,0,0
67215,2,22/06/2016,1,0,0
67344,2,29/06/2016,1,0,0
67450,1,04/06/2016,1,0,0
67450,2,11/06/2016,2,1,0
67645,1,19/06/2016,2,0,0
67901,2,19/06/2016,1,0,0
67901,2,02/07/2016,1,0,0
68008,1,18/06/2016,1,0,0
68008,1,02/07/2016,1,0,0
68008,2,02/06/2016,1,0,0
68008,2,13/06/2016,2,0,0
68008,2,14/06/2016,1,0,0
68008,2,16/06/2016,2,0,0
68008,2,18/06/2016,1,0,0
68008,2,21/06/2016,1,0,0
68008,2,26/06/2016,1,0,0
68008,2,05/07/2016,1,0,0
68204,1,03/06/2016,1,0,0
68204,1,05/06/2016,1,0,0
68204,1,07/06/2016,1,0,0
68204,1,08/06/2016,1,0,0
68204,1,13/06/2016,2,0,0
68204,1,14/06/2016,2,0,0
68204,1,17/06/2016,1,0,0
68204,1,18/06/2016,1,0,0
68204,1,19/06/2016,1,0,0
68204,1,20/06/2016,1,0,0
68204,1,21/06/2016,1,1,0
68204,1,23/06/2016,2,0,0
68204,1,30/06/2016,1,0,0
68204,1,01/07/2016,1,0,0
68204,1,02/07/2016,1,0,0
68204,1,04/07/2016,1,0,0
68204,1,05/07/2016,1,0,0
68204,1,06/07/2016,1,0,0
68204,1,08/07/2016,3,0,0
68204,1,09/07/2016,1,0,0
68204,1,10/07/2016,1,0,0
68204,2,03/06/2016,2,0,0
68204,2,04/06/2016,2,0,0
68204,2,06/06/2016,3,1,0
68204,2,08/06/2016,2,0,0
68204,2,12/06/2016,1,1,0
68204,2,13/06/2016,2,0,0
68204,2,15/06/2016,1,0,0
68204,2,17/06/2016,2,0,0
68204,2,18/06/2016,2,1,0
68204,2,19/06/2016,1,0,0
68204,2,20/06/2016,2,1,0
68204,2,21/06/2016,1,0,0
68204,2,22/06/2016,1,0,0
68204,2,24/06/2016,3,1,0
68204,2,25/06/2016,4,0,0
68204,2,26/06/2016,11,0,0
68204,2,28/06/2016,4,0,0
68204,2,29/06/2016,3,0,0
68204,2,01/07/2016,1,0,0
68204,2,02/07/2016,2,1,0
68204,2,04/07/2016,1,0,0
68204,2,05/07/2016,2,0,0
68204,2,06/07/2016,2,0,0
68204,2,07/07/2016,5,0,0
68204,3,02/06/2016,3,0,0
68204,3,15/06/2016,1,0,0
68204,3,05/07/2016,2,0,0
68204,3,10/07/2016,1,0,0
68401,2,11/06/2016,1,0,0
68401,2,21/06/2016,1,0,0
68401,2,26/06/2016,1,0,0
68401,2,27/06/2016,1,0,0
68401,2,01/07/2016,1,0,0
68401,2,02/07/2016,1,0,0
68401,2,04/07/2016,1,0,0
68567,1,09/06/2016,1,0,0
68567,2,17/06/2016,1,0,0
68567,2,21/06/2016,1,0,0
69455,1,04/06/2016,1,1,0
69455,1,05/06/2016,2,1,0
69455,1,06/06/2016,1,1,0
69455,1,08/06/2016,1,0,0
69455,1,16/06/2016,1,0,0
69455,1,20/06/2016,1,1,0
