id,city_name,signup_os,signup_channel,signup_timestamp,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_trip_timestamp
b1344bd1-a0e3-4cd8-a66e-c81fff4d74c7,Strark,ios web,Organic,2017-07-19T23:11:51Z,2017-07-19T23:12:27Z,2017-07-19T23:12:06Z,Chevrolet,Malibu,2011,2017-07-31T05:21:59Z
b1344bd1-a0e3-4cd8-a66e-c81fff4d74c7,Strark,ios web,Organic,2017-07-19T23:11:51Z,2017-07-19T23:12:27Z,2017-07-19T23:12:06Z,Chevrolet,Malibu,2011,2017-07-31T05:21:59Z
d282b68b-38e7-415f-ae4f-e59695742c01,Strark,ios web,Organic,2017-07-28T03:00:06Z,2017-07-28T03:00:24Z,2017-07-28T03:00:12Z,GMC,Yukon,2016,2017-08-06T06:31:28Z
d282b68b-38e7-415f-ae4f-e59695742c01,Strark,ios web,Organic,2017-07-28T03:00:06Z,2017-07-28T03:00:24Z,2017-07-28T03:00:12Z,GMC,Yukon,2016,2017-08-06T06:31:28Z
ff8213fe-83a4-4964-b8a4-207a610f3e9a,Berton,ios web,Referral,2017-07-07T01:48:58Z,2017-07-07T01:50:04Z,2017-07-07T01:49:26Z,Nissan,Altima,2006,2017-07-31T21:42:09Z
1e053fe3-860f-49e4-991a-a8e9409713d0,Strark,mac,NA,2017-07-06T19:17:33Z,2017-07-06T19:18:02Z,2017-07-06T19:17:40Z,Toyota,Prius,2013,NA
379b93a1-f6c8-46b3-a5ce-b25275f1378e,Strark,mac,Organic,2017-07-20T07:10:10Z,2017-07-20T07:10:48Z,2017-07-20T07:10:20Z,Toyota,Prius,2012,NA
3fe3fc0c-05e7-4e74-b036-7c035bb5dd17,Strark,NA,Referral,NA,NA,2017-07-26T15:24:46Z,Chevrolet,Tahoe,2002,2017-08-01T07:48:33Z
407a7863-b5e3-401d-9c26-d7dbccb8b74f,Strark,NA,R2D,2017-07-11T18:53:33Z,NA,2017-07-11T18:53:58Z,Honda,Civic,2016,NA
5983fec2-cc4a-472d-b5ae-4eebce02a79c,Wrouver,android web,Organic,2017-07-20T20:57:49Z,2017-07-20T20:58:31Z,NA,GMC,Terrain,2016,NA
655cdd87-a1a2-46df-bcf7-50402f7d7c53,Strark,ios web,Referral,2017-07-20T19:56:03Z,2017-07-20T19:57:22Z,2017-07-20T19:56:46Z,Toyota,RAV4,2014,2017-07-21T21:47:44Z
6f06de28-271d-4a9a-bb27-87a51b0152b9,Strark,android web,Referral,NA,2017-07-19T02:08:30Z,2017-07-19T02:08:13Z,Nissan,Xterra,2004,NA
83e83e0b-7326-4930-8895-23eeac009594,Strark,ios web,Referral,2017-07-25T15:17:43Z,2017-07-25T15:18:26Z,2017-07-25T15:17:54Z,Toyota,Prius,2008,2017-07-28T20:17:15Z
922417bb-b0dc-45e7-a668-9724a6351512,Berton,windows,Paid,2017-07-28T02:16:52Z,2017-07-28T02:19:42Z,NA,Nissan,Altima,2006,2017-08-25T22:15:20Z
afe2f184-f13d-48a5-a1e4-078e7a09cbec,Strark,ios web,Paid,2017-07-04T21:54:37Z,2017-07-04T21:59:39Z,2017-07-04T21:55:40Z,Mercedes-Benz,S-Class,2006,2017-07-28T02:40:17Z
cfc46b48-42a3-4a42-8822-fe1776e81dd8,Strark,android web,Referral,2017-07-27T03:37:10Z,2017-07-27T03:39:20Z,NA,Honda,Civic,2016,NA
d5ed627b-8ec8-449d-bac7-5e612e8313dc,Berton,mac,Referral,2017-07-28T17:24:02Z,2017-07-28T17:24:29Z,2017-07-28T17:24:12Z,Dodge,Grand Caravan,2011,2017-08-10T23:22:21Z
e2c0ca83-a62f-4bab-b807-47025a48b305,Berton,NA,R2D,2017-07-27T07:45:55Z,NA,2017-07-27T07:46:07Z,Toyota,Camry,2015,2017-08-13T04:42:40Z
fe1780b1-008b-41ba-a1ca-8daf0f7dcf53,Strark,NA,Referral,2017-07-19T19:55:11Z,2017-09-11T04:52:03Z,2017-07-19T19:55:32Z,Honda,Civic,2017,NA
3a70befb-8391-49fc-953d-6594f74c00e1,Berton,NA,Organic,2017-07-11T17:39:16Z,NA,2017-07-28T15:52:35Z,GMC,Yukon XL,2016,2017-07-29T01:02:33Z
3a84e23b-a870-40e9-b176-dac8dc751718,Strark,android web,Organic,2017-07-17T00:41:58Z,2017-07-17T00:51:21Z,2017-07-17T00:50:46Z,Nissan,Versa,2012,NA
8cb878eb-3b5a-45f9-93f4-62697cf6992c,Strark,ios web,Referral,2017-07-02T20:14:22Z,2017-07-02T20:14:50Z,2017-07-02T20:14:30Z,Toyota,Highlander,2007,2017-07-19T18:13:10Z
96036706-ab34-4561-8886-7a191b16bea5,Berton,ios web,Referral,2017-07-20T00:35:17Z,2017-07-20T00:36:20Z,2017-07-20T00:35:55Z,Dodge,Dart,2015,NA
9ca8000c-d3f0-4016-b603-28ea73eb1f11,Strark,android web,Referral,2017-07-08T04:29:49Z,2017-07-08T04:32:24Z,2017-07-08T04:31:37Z,BMW,5-series,2011,NA
b3e00337-f8d6-48c2-bb2b-068e5aae2623,Wrouver,android web,Referral,2017-07-07T23:07:25Z,2017-07-07T23:09:10Z,2017-07-07T23:08:31Z,Ford,Focus,2002,2017-07-10T16:01:04Z
037b5524-01a8-4875-a7ac-b0d8881ea150,Strark,NA,Organic,2017-07-06T18:06:30Z,NA,2017-07-18T19:45:08Z,Kia,Optima,2015,2017-07-16T01:59:41Z
037b5524-01a8-4875-a7ac-b0d8881ea150,Strark,NA,NA,2017-07-06T18:06:30Z,NA,2017-07-18T19:45:08Z,Kia,Optima,2015,2017-07-16T01:59:41Z
5369d421-7221-4b08-8ac3-4bf37fd7a083,Strark,ios web,Referral,2017-07-12T14:35:17Z,2017-07-12T14:35:46Z,2017-07-12T14:35:31Z,Toyota,RAV4,2013,2017-07-18T17:47:28Z
7576b0f1-5a73-46ed-b911-04931b4363d0,Berton,NA,R2D,2017-07-19T23:56:17Z,NA,2017-07-19T23:56:58Z,Honda,Element,2006,2017-07-21T02:41:39Z
8a838b4d-dbc5-4f06-a665-18fd88199beb,Berton,NA,NA,2017-07-21T16:54:01Z,NA,2017-07-21T16:59:03Z,Toyota,Prius,2013,2017-07-24T19:50:15Z
8b2d140c-9e54-4a98-8f0f-96ce11337036,Berton,NA,R2D,2017-07-14T00:59:40Z,NA,2017-07-14T00:59:47Z,Nissan,Maxima,2000,2017-07-18T16:51:04Z
d8b11f21-5148-448c-95be-0050a7284856,Strark,ios web,NA,2017-07-24T01:04:47Z,2017-07-24T01:05:52Z,2017-07-24T01:05:10Z,Chevrolet,Traverse,2017,2017-08-05T22:49:15Z
de725da8-1d4c-47ea-9495-76dd2e3bab05,Berton,NA,R2D,2017-07-07T02:02:49Z,NA,2017-07-07T02:03:10Z,Toyota,Camry,2003,2017-07-22T22:30:25Z
ed7ade76-c704-4eb8-9745-1e184a0652f9,Strark,mac,Referral,2017-07-24T15:14:52Z,2017-07-24T15:15:33Z,2017-07-24T15:15:12Z,Infiniti,G Coupe,2004,2017-07-25T18:33:02Z
fbca0daa-cda4-4a87-8126-e4fc5a5c2b32,Strark,ios web,Referral,2017-07-15T02:00:21Z,2017-07-15T02:01:17Z,2017-07-15T02:00:44Z,Toyota,Corolla,2013,NA
fd78561b-8b70-47aa-a01f-14bdf8a45c09,Strark,NA,Referral,2017-07-16T05:17:18Z,NA,2017-07-16T05:17:39Z,Kia,Forte,2014,2017-07-28T03:12:38Z
05fa923f-4107-4c64-968e-a596231ea64a,Berton,mac,Referral,2017-07-03T20:18:29Z,2017-07-03T20:19:11Z,2017-07-03T20:18:39Z,Mercedes-Benz,C-Class,2014,NA
198b94f9-9093-429f-a1c1-a8d479b0406c,Strark,NA,Referral,NA,2017-07-31T18:38:41Z,2017-07-31T18:46:15Z,Toyota,Corolla,2009,2017-08-02T02:15:47Z
1c5d40b5-d952-4ffa-bb11-bc69c986b38b,Wrouver,NA,R2D,2017-07-15T22:48:57Z,NA,2017-07-15T22:49:04Z,Lexus,ES,2017,2017-07-19T02:32:30Z
333bfef4-96e7-4a7d-ab02-9bced8033486,Berton,NA,R2D,2017-07-10T01:56:53Z,NA,2017-07-10T01:58:55Z,Ford,Taurus,2004,2017-07-26T00:15:18Z
375d3737-ea13-415e-93b6-2129f05e76b6,Berton,ios web,Referral,2017-07-24T18:44:57Z,2017-07-24T18:46:02Z,2017-07-24T18:45:04Z,Ford,Freestar,2005,NA
3d44f1aa-d121-4d56-aa6b-fc6ed143393a,Berton,NA,R2D,2017-07-13T16:47:51Z,NA,2017-07-13T16:48:22Z,Ford,Fusion,2011,NA
c4694346-02b3-4b50-b905-a179be028ac4,Strark,NA,Referral,2017-07-19T15:39:16Z,2017-07-19T15:40:23Z,2017-07-19T15:39:29Z,Honda,Accord,2010,NA
d4fe3063-dab2-4641-90b4-62bd89ad0080,Strark,android web,Paid,2017-07-06T08:57:32Z,2017-07-06T08:59:19Z,2017-07-06T08:58:45Z,Toyota,Camry Solara,2007,NA
e230b896-8540-4881-99f7-5d80b4f4afc4,Wrouver,windows,Organic,NA,2017-07-17T08:43:43Z,2017-07-17T08:43:31Z,Chevrolet,Cruze,2017,NA
f2a34857-86a8-4a18-8edc-2f778b0537bc,Strark,NA,R2D,2017-07-12T13:36:46Z,NA,2017-07-12T13:37:09Z,Toyota,Tacoma,1998,2017-07-25T18:47:49Z
fa5fc941-be40-45dd-85f5-c04f3899cb01,Strark,other,Referral,2017-07-06T15:11:31Z,2017-07-06T15:12:06Z,2017-07-06T15:11:45Z,Toyota,Camry,2015,2017-07-08T03:23:14Z
0733ed7a-d671-4cb6-b6da-a3b2b238fca0,Wrouver,android web,Referral,2017-07-17T19:29:28Z,2017-07-17T19:30:25Z,2017-07-17T19:29:55Z,Saturn,Aura,2008,NA
2ee662f2-b326-4178-8a49-468ed8e6c57e,Berton,ios web,Organic,2017-07-07T01:37:05Z,2017-07-07T01:37:35Z,2017-07-07T01:37:24Z,Toyota,Prius,2013,NA
3392b04c-d54c-4b5d-9f95-d16fd95d719f,Strark,android web,Paid,2017-07-24T01:34:53Z,2017-07-24T01:37:43Z,2017-07-24T01:35:39Z,BMW,5-series,2015,2017-08-11T12:29:20Z
3392b04c-d54c-4b5d-9f95-d16fd95d719f,Strark,android web,NA,2017-07-24T01:34:53Z,2017-07-24T01:37:43Z,2017-07-24T01:35:39Z,BMW,5-series,2015,2017-08-11T12:29:20Z
4c29ab02-d36a-487d-9ffd-f41582248492,Strark,NA,NA,2017-07-05T19:06:41Z,NA,2017-07-05T19:06:49Z,Toyota,Corolla,2014,NA
5442d610-467e-47aa-95ce-13427dfc8c98,Strark,NA,Referral,2017-07-28T08:04:51Z,2017-07-28T20:58:21Z,2017-07-28T20:56:45Z,Chevrolet,Malibu,2008,2017-08-10T19:12:06Z
69124b44-b7f3-4ee0-9359-78741bf94f58,Strark,other,NA,NA,2017-07-28T02:53:20Z,2017-07-28T02:52:01Z,Toyota,Tacoma,2012,NA
731f0a84-bbf0-478c-a9e8-9dd2e6ac1f7a,Strark,ios web,Referral,2017-07-25T16:08:59Z,2017-07-25T16:09:56Z,2017-07-25T16:09:17Z,Kia,Optima,2013,2017-07-27T21:10:22Z
7af5c5ea-0b7e-4f28-b8e6-cb43720040fb,Strark,ios web,Paid,2017-07-12T02:00:20Z,2017-07-12T02:01:09Z,2017-07-12T02:00:41Z,Kia,Forte,2015,NA
8766d5c8-0fe4-47a3-a919-55a2f8e6d600,Strark,NA,R2D,2017-07-27T18:24:37Z,NA,2017-07-27T18:27:05Z,Honda,CR-V,2017,2017-08-14T02:22:08Z
d584fdcf-74c9-4c75-a921-243003ad4a9f,Berton,ios web,NA,2017-07-10T03:52:06Z,2017-07-10T03:52:21Z,2017-07-10T03:52:12Z,Jeep,Patriot,2014,2017-07-24T13:22:21Z
d815b1f6-e2fd-461e-8b3f-566d26eb3fdb,Strark,android web,NA,2017-07-22T03:20:57Z,2017-08-15T02:00:26Z,2017-07-22T03:22:23Z,Toyota,Camry,2000,NA
f9263a50-408b-4b73-9ac4-560a13d066ce,Wrouver,ios web,Paid,2017-07-01T17:54:33Z,2017-07-01T17:56:34Z,2017-07-01T17:55:31Z,Toyota,4Runner,1997,NA
04ab3cc9-abf9-4fb5-983b-5b4b95bec0af,Berton,NA,R2D,2017-07-28T19:31:52Z,2017-07-28T19:33:02Z,2017-07-28T19:32:31Z,Toyota,RAV4,2016,NA
55dff12c-d386-4e87-b46e-0d8874d6ee93,Strark,NA,R2D,2017-07-28T05:40:18Z,2017-07-28T05:40:51Z,2017-07-28T05:40:30Z,Dodge,Journey,2010,NA
68c33aee-3cc7-46f4-a38f-63b00637ee29,Strark,android web,NA,2017-07-12T17:59:08Z,2017-07-12T18:06:05Z,2017-07-12T18:04:49Z,BMW,5-series,2002,NA
69f5bcc0-a3c1-45b3-8b95-aa3572a109cc,Strark,windows,Paid,2017-07-15T00:02:54Z,2017-07-15T00:04:14Z,2017-07-15T00:02:55Z,Chevrolet,Cruze,2015,2017-07-21T00:02:33Z
6f51c330-2125-4559-8f97-974d1c1cd3c0,Berton,NA,R2D,2017-07-01T21:47:36Z,2017-07-04T06:01:27Z,2017-07-01T21:48:02Z,Chevrolet,Volt,2017,2017-07-07T15:13:55Z
71552a89-50d4-4218-8e02-a5b3f71cece6,Berton,NA,Referral,2017-07-07T08:28:05Z,NA,2017-07-07T08:33:43Z,Honda,Accord,2001,NA
74889dab-5dcf-4334-a4ed-ecdc4e2718de,Strark,ios web,Paid,2017-07-25T18:14:36Z,2017-07-25T18:15:59Z,2017-07-25T18:14:49Z,Ford,F-150,2011,2017-07-28T03:58:59Z
7595bc8d-5fed-4793-a1cf-b69f66653e01,Strark,NA,R2D,2017-07-07T01:42:11Z,NA,2017-07-07T01:42:26Z,Infiniti,Q50,2015,NA
7595bc8d-5fed-4793-a1cf-b69f66653e01,Strark,NA,R2D,2017-07-07T01:42:11Z,NA,2017-07-07T01:42:26Z,Infiniti,Q50,2015,NA
80048479-6c8f-4227-82ef-0f784f1d0f13,Berton,NA,NA,2017-07-05T15:34:24Z,NA,2017-07-05T15:35:22Z,Kia,Soul,2014,2017-07-08T19:02:19Z
8343e11d-0dbf-4744-ae5d-2ff20c3a849a,Strark,android web,NA,2017-07-24T03:27:02Z,2017-07-24T03:31:25Z,2017-07-24T03:28:18Z,NA,The Hogwarts Express,2010,NA
9c3f5876-8bce-4bda-bf24-b7a126607c30,Wrouver,NA,R2D,2017-07-26T23:36:39Z,NA,2017-07-26T23:36:56Z,Chrysler,PT Cruiser,2002,2017-07-27T06:14:43Z
a02a9915-856b-43a4-9904-ab93ac1495d6,Strark,NA,R2D,2017-07-13T01:02:56Z,NA,2017-07-13T01:04:26Z,Nissan,Sentra,2014,NA
d3d932eb-09ad-4afa-9b2f-7892a25d113c,Strark,NA,Referral,2017-07-08T19:22:50Z,NA,2017-07-08T19:23:57Z,Hyundai,Tucson,2017,NA
d42f3345-0e80-4cfb-87a1-2b20d1ee85c2,Strark,NA,R2D,2017-07-29T02:34:53Z,2017-07-29T02:39:24Z,2017-07-29T02:35:15Z,Mazda,323,2016,NA
e15c5813-1929-49c2-b7dd-1ede75d9d614,Berton,ios web,Referral,2017-07-22T01:23:57Z,2017-07-22T01:24:43Z,2017-07-22T01:24:10Z,Jeep,Grand Cherokee,2017,2017-07-31T23:44:54Z
f652453a-a017-4b3d-bacb-a2133829174b,Wrouver,mac,NA,2017-07-14T20:18:41Z,2017-07-14T20:19:38Z,2017-07-14T20:19:00Z,Lexus,RX,2006,2017-07-20T01:22:45Z
f6912184-caf2-4c8b-a8b5-2d70d986b79a,Strark,android web,NA,2017-07-01T21:22:03Z,2017-07-01T21:25:45Z,2017-07-01T21:22:05Z,Nissan,Versa Note,2015,2017-07-21T19:37:15Z
091da363-de02-4caf-be5c-f3800c599915,Strark,android web,Paid,2017-07-17T09:39:16Z,2017-07-17T09:40:30Z,2017-07-17T09:39:46Z,Mitsubishi,Lancer,2005,2017-07-31T20:18:55Z
5b8aaf63-c530-495d-b786-268b6011dc98,Wrouver,NA,R2D,2017-07-20T19:29:52Z,NA,2017-07-20T19:30:01Z,Audi,A6,2015,NA
6300f366-4d7a-487e-8622-48d1d5fccfc7,Strark,mac,Referral,2017-07-12T23:12:12Z,2017-07-12T23:13:04Z,2017-07-12T23:12:33Z,Honda,Civic,2016,NA
772d86d8-b563-4399-a266-9672ac26443e,Berton,other,Paid,2017-07-05T00:29:14Z,2017-07-05T00:29:52Z,2017-07-05T00:29:28Z,Toyota,Camry,2017,NA
7d5ec68a-3e07-435d-8602-73b884120113,Strark,ios web,Referral,2017-07-01T19:39:49Z,2017-07-01T19:42:47Z,NA,Honda,Accord,2005,NA
a2fca3dd-a9f6-4350-b2fa-e1a657fe9c1a,Strark,NA,Referral,2017-07-03T18:48:40Z,NA,NA,Honda,Accord,2014,NA
cc0b4501-aa53-416d-a7b9-d1e0af161c02,Berton,NA,R2D,2017-07-04T02:46:00Z,NA,2017-07-04T02:46:39Z,Honda,Civic,2017,NA
052b040b-f7bd-4f22-a590-2ea30cf92bbe,Wrouver,NA,Paid,2017-07-31T15:24:44Z,NA,2017-07-31T15:24:51Z,BMW,3-series,2008,2017-08-02T13:11:12Z
4b5641c0-a3cd-4d9c-8d16-b9906bb56acc,Strark,NA,R2D,2017-07-12T21:04:27Z,NA,2017-07-12T21:04:38Z,Hyundai,Sonata,2015,NA
73c94cd4-9770-4d62-ac87-9943c127726a,Strark,ios web,Referral,2017-07-28T21:36:35Z,2017-07-28T21:37:09Z,2017-07-28T21:36:54Z,Toyota,Camry,2017,2017-08-01T00:28:30Z
77b92b69-cb5b-4b35-bb56-b04855949d5d,Strark,NA,Referral,2017-07-11T20:13:06Z,NA,2017-07-11T20:42:44Z,Toyota,Corolla,2017,2017-07-14T02:26:51Z
91d6b9cd-cc5a-4a40-bd5e-88c0b815926d,Berton,android web,Paid,2017-07-14T01:45:28Z,2017-07-14T01:48:04Z,2017-07-14T01:45:52Z,NA,Ecto-1,2014,2017-07-15T00:33:33Z
a051174e-85fe-4139-a476-f12123a6ede8,Berton,ios web,Referral,2017-07-22T00:47:09Z,2017-07-22T00:47:47Z,2017-07-22T00:47:26Z,Lexus,ES,2005,2017-07-26T01:13:55Z
a293b525-2e8b-4afb-b94e-04556ed400cb,Strark,NA,R2D,2017-07-09T05:17:01Z,2017-07-09T05:18:07Z,NA,Kia,Forte,2017,NA
b86408fa-752f-495b-8926-393e5f53ed3a,Strark,NA,Referral,2017-07-22T18:10:58Z,NA,NA,BMW,3-series,2013,2017-07-29T17:04:37Z
d04d9541-8744-43d6-ad63-27f891dc0f6c,Strark,android web,Referral,2017-07-16T06:43:07Z,2017-07-16T06:44:20Z,2017-07-16T06:43:30Z,NA,Santas Sleigh,2005,2017-07-19T22:01:05Z
d7f0d219-e9a5-4223-98eb-4a189f89c064,Wrouver,ios web,Referral,2017-07-08T00:01:16Z,2017-07-08T00:01:49Z,2017-07-08T00:01:37Z,Honda,Civic,2002,NA
e109d2a2-f5bc-4634-aac8-d1e0fbe83b7b,Strark,NA,Referral,2017-07-06T22:45:59Z,NA,NA,Nissan,Versa Note,2014,2017-07-12T15:21:21Z
f8b06e73-db91-430e-9648-cb369b34e25b,Wrouver,windows,Organic,2017-07-28T07:03:01Z,2017-07-28T07:03:41Z,2017-07-28T07:03:25Z,Honda,Civic,1997,NA
413bc14d-a4d5-4c7b-80c7-bde63f64253d,Berton,NA,R2D,2017-07-25T03:22:12Z,NA,2017-07-25T03:22:28Z,Toyota,Tacoma,2006,NA
4c472209-27ca-498d-a684-90095d27bc36,Berton,NA,Referral,2017-07-10T05:10:26Z,NA,2017-07-10T05:10:43Z,Honda,CR-V,2008,2017-07-10T23:35:33Z
984619ca-1e4f-48eb-a14f-7bf68e943d7a,Strark,NA,Referral,2017-07-29T06:05:08Z,2017-07-29T06:23:54Z,2017-07-29T06:05:56Z,Nissan,Versa,2017,2017-08-08T21:43:46Z
aa1ba480-df09-483a-b738-9866a710f41b,Berton,ios web,Paid,2017-07-01T01:52:33Z,2017-07-27T15:26:07Z,2017-07-01T01:53:02Z,Volkswagen,Passat,2004,2017-07-31T20:44:10Z
aa1ba480-df09-483a-b738-9866a710f41b,Berton,ios web,Paid,2017-07-01T01:52:33Z,2017-07-27T15:26:07Z,2017-07-01T01:53:02Z,Volkswagen,Passat,2004,2017-07-31T20:44:10Z
cacc30c5-5896-4f8a-b8c5-e4700a458c88,Strark,mac,Paid,2017-07-01T05:44:58Z,2017-07-01T05:45:49Z,2017-07-01T05:45:12Z,Volkswagen,Jetta,2010,NA
edabd743-a2ed-4f42-9935-456605c4b9a3,Wrouver,NA,Organic,2017-07-08T09:24:54Z,2017-07-08T09:25:27Z,NA,Kia,Optima,2014,2017-08-01T19:19:17Z
0d0e8d39-c7f7-4289-bd84-e6554d29c70b,Berton,NA,R2D,2017-07-08T18:59:16Z,NA,2017-07-08T18:59:26Z,Honda,Civic,2013,NA
3a6ba3d2-601d-434a-a629-d94b64778b3a,Strark,ios web,Referral,2017-07-18T00:14:16Z,2017-07-18T00:15:02Z,2017-07-18T00:14:34Z,Lexus,IS,2014,NA
6ec423cd-9e56-4b5c-8139-494040eb6911,Strark,NA,R2D,2017-07-11T13:12:51Z,NA,2017-07-11T13:13:26Z,Kia,Optima,2017,2017-07-25T01:57:16Z
6f67ccaf-0564-488c-b24e-2fad5a088889,Strark,other,Referral,2017-07-06T15:43:23Z,2017-07-06T15:44:32Z,NA,Toyota,Sienna,2016,2017-07-25T01:02:40Z
7a8a320a-d1f4-4e21-a3c2-6537d21095c3,Strark,NA,Referral,2017-07-31T07:28:03Z,2017-07-31T07:28:26Z,2017-07-31T07:28:08Z,Infiniti,Q50,2016,NA
fc9c148e-a1f5-401c-9d70-0b97d240534e,Strark,NA,R2D,2017-07-31T03:18:25Z,2017-07-31T03:18:51Z,2017-07-31T03:18:38Z,Honda,Civic,2014,2017-08-02T23:25:35Z
0168a31f-5605-457c-aa04-8a072acefa98,Strark,NA,Paid,2017-07-26T03:37:00Z,NA,2017-07-26T03:37:43Z,Lexus,ES,1998,2017-08-08T16:47:13Z
08cdbe94-a313-4e62-98c4-1775b99749e5,Strark,ios web,Referral,2017-07-05T22:22:17Z,NA,2017-07-06T23:04:02Z,Toyota,RAV4,1996,2017-07-07T20:41:48Z
0935c5a9-1b1a-4ed5-b970-e39253984b4e,Berton,NA,Referral,2017-07-29T23:35:00Z,NA,2017-07-29T23:35:23Z,BMW,5-series,2011,2017-08-02T01:53:37Z
1fb8becd-f225-484f-8cfc-edee3078637e,Strark,mac,Referral,NA,2017-07-12T03:38:51Z,2017-07-12T03:13:05Z,Toyota,Camry Solara,2005,2017-07-17T21:08:03Z
215ed411-3036-452e-b790-11a7f7a6a1a3,Berton,mac,Referral,2017-07-05T16:29:54Z,2017-07-05T16:31:42Z,2017-07-05T16:30:00Z,Toyota,Camry,2011,NA
276130d1-4fd7-433a-a839-10bea70e1a6a,Strark,windows,NA,2017-07-11T01:57:35Z,2017-07-11T01:58:23Z,2017-07-11T01:57:48Z,Chrysler,Sebring,2010,NA
47fddc79-71da-4265-a2b7-7265cbc63311,Strark,NA,Organic,2017-07-31T16:25:54Z,2017-07-31T16:27:21Z,2017-07-31T16:26:21Z,Nissan,Sentra,2017,2017-08-02T01:13:34Z
5ff8b521-726b-417c-a0f9-874bad4b6f5e,Strark,android web,Paid,2017-07-04T16:49:04Z,2017-07-04T16:49:51Z,NA,Toyota,Camry,2011,2017-07-12T01:22:45Z
6e3ff0cc-47f8-4c7c-9fd7-2a5d89ccc11f,Berton,android web,Referral,2017-07-29T22:50:47Z,2017-07-29T22:51:30Z,2017-07-29T22:51:09Z,BMW,5-series,2016,NA
72275aad-2105-4c39-a383-85992a054259,Strark,ios web,Referral,2017-07-04T19:46:48Z,2017-07-04T20:27:23Z,NA,Kia,Optima,2015,2017-07-31T01:25:56Z
7c382641-9224-48a9-ac5e-93159a5a1c8d,Berton,ios web,Referral,2017-07-10T18:55:45Z,2017-07-10T18:56:43Z,2017-07-10T18:56:04Z,Toyota,RAV4,2007,2017-07-24T17:41:25Z
7c382641-9224-48a9-ac5e-93159a5a1c8d,Berton,ios web,Referral,2017-07-10T18:55:45Z,2017-07-10T18:56:43Z,2017-07-10T18:56:04Z,Toyota,RAV4,2007,2017-07-24T17:41:25Z
7c382641-9224-48a9-ac5e-93159a5a1c8d,Berton,ios web,Referral,2017-07-10T18:55:45Z,2017-07-10T18:56:43Z,2017-07-10T18:56:04Z,Toyota,RAV4,2007,2017-07-24T17:41:25Z
8af189cd-b2a4-4dae-9561-fd9dbef2ff84,Berton,ios web,Organic,2017-07-06T15:53:43Z,2017-09-10T20:47:49Z,2017-07-06T15:54:17Z,Toyota,RAV4,2014,NA
a4f456c3-dfc7-4d6a-8f8d-95f511aabb97,Berton,android web,Referral,2017-07-01T18:28:47Z,2017-07-01T18:29:40Z,2017-07-01T18:29:18Z,Ford,Focus,2017,NA
b7a57903-40cd-4710-8ee8-8f9d16c006d6,Berton,android web,Organic,2017-07-28T21:32:00Z,2017-07-28T21:32:44Z,2017-07-28T21:32:22Z,Toyota,Highlander,2002,NA
c299ea54-9045-4ca0-a38b-cd2fde2748e2,Strark,NA,R2D,2017-07-12T18:14:10Z,2017-07-12T18:39:39Z,2017-07-12T18:14:30Z,Toyota,Camry,2014,2017-07-20T00:48:14Z
0657a2ca-75ad-4a79-8e46-31beeaad070d,Berton,NA,Referral,2017-07-31T21:46:20Z,2017-07-31T21:47:17Z,2017-07-31T21:46:36Z,Honda,Pilot,2004,2017-08-05T12:45:14Z
0c6d3e83-ec22-4b65-a438-f1814f7974e8,Strark,ios web,Referral,2017-07-27T18:27:29Z,2017-07-27T18:27:55Z,2017-07-27T18:27:41Z,Nissan,Altima,2014,2017-08-09T18:42:23Z
11ba2da5-9f6e-469b-8a42-b8196076f9ab,Wrouver,ios web,Referral,2017-07-11T04:52:00Z,2017-07-11T04:54:06Z,2017-07-11T04:53:09Z,Nissan,Rogue,2017,2017-07-25T05:17:43Z
273ca170-2bfe-4e0e-821a-0797526751ca,Berton,mac,NA,2017-07-30T07:44:17Z,2017-07-30T07:47:07Z,2017-07-30T07:44:29Z,Volkswagen,Golf,2016,2017-08-22T20:13:19Z
2abbc4e9-7fea-47dc-9af5-d7132752c377,Strark,mac,Referral,2017-07-09T23:09:12Z,2017-07-11T04:50:11Z,2017-07-09T23:09:28Z,Hyundai,Accent,2004,NA
2cf579a8-b3e2-45c6-821b-79621fe574fe,Strark,NA,Paid,2017-07-31T20:06:48Z,2017-07-31T20:47:36Z,2017-07-31T20:45:39Z,Cadillac,SRX,2005,2017-08-08T01:38:12Z
37ed141c-6a6c-4162-84e3-78475d89c43d,Berton,android web,Paid,2017-07-23T02:45:30Z,2017-07-23T02:46:05Z,2017-07-23T02:45:45Z,Ford,Focus,2009,2017-08-08T19:05:55Z
467390cb-a8f9-4dcb-8db0-6d33e981522f,Berton,NA,Referral,2017-07-06T00:47:03Z,NA,2017-07-06T00:47:52Z,Honda,Civic,2010,NA
64504464-72f8-492c-b288-508a1465c4eb,Strark,ios web,Referral,2017-07-06T07:30:56Z,2017-07-06T07:33:42Z,2017-07-06T07:31:30Z,Dodge,Durango,2005,2017-07-13T21:38:40Z
68d99970-252a-47ac-8ec7-bfe7b26e4993,Strark,ios web,Paid,2017-07-11T21:21:52Z,2017-07-11T21:23:03Z,2017-07-11T21:22:31Z,Mazda,626,2017,NA
7bb012ae-c9a1-42fd-9880-aa32f92864d1,Strark,ios web,Referral,2017-07-25T20:45:47Z,2017-07-25T20:49:26Z,2017-07-25T20:47:27Z,Acura,TLX,2016,2017-07-28T02:05:29Z
