time_offset,speed,roadvel,bodyacc,yaw_rate
420.864,45.54,-0.0255,0.2,-0.001
420.874,45.54,-0.0191,0,0
420.883,45.54,-0.0191,0,0
420.892,45.54,-0.0255,-0.2599,0
420.902,45.64,-0.0351,-0.32,0
420.911,45.64,-0.0127,-0.0199,0.001
420.921,45.64,-0.0063,-0.0199,0.001
420.93,45.64,-0.0063,-0.0199,0.001
420.94,45.64,-0.0127,0.3599,0
420.949,45.64,-0.0255,0.24,0
420.958,45.75,-0.0383,0.14,0
420.968,45.75,-0.0383,0.14,0
420.977,45.75,-0.0767,-0.3599,0.001
420.987,45.75,-0.0767,-0.48,0.001
420.996,45.75,-0.1119,-0.4399,0.002
421.006,45.75,-0.0928,-0.32,0.002
421.016,45.75,-0.0928,-0.32,0.002
421.025,45.75,-0.0543,0.0999,0.004
421.036,45.75,-0.0063,0.4,0.004
421.045,45.75,0.0031,0.58,0.003
421.054,45.82,-0.0191,-0.22,0.005
421.064,45.82,-0.032,-0.2599,0.005
421.073,45.82,-0.0511,-0.22,0.004
421.082,45.82,-0.0511,-0.22,0.004
421.092,45.82,-0.0671,-0.08,0.004
421.101,45.93,-0.0575,0.2,0.004
421.113,45.93,0,0.04,0.001
421.123,45.93,0,0.04,0.001
421.132,45.93,-0.0447,-0.24,0.001
421.142,45.93,-0.0447,-0.24,0.001
421.151,45.93,-0.0735,-0.4399,0.001
421.16,45.93,-0.0928,-0.2599,0.005
421.17,45.93,-0.0383,0.3,0.006
421.179,45.93,-0.0383,0.4399,0.006
421.189,45.93,-0.0383,0.4399,0.006
421.198,46.04,0.0351,0.62,0.004
421.207,46.04,0.0671,0.56,0.004
421.218,46.04,0.08,0.46,0.006
421.227,46.04,0.0671,0.3599,0.006
421.236,46.04,0.0671,0.3599,0.006
421.246,46.15,0.0351,0.4199,0.006
421.255,46.15,-0.0543,0.1799,0.005
421.264,46.15,-0.0255,0.1799,0.005
421.274,46.26,0.0512,0.3599,0.004
421.283,46.26,0.0512,0.3599,0.004
421.293,46.26,0.064,0.14,0.004
421.302,46.26,0.0512,0.2799,0.004
421.311,46.26,-0.0223,0.16,0.005
421.322,46.26,-0.0255,0.16,0.005
421.331,46.26,-0.0255,0.16,0.005
421.341,46.26,-0.0127,0.2,0.004
421.35,46.26,0.032,0.46,0.004
421.359,46.26,0.0416,0.06,0.005
421.37,46.26,0.0448,-0.0199,0.007
421.379,46.26,0.032,-0.22,0.007
421.388,46.26,0.032,-0.22,0.007
421.398,46.26,-0.0095,-0.0399,0.006
421.407,46.26,-0.0031,0.3,0.006
421.418,46.33,0.0351,0.3,0.005
421.427,46.33,0.0544,0.4,0.005
421.437,46.33,0.0544,0.4,0.005
421.446,46.33,0.0704,0.22,0.002
421.455,46.33,0.0448,-0.0999,0.002
421.465,46.33,0.0192,-0.16,0.002
421.474,46.33,0.0096,0.12,0.004
421.484,46.33,0.0096,0.12,0.004
421.493,46.33,-0.0255,-0.2599,0.004
421.502,46.33,-0.0255,0.0199,0.002
421.512,46.44,-0.0127,-0.1199,0.001
421.522,46.44,-0.0127,-0.1199,0.001
421.531,46.44,-0.0127,-0.1199,0.001
421.541,46.44,-0.0159,-0.4399,0.003
421.55,46.44,-0.0255,-0.6199,0.003
421.559,46.44,-0.0159,-0.4399,0.002
421.569,46.44,-0.0223,-0.0399,0.002
421.578,46.44,-0.0223,0.12,0.002
421.587,46.44,-0.0223,0.12,0.002
421.597,46.54,0.0288,0.4,0.002
421.608,46.54,0.032,0.3399,0.002
421.618,46.54,0.0224,-0.14,0
421.627,46.54,-0.0255,-0.2999,0
421.637,46.54,-0.0255,-0.2999,0
421.647,46.54,-0.0351,-0.48,0
421.656,46.54,-0.032,0,0.001
421.666,46.54,0,0.2599,0.001
421.675,46.54,0.0064,0.1799,0.001
421.684,46.54,0.0031,0.5,0.001
421.694,46.54,0.0031,0.5,0.001
421.703,46.65,0.016,0.04,0.003
421.713,46.65,0.0288,-0.0999,0.001
421.723,46.65,0.0224,0.06,0.001
421.732,46.65,0.0096,0.2599,0.002
421.741,46.65,0.0096,0.2599,0.002
421.751,46.65,0.0224,0.32,0.002
421.76,46.76,0.0384,0.54,-0.001
421.77,46.76,0.0576,0.3,0
421.779,46.76,0.0544,0.08,0
421.788,46.76,0.0544,0.08,0
421.798,46.76,0,-0.0199,0
421.808,46.76,-0.0191,0.0199,0
421.817,46.76,-0.0223,-0.0199,0.001
421.827,46.76,-0.0223,-0.1999,0.001
421.836,46.76,-0.0223,-0.1999,0.001
421.846,46.76,0,0.04,0
421.855,46.76,0.0031,-0.14,0.002
421.864,46.76,-0.0031,-0.0199,0.002
421.874,46.83,0,0.22,0.002
421.884,46.83,0.0096,0.2,0.002
421.893,46.83,0.0096,0.2,0.002
421.903,46.83,0.0128,0.1799,0
421.913,46.94,0.0416,0.38,0
421.923,46.94,0.048,0.0999,0
421.932,46.94,0.016,-0.14,0.001
421.941,46.94,0.016,-0.14,0.001
421.951,46.94,-0.0127,-0.22,0.001
421.96,46.94,-0.0351,-0.4,0.001
421.97,46.94,-0.0735,-0.14,0
421.979,46.94,-0.0767,-0.16,0
421.988,46.94,-0.0767,-0.16,0
421.998,46.94,-0.0223,-0.0399,0
422.007,46.94,0,0.2799,0
422.017,46.94,0.0192,0.0999,0.002
422.027,46.94,0.0224,0.12,0.002
422.036,46.94,0.0224,0.12,0.002
422.046,47.05,0,0,0
422.055,47.05,-0.0191,-0.0199,0.002
422.064,47.05,-0.0095,0.08,0.002
422.074,47.05,-0.0031,-0.22,-0.001
422.084,47.05,-0.0063,-0.2599,-0.001
422.093,47.05,-0.0063,-0.2599,-0.001
422.103,47.16,-0.032,-0.14,0.001
422.113,47.16,-0.0575,-0.2799,0
422.123,47.16,-0.0767,-0.0199,0
422.132,47.16,-0.0799,0.16,0
422.141,47.16,-0.0799,0.16,0
422.151,47.16,-0.0608,0.06,0
422.16,47.16,-0.0351,0.08,0
422.17,47.16,0.0256,-0.1199,0.002
422.179,47.16,0.0256,-0.0199,0.002
422.188,47.16,0.0256,-0.0199,0.002
422.198,47.26,-0.064,-0.1799,0.001
422.207,47.26,-0.0863,-0.3399,0.001
422.217,47.26,-0.0928,-0.24,0.001
422.227,47.26,-0.0223,0.16,0.001
422.236,47.26,-0.0223,0.16,0.001
422.246,47.26,0.0096,0,0
422.255,47.26,0,0.04,0.001
422.265,47.26,-0.0575,-0.4,0.001
422.274,47.26,-0.0863,-0.22,0.001
422.283,47.26,-0.0991,-0.14,0.001
422.293,47.26,-0.0991,-0.14,0.001
422.302,47.34,-0.0799,-0.1199,0
422.311,47.34,-0.0383,0.1799,0.002
422.321,47.34,-0.0127,0.08,0.002
422.331,47.34,-0.0288,-0.16,0.001
422.341,47.34,-0.0288,-0.16,0.001
422.35,47.34,-0.0479,-0.06,0.001
422.359,47.34,-0.1023,-0.74,0.001
422.369,47.44,-0.1311,-0.3799,0
422.378,47.44,-0.1311,-0.08,0
422.388,47.44,-0.1311,-0.08,0
422.397,47.44,-0.0511,-0.3399,-0.001
422.407,47.44,-0.0671,-0.0999,-0.001
422.417,47.44,-0.1023,-0.0999,0
422.427,47.44,-0.0991,-0.4399,0
422.438,47.44,-0.0991,-0.4399,0
422.447,47.44,-0.0991,-0.32,0
422.456,47.44,-0.0928,-0.06,0
422.466,47.44,-0.0928,-0.3399,0
422.475,47.55,-0.096,-0.3799,0.001
422.484,47.55,-0.1055,-0.5199,0.001
422.494,47.55,-0.1055,-0.5199,0.001
422.503,47.55,-0.1023,-0.3399,0.002
422.513,47.55,-0.1183,-0.24,0
422.523,47.55,-0.1407,-0.3599,0
422.532,47.66,-0.1407,-0.3799,0
422.541,47.66,-0.1407,-0.3799,0
422.551,47.66,-0.0928,-0.2799,0
422.56,47.66,-0.096,0.2,0.001
422.569,47.66,-0.0895,-0.14,-0.002
422.579,47.66,-0.1087,-0.7999,-0.002
422.588,47.66,-0.1087,-0.7999,-0.002
422.597,47.66,-0.1983,-1.2999,0.002
422.607,47.66,-0.2911,-0.5999,0.002
422.617,47.55,-0.2751,0.5199,0.002
422.627,47.55,-0.2431,1.42,0.002
422.636,47.55,-0.2431,1.42,0.002
422.645,47.73,0.0512,0.62,-0.005
422.655,47.84,0.1824,-0.4,-0.007
422.664,47.84,0.1696,-1.48,-0.007
422.674,47.73,-0.0415,-0.8599,0.005
422.683,47.73,-0.1503,-0.06,0.005
422.692,47.73,-0.1503,-0.06,0.005
422.702,47.73,-0.2079,0.4199,0.006
422.711,47.84,-0.1248,1.48,-0.002
422.721,47.84,0.0544,1.2599,-0.002
422.73,47.95,0.1311,0.54,-0.004
422.739,47.95,0.1311,0.54,-0.004
422.749,47.95,0.1152,0.06,-0.004
422.758,47.84,0.0608,-0.3799,0.003
422.767,47.84,-0.1311,-0.48,0.003
422.777,47.95,-0.1951,-0.16,0.005
422.786,47.95,-0.1951,-0.16,0.005
422.795,47.95,-0.192,0.48,0
422.805,47.95,0.0064,1.4399,0
422.814,47.95,0.0064,1.4399,0
422.824,48.05,0.08,-0.48,0
422.833,48.05,0.08,-0.48,0
422.842,48.16,0.0128,-2.04,0.006
422.852,48.05,-0.0928,-1.6799,0.007
422.861,48.05,-0.2047,-0.56,0.007
422.871,48.05,-0.1663,-0.56,0.005
422.88,48.05,-0.1663,-0.56,0.005
422.889,48.05,-0.0159,0.6799,0.005
422.899,48.16,0.0288,0.32,0
422.909,48.16,0.0448,0,0.006
422.919,48.16,-0.1023,-0.5199,0.006
422.928,48.16,-0.1023,-0.5199,0.006
422.937,48.16,-0.1439,-0.6799,0.008
422.947,48.16,-0.1503,-0.3799,0.008
422.956,48.16,-0.1183,0.3,0.004
422.966,48.16,-0.1183,0.3,0.004
422.975,48.16,-0.0799,0.12,0.004
422.984,48.16,-0.0351,-0.0399,0.001
422.994,48.23,-0.1023,-0.2599,0.003
423.003,48.23,-0.1183,-0.82,0.003
423.012,48.23,-0.1183,-0.82,0.003
423.022,48.23,-0.1055,-0.4599,0.003
423.031,48.23,-0.0831,0.04,0.003
423.04,48.23,-0.0831,0.12,0.002
423.05,48.34,-0.0928,-0.0399,0
423.059,48.34,-0.0928,-0.0399,0
423.069,48.34,-0.1183,-0.82,0
423.078,48.34,-0.1183,-0.9599,0.002
423.087,48.34,-0.1119,-0.56,0.002
423.097,48.34,-0.0928,-0.14,0.001
423.107,48.34,-0.0928,-0.14,0.001
423.117,48.45,-0.0767,0.06,0.005
423.127,48.45,-0.0543,0.7799,0.005
423.136,48.45,-0.0543,0.3,0.001
423.146,48.45,-0.0511,-0.0199,0.001
423.156,48.56,-0.064,0.14,0.003
423.165,48.56,-0.064,0.14,0.003
423.175,48.56,-0.0895,-0.16,0.003
423.184,48.67,-0.1375,-0.0999,0.001
423.194,48.67,-0.128,-0.14,0
423.203,48.67,-0.0831,-0.2599,0
423.212,48.67,-0.0831,-0.2599,0
423.221,48.67,-0.0447,0.16,0.001
423.23,48.67,-0.032,0.32,0.001
423.24,48.74,-0.1248,0.22,0.003
423.249,48.74,-0.1343,0.1799,0.003
423.259,48.74,-0.1343,0.1799,0.003
423.268,48.74,0.0544,-0.24,0.003
423.277,48.85,0.096,0.14,0.003
423.287,48.85,0.096,0.2599,0.003
423.296,48.85,-0.0063,0.3599,0.006
423.305,48.85,-0.0063,0.3599,0.006
423.315,48.95,-0.0799,-0.06,0.002
423.324,48.95,-0.1503,-0.22,0.002
423.333,48.95,-0.1311,-0.1199,0
423.342,48.95,-0.0511,0.24,0
423.352,48.95,-0.0511,0.24,0
423.361,49.06,-0.0223,0.2,0
423.371,49.06,-0.0127,0.1799,0
423.38,49.06,-0.0351,0.2799,0.001
423.389,49.06,-0.0671,-0.2799,0.002
423.399,49.06,-0.0671,-0.2799,0.002
423.409,49.06,-0.1407,-0.1199,0.002
423.419,49.17,-0.1343,-0.14,0
423.428,49.17,-0.1215,-0.14,0
423.437,49.24,-0.0928,-0.0399,0.003
423.447,49.24,-0.0928,-0.0399,0.003
423.456,49.24,-0.0767,0.06,0
423.466,49.24,-0.0351,0.08,0
423.475,49.35,-0.032,0.14,-0.001
423.484,49.35,-0.0703,0.08,-0.001
423.494,49.35,-0.0703,0.08,-0.001
423.503,49.35,-0.1087,-0.0999,0
423.512,49.35,-0.1439,-0.16,0.001
423.522,49.35,-0.1759,-0.1799,0.001
423.531,49.46,-0.1568,-0.06,0
423.54,49.46,-0.1568,-0.06,0
423.55,49.46,-0.1055,-0.1799,0
423.559,49.46,-0.0928,-0.4399,0.002
423.569,49.46,-0.0928,-0.32,0.002
423.578,49.46,-0.0928,-0.0399,0.004
423.587,49.46,-0.0928,-0.0399,0.004
423.598,49.57,-0.1343,0.4199,0.003
423.607,49.57,-0.1471,0.0199,0.003
423.616,49.68,-0.1631,-0.4599,0.003
423.626,49.68,-0.1568,-0.6999,0.003
423.635,49.68,-0.1568,-0.6999,0.003
423.644,49.75,-0.1503,-0.5999,0.003
423.654,49.75,-0.1503,-0.1999,0.004
423.663,49.75,-0.1631,0.1799,0.004
423.673,49.75,-0.1375,0.3399,0.004
423.682,49.75,-0.1343,0.32,0.004
423.691,49.75,-0.1343,0.32,0.004
423.701,49.86,-0.1151,0.0999,0.002
423.711,49.86,-0.1119,0.24,0.002
423.721,49.86,-0.1087,-0.4,0.005
423.73,49.96,-0.1471,-0.3799,0.008
423.739,49.96,-0.1471,-0.2799,0.008
423.749,49.96,-0.1471,-0.2799,0.008
423.758,50.07,-0.1503,0.04,0.005
423.767,50.07,-0.1471,0.6799,0.005
423.777,50.07,-0.1055,0.08,0.002
423.786,50.07,-0.1055,0.08,0.002
423.796,50.07,-0.0863,0.0999,0.002
423.805,50.18,-0.1375,-0.3799,0.002
423.815,50.18,-0.1759,-0.56,0.003
423.824,50.18,-0.2271,-0.2799,0.003
423.833,50.18,-0.2271,-0.2799,0.003
423.842,50.25,-0.2431,-0.2799,0.003
423.852,50.25,-0.2431,-0.0999,0.003
423.861,50.25,-0.1503,-0.08,0.002
423.871,50.36,-0.0895,-0.08,0.002
423.88,50.36,-0.0895,-0.08,0.002
423.889,50.36,-0.0799,-0.0999,0.002
423.899,50.47,-0.0928,-0.1999,0.003
423.909,50.47,-0.1663,-0.0199,0.003
423.918,50.47,-0.1951,0.1799,0
423.928,50.58,-0.192,0.08,0
423.937,50.58,-0.192,0.08,0
423.946,50.58,-0.1151,0.24,0
423.956,50.58,-0.1151,0.2,0.001
423.965,50.58,-0.1151,0.2,0.001
423.975,50.65,-0.1791,-0.32,0.005
423.984,50.65,-0.1791,-0.32,0.005
423.993,50.65,-0.1888,-0.1199,0.005
424.003,50.65,-0.1823,0.06,0.005
424.013,50.76,-0.1663,0.14,0.006
424.023,50.76,-0.1375,0.04,0.006
424.032,50.76,-0.1375,0.04,0.006
424.041,50.86,-0.1311,0.1799,0.007
424.05,50.86,-0.1311,0.2799,0.007
424.06,50.97,-0.1471,-0.22,0.006
424.069,50.97,-0.1695,-0.22,0.005
424.079,50.97,-0.1695,-0.22,0.005
424.088,50.97,-0.1823,-0.22,0.005
424.098,51.08,-0.1855,-0.0999,0.006
424.108,51.08,-0.1888,-0.1999,0.006
424.118,51.08,-0.1855,-0.1999,0.006
424.128,51.08,-0.1503,-0.1199,0.008
424.138,51.08,-0.1503,-0.1199,0.008
424.147,51.08,-0.1407,0.2599,0.008
424.156,51.15,-0.1503,0.22,0.007
424.166,51.15,-0.1407,-0.0999,0.007
424.175,51.26,-0.1248,0.3,0.009
424.185,51.26,-0.1248,0.3,0.009
424.194,51.37,-0.1183,0,0.006
424.204,51.37,-0.128,0.06,0.006
424.213,51.37,-0.128,0.08,0.005
424.223,51.37,-0.1503,-0.24,0.005
424.232,51.37,-0.1503,-0.24,0.005
424.242,51.48,-0.1631,-0.1199,0.005
424.251,51.48,-0.1791,-0.22,0.005
424.26,51.48,-0.1568,0,0.003
424.269,51.48,-0.1471,0.04,0.003
424.279,51.48,-0.1471,0.04,0.003
424.288,51.48,-0.1439,0.14,0.003
424.298,51.58,-0.1503,0.2599,0.003
424.307,51.58,-0.1439,-0.08,0.003
424.317,51.58,-0.1439,-0.08,0.003
424.326,51.66,-0.128,-0.06,0.003
424.335,51.76,-0.128,0,0.003
424.345,51.76,-0.1439,0.16,0.003
424.354,51.76,-0.1407,0.16,0.003
424.363,51.76,-0.1407,0.16,0.003
424.372,51.76,-0.1343,-0.0199,0.003
424.382,51.87,-0.1343,-0.14,0.002
424.391,51.87,-0.1535,-0.2599,0.002
424.402,51.87,-0.1727,-0.22,0.002
424.411,51.87,-0.1727,-0.22,0.002
424.421,51.98,-0.1663,0.04,0
424.43,51.98,-0.1471,0.2,0
424.439,51.98,-0.1568,-0.3399,0.001
424.449,51.98,-0.1727,-0.4199,0.001
424.458,51.98,-0.1727,-0.4199,0.001
424.468,52.09,-0.256,-0.4,0.003
424.477,52.16,-0.1888,-0.4,0.004
424.486,52.16,-0.1631,-0.06,0.004
424.496,52.27,-0.1055,0,0.001
424.506,52.27,-0.1055,0,0.001
424.515,52.27,-0.0799,-0.0399,0.001
424.524,52.27,-0.0767,0.08,0.003
424.533,52.27,-0.1119,-0.0399,0.003
424.543,52.27,-0.2335,-0.0199,0.003
424.552,52.27,-0.2335,-0.0199,0.003
424.561,52.38,-0.2271,0.22,0.003
424.571,52.38,-0.1791,0.2,0.003
424.58,52.38,-0.1375,0.54,0
424.59,52.48,-0.064,0.1799,0.002
424.599,52.48,-0.064,0.1799,0.002
424.608,52.48,-0.0735,0.0999,0.002
424.618,52.59,-0.0863,0.22,0.005
424.627,52.59,-0.1119,0.2599,0.005
424.636,52.66,-0.1215,0.6799,0.006
424.646,52.66,-0.1215,0.6799,0.006
424.655,52.66,-0.1215,0.2799,0.006
424.665,52.77,-0.0351,0.4399,0.005
424.674,52.77,0.0128,0.46,0.003
424.683,52.77,0.0192,0.46,0.003
424.693,52.88,-0.032,0.64,0.006
424.703,52.88,-0.032,0.64,0.006
424.712,52.88,-0.0735,0.2799,0.006
424.722,52.88,-0.1248,0.62,0.004
424.731,52.88,-0.1087,0.2799,0.004
424.74,52.99,-0.0223,0.3599,0.002
424.75,52.99,-0.0223,0.3599,0.002
424.759,53.09,-0.0191,-0.22,0.005
424.769,53.09,-0.0415,-0.2799,0.005
424.778,53.09,-0.0671,-0.2599,0.007
424.787,53.09,-0.1087,-0.0999,0.007
424.797,53.09,-0.1087,-0.0999,0.007
424.807,53.17,-0.1183,-0.1199,0.005
424.817,53.17,-0.1248,-0.3599,0.004
424.826,53.17,-0.1568,-0.32,0.004
424.835,53.17,-0.1823,-0.74,0.005
424.845,53.17,-0.1823,-0.74,0.005
424.854,53.17,-0.2463,-0.8799,0.005
424.863,53.17,-0.2271,-0.98,0.005
424.873,53.27,-0.16,-0.72,0.004
424.882,53.27,-0.0351,-0.32,0.004
424.892,53.38,0,0.3,0.003
424.902,53.38,0,0.3,0.003
424.912,53.38,-0.0223,0,0.003
424.921,53.49,-0.0608,-0.3799,0.006
424.93,53.49,-0.1343,-0.72,0.006
424.94,53.49,-0.2047,-0.3399,0.006
424.949,53.49,-0.2047,-0.3399,0.006
424.958,53.49,-0.2271,-0.24,0.004
424.968,53.49,-0.224,-0.5199,0.004
424.977,53.56,-0.1983,-0.3799,0.005
424.988,53.56,-0.1248,-0.1999,0.005
424.997,53.56,-0.1248,-0.1999,0.005
425.007,53.56,-0.0799,-0.08,0.005
425.016,53.67,-0.0799,0.3399,0.005
425.026,53.67,-0.0831,0.0999,0.005
425.035,53.78,-0.0863,-0.3799,0.004
425.045,53.78,-0.0863,-0.3799,0.004
425.054,53.78,-0.096,0,0.004
425.063,53.99,-0.0991,0,0.004
425.073,53.99,-0.1055,-0.1999,0.003
425.082,53.99,-0.1183,0.06,0.003
425.092,53.99,-0.1375,-0.0999,0.001
425.101,53.99,-0.1375,-0.0999,0.001
425.111,53.99,-0.1439,-0.0999,0.001
425.12,54.07,-0.1503,0.0199,0.002
425.13,54.07,-0.1407,-0.0999,0.002
425.139,54.07,-0.1215,0.24,0
425.149,54.07,-0.1215,0.24,0
425.158,54.17,-0.0799,-0.0199,0.001
425.167,54.17,-0.032,0.0999,0.001
425.177,54.28,0.0256,0.5,0.003
425.186,54.28,0.0128,0.2799,0.003
425.195,54.28,0.0128,0.2799,0.003
425.205,54.39,-0.1375,0.16,0.001
425.214,54.39,-0.1888,-0.16,0.002
425.224,54.39,-0.1983,-0.2999,0.002
425.233,54.39,-0.1983,-0.2999,0.002
425.242,54.5,-0.1951,-0.2599,0.002
425.252,54.5,-0.1439,-0.24,0.002
425.261,54.5,-0.1119,-0.2599,0.003
425.27,54.5,-0.1087,0.0199,0.003
425.28,54.5,-0.1568,0.12,0.003
425.289,54.5,-0.1568,0.12,0.003
425.299,54.61,-0.1407,-0.4399,0.003
425.309,54.61,-0.0575,0.24,0.003
425.318,54.68,-0.0351,0.46,0.004
425.328,54.79,-0.0608,0.4399,0.005
425.337,54.79,-0.0608,0.4399,0.005
425.346,54.79,-0.1151,0.3399,0.005
425.356,54.9,-0.1343,0.08,0.003
425.365,54.9,-0.1407,-0.3399,0.003
425.375,54.9,-0.1407,-0.2799,0.001
425.384,54.9,-0.1407,-0.2799,0.001
425.393,54.9,-0.1248,-0.06,0.001
425.402,54.9,-0.0863,0.04,0.004
425.412,55,-0.0831,0.22,0
425.422,55,-0.0991,0.22,0
425.431,55,-0.0991,0.22,0
425.44,55.11,-0.1087,0.2599,0.002
425.45,55.11,-0.0991,0.16,0.002
425.459,55.18,-0.0383,0.22,0.002
425.469,55.18,-0.0223,0.16,0
425.479,55.18,-0.0223,0.16,0
425.488,55.18,-0.0191,0.4199,0
425.498,55.29,-0.0671,0.24,0
425.507,55.29,-0.0928,0.0199,0
425.516,55.29,-0.0928,0.0199,0
425.526,55.29,-0.1727,-0.16,0
425.535,55.29,-0.1727,-0.1799,0
425.544,55.29,-0.0447,-0.2999,0
425.554,55.4,0.0128,0.5199,0.002
425.563,55.4,0.0128,0.5199,0.002
425.572,55.51,-0.0575,0.3399,0.002
425.582,55.51,-0.0575,0.3399,0.002
425.591,55.51,-0.0799,0.24,0.002
425.601,55.62,-0.0767,0.08,0.001
425.61,55.62,-0.0767,0.08,0.001
425.619,55.62,-0.0383,0.3,0
425.629,55.62,0.0224,0.22,0
425.638,55.62,0.048,0.2799,0
425.648,55.62,0.0768,0.4399,0
425.657,55.62,0.0768,0.4399,0
425.666,55.69,0.0031,0.5,0
425.676,55.69,-0.0383,0.2799,0
425.685,55.69,-0.0383,-0.0999,0
425.695,55.8,-0.0799,-0.32,0.001
425.704,55.8,-0.0799,-0.32,0.001
425.713,55.8,-0.064,0.08,0.001
425.724,55.8,-0.0383,0.14,0.001
425.733,55.8,-0.0127,0.32,0.001
425.742,55.9,-0.0159,0.5999,0
425.752,56.01,-0.0351,-0.08,0
425.761,56.01,-0.0351,-0.08,0
425.77,56.01,-0.0191,-0.1799,0.001
425.78,56.01,-0.0191,-0.1799,0.001
425.789,56.01,-0.0223,-0.3599,0.001
425.799,56.01,-0.0447,-0.4,0.001
425.808,56.01,-0.0447,-0.4,0.001
425.817,56.01,-0.1023,-0.56,0.004
425.827,56.01,-0.1023,-0.5399,0.004
425.836,56.12,-0.0671,-0.24,0.003
425.845,56.12,-0.0159,0.12,0.003
425.855,56.12,-0.0159,0.12,0.003
425.864,56.12,-0.0159,0.2599,0.002
425.874,56.19,-0.0223,0.32,0.002
425.883,56.19,-0.0127,0.1799,0.002
425.892,56.19,-0.0255,-0.24,0.004
425.902,56.19,-0.0255,-0.24,0.004
425.913,56.19,-0.0895,-0.4,0.004
425.922,56.19,-0.1151,-0.32,0.004
425.931,56.19,-0.0991,-0.1999,0.004
425.941,56.3,-0.0288,0,0.003
425.95,56.3,-0.0288,0,0.003
425.96,56.3,0.0256,0.22,0.004
425.97,56.3,-0.0031,0.08,0.004
425.979,56.41,-0.0767,0.0199,0.006
425.989,56.41,-0.0928,-0.1999,0.006
425.998,56.41,-0.0735,-0.3799,0.003
426.007,56.41,-0.0735,-0.3799,0.003
426.016,56.52,0,0.3399,0.002
426.026,56.52,0.0064,0.54,0.002
426.035,56.52,-0.0063,0.2799,0.002
426.044,56.52,-0.0063,0.2799,0.002
426.054,56.52,-0.0608,-0.1199,0.002
426.063,56.52,-0.0863,-0.7599,0.001
426.072,56.52,-0.1215,-0.66,0.001
426.082,56.52,-0.1407,-0.3399,0.001
426.091,56.52,-0.0351,0.12,0.001
426.101,56.59,-0.0351,0.12,0.001
426.11,56.59,-0.0223,-0.1199,0.001
426.119,56.7,-0.0191,-0.14,0.001
426.129,56.7,-0.0351,0.0199,0.001
426.138,56.7,-0.096,-0.3599,0.003
426.147,56.7,-0.096,-0.3599,0.003
426.157,56.7,-0.0575,0.12,0
426.166,56.7,0.0128,0.22,0
426.176,56.8,0.0351,0.1799,0
426.186,56.8,0.016,0.58,0
426.195,56.8,0.016,0.58,0
426.205,56.8,-0.0159,0.4199,0.001
426.215,56.91,-0.0703,0.06,0.001
426.225,56.91,-0.0608,0.14,0.001
426.234,56.91,-0.0543,0.48,-0.001
426.243,56.91,-0.0543,0.48,-0.001
426.252,56.91,-0.0351,0.3599,-0.001
426.262,57.02,-0.0479,0.04,0.003
426.272,57.02,-0.0671,-0.0199,0.003
426.281,57.02,-0.0863,0.0199,0.003
426.291,57.02,-0.0415,0.06,0.004
426.301,57.02,-0.0415,0.06,0.004
426.31,57.02,-0.0351,-0.08,0.004
426.32,57.02,-0.0511,-0.2799,0.004
426.329,57.02,-0.0767,-0.1999,0.004
426.338,57.09,-0.0831,-0.1999,0.005
426.348,57.09,-0.0831,-0.1999,0.005
426.357,57.09,-0.0447,0.08,0.003
426.366,57.09,-0.0351,-0.1799,0.003
426.376,57.2,-0.0255,0.0199,0.001
426.385,57.2,-0.0191,-0.1799,0.001
426.396,57.2,-0.0191,-0.1799,0.001
426.405,57.2,-0.0063,-0.1199,0.002
426.415,57.2,-0.0095,0.38,0
426.424,57.2,-0.0159,0.0199,0
426.433,57.31,-0.032,-0.24,0.002
426.443,57.31,-0.032,-0.24,0.002
426.452,57.31,-0.0767,0.06,0.002
426.462,57.31,-0.0288,-0.08,0
426.471,57.31,0.0031,0.06,0.001
426.48,57.31,0.0544,0.5,0.001
426.49,57.31,0.0544,0.5,0.001
426.5,57.41,0.0416,0.38,0
426.509,57.41,0.0351,0.3,0
426.518,57.52,0.0128,-0.1799,0
426.528,57.52,-0.0095,-0.3599,0
426.538,57.52,-0.0127,0.06,0
426.548,57.52,-0.0127,0.06,0
426.557,57.52,0.0256,0.5999,0
426.566,57.52,0.0768,0.8,0
426.576,57.52,0.112,0.8599,-0.001
426.585,57.52,0.1184,0.66,-0.001
426.595,57.52,0.1184,0.66,-0.001
426.605,57.59,0.0864,0.24,0
426.614,57.59,-0.0351,-0.16,0.001
426.624,57.59,-0.1151,-0.22,0.001
426.633,57.7,-0.1183,-0.3399,0.005
426.642,57.7,-0.1183,-0.3399,0.005
426.652,57.7,-0.0928,-0.14,0.005
426.661,57.7,-0.0703,-0.08,0.003
426.67,57.7,-0.0159,-0.22,0
426.68,57.7,0.0416,-0.1799,0
426.69,57.7,0.0448,-0.24,0.003
426.699,57.7,0.0448,-0.24,0.003
426.708,57.7,0.0288,-0.0399,0.003
426.717,57.7,-0.0288,-0.2599,0.001
426.727,57.7,-0.0511,-0.3799,0.001
426.736,57.7,-0.0511,-0.3799,0.001
426.745,57.7,-0.0383,-0.24,0
426.755,57.81,0.0256,-0.2999,0.001
426.764,57.81,0.032,-0.3399,0.001
426.773,57.81,-0.0191,-0.2599,0.002
426.783,57.81,-0.0543,-0.24,0.002
426.792,57.81,-0.0543,-0.24,0.002
426.803,57.81,-0.0831,-0.24,0.001
