datecreated,SubtotalExTax,bottles,prem,user_trans,AttributedSource,InstalledAt
12/10/2015,263.88,12,0,8C13CEA2-6F0F-4F2A-9FA3-1AC13570A166,,
12/10/2015,257.88,12,0,38540B02-B9F3-4AC6-AA36-B8441BBDA48D,,
12/10/2015,131.94,6,0,7BE61343-D48C-49BD-BFB3-ED6D35FC1908,,
12/10/2015,131.94,6,0,6CC3A99A-2FE2-4803-AEFD-65458A80904B,,
12/11/2015,131.94,6,0,CECE0400-67F5-41C4-83FF-7F71CFA14892,,
12/12/2015,131.94,6,0,8673868E-BF6A-46E5-BE8C-802CD41F1381,,
12/12/2015,131.94,6,0,6B2091C2-975D-4BBB-9D6B-66C27596ECEA,,
12/12/2015,131.94,6,0,1098EB60-CC24-4E09-89BD-EB7F9AD49C8E,,
12/12/2015,263.88,12,1,420957F9-66EB-4C27-A971-CEAD39D09A40,,
12/18/2015,148.5,6,0,3A37673B-FE7A-4233-8801-3DFFEED4E76F,,
12/14/2015,74.25,3,0,19E8B5F9-E876-4B01-85E5-AC079A6DC088,,
12/27/2015,239.94,6,0,8BF4A85C-B6A5-41C3-BA72-4CFE4556C18C,,
12/28/2015,159.96,4,0,B97036B1-8A06-4266-97C0-45A53F4AEFDA,,
12/28/2015,159.96,4,0,83644B16-046F-470E-908D-65C291637EE7,,
12/28/2015,95.96,4,0,C02BCE02-09B3-47CD-A252-62285201416D,,
12/29/2015,39.98,2,0,1E553F10-E7A7-47BD-A168-AFD2E08D62C5,,
12/29/2015,119.94,6,0,2DEA7B89-0603-4374-AE28-DDD9B9A9F035,,
12/30/2015,119.94,6,0,192363B0-4057-4E4D-9059-66B0B2AF3E3C,,
12/30/2015,119.94,6,0,10D91205-D02E-42AD-A9EA-7E6AD23016F4,,
12/30/2015,119.94,6,0,A7FACDB8-9992-4772-93AE-84D33F5235D4,,
12/30/2015,515.76,24,0,2AF85034-0E22-42D9-9C34-28BBD15417AB,,
12/29/2015,239.94,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
12/29/2015,239.94,6,0,A99BA06F-4D28-48E9-B809-502FEFF8B6D2,,
12/29/2015,119.94,6,0,064DE867-EE7B-4F0F-B2D3-1A9933C24612,,
12/29/2015,123.56,6,0,311CE05E-E5B4-4FAB-8DA5-5B8F7086AE0C,,
12/29/2015,119.94,6,0,244A2E16-ACF2-4B10-96CA-25E3A2D2E284,,
12/29/2015,119.94,6,0,A14C31A4-EB75-451C-8EF6-46F4179252FC,,
1/11/2016,95.94,6,0,83644B16-046F-470E-908D-65C291637EE7,,
1/11/2016,95.94,6,0,05838A2D-B399-4444-B11D-CA647348C0E8,,
1/11/2016,119.94,6,0,05838A2D-B399-4444-B11D-CA647348C0E8,,
1/11/2016,167.92,8,0,6B9158DD-6DDE-4414-A5D0-4131259A6D75,,
1/11/2016,95.94,6,0,2AD7D51B-CA62-4DC5-977C-AAEEDC231197,,
1/12/2016,118.94,6,0,FB20C33C-603B-45C5-8715-E7A273B7FCA1,,
1/12/2016,31.98,2,1,66F627F0-46D7-4C0B-8B48-81A1E9524B60,,
12/31/2015,119.94,6,0,B143D7E4-F124-4CB2-9E67-B8EF6C1FADD8,,
12/31/2015,119.94,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
1/10/2016,479.94,6,0,D2785256-2F00-4A06-BADE-25301CCA2A0A,,
1/10/2016,239.97,3,0,D532C50F-601E-4295-B639-BAD408729696,,
1/10/2016,239.97,3,0,BD26230D-8AF6-459A-84CC-FC5DD648AAE0,,
1/12/2016,95.94,6,0,1CF0520C-D62D-4282-802F-FBABA1945D8C,,
1/14/2016,161.94,6,0,24D7E5F5-D4D2-4590-88E8-37F148C62E70,,
1/14/2016,161.94,6,0,2DA80338-3AAB-472C-8B9A-F2253E722127,,
1/14/2016,161.94,6,0,3A8B6C2A-D487-4664-A961-C1376F35CB09,,
1/14/2016,161.94,6,0,A2B9BE0C-A5A8-4170-B83F-58B38C4AF0B7,,
1/14/2016,161.94,6,0,82AB77CE-5F19-40B2-AE6C-2AA452C4475D,,
1/14/2016,80.97,3,0,0EBE4249-20C8-46E2-93CD-069F8E1015FE,,
1/14/2016,161.94,6,0,E7207FC2-4875-46CE-BFF0-6DFE4FE030C7,,
1/14/2016,161.94,6,0,4AF36017-17AB-4429-91DE-8546A2F2A93F,,
1/14/2016,119.94,6,0,F46639BE-30A6-4780-955C-8963E3BE07AB,,
1/15/2016,80.97,3,0,70615848-A5D7-4A82-A375-D9B1A0E7E78B,,
1/15/2016,161.94,6,0,E4BA44EB-F080-4E44-9349-325904C6DC82,,
1/15/2016,158.94,6,0,55192EA5-F76A-4138-BC2D-CB3094673E41,,
1/15/2016,152.94,6,0,F5F77B4A-8126-4E8F-B84C-95C50C3F564E,,
1/15/2016,194.94,6,0,1098EB60-CC24-4E09-89BD-EB7F9AD49C8E,,
1/15/2016,194.94,6,0,13250286-80F6-4AB4-8FDF-267298B1C7A3,,
1/15/2016,194.94,6,0,834B1B42-827F-4AC3-AD3B-0E7F61EE20C6,,
1/15/2016,169.44,6,0,9DCEA21A-D6D5-4403-B946-859C34B2E080,,
1/15/2016,101.92,4,0,B24876DD-3705-43D1-928C-1590B451AD32,,
1/25/2016,119.7,6,0,95678AD4-DB01-475B-B102-86FB696D0795,,
1/25/2016,239.64,12,0,B42AE0C9-290B-4A03-ACD7-2CFCEEDA39EF,,
1/25/2016,119.7,6,0,83644B16-046F-470E-908D-65C291637EE7,,
1/25/2016,123.86,6,0,790B80C9-B24A-4DCE-A463-7FFD4C854EC5,,
1/25/2016,125.82,6,0,9DCEA21A-D6D5-4403-B946-859C34B2E080,,
1/25/2016,239.4,12,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
1/25/2016,119.7,6,0,15361A97-61E2-42BC-8093-1FB6C08676BA,,
1/25/2016,119.7,6,0,4271C60A-3C09-4C48-84D3-52552C15E7E3,,
1/25/2016,119.7,6,0,65E6B454-549D-4B0E-B04A-11C6A204ECC3,,
1/26/2016,155.94,7,0,4580DA6A-98C5-481C-86C7-DA223C1B1648,,
1/26/2016,149.94,6,0,95678AD4-DB01-475B-B102-86FB696D0795,,
1/26/2016,149.94,6,0,38FC3A94-1C62-4DFD-B224-0DD5B04738ED,,
1/26/2016,199.92,8,0,1098EB60-CC24-4E09-89BD-EB7F9AD49C8E,,
1/27/2016,149.94,6,0,0BC2EF2D-F39A-482C-995F-280A2E204BF1,,
1/28/2016,202.8,12,0,E29A8C54-0D7D-45B0-84FD-D1B42A1237E9,,
1/28/2016,101.4,6,0,64353E1D-1A5B-4A1D-8F85-1E112F6E87F4,,
1/28/2016,101.4,6,0,163B56D9-3CA6-40E7-B5A6-5ED32CD0D388,,
1/28/2016,299.88,12,0,2ED36F2F-A39C-4902-8612-A6985D98E1EF,,
1/28/2016,323.88,12,0,D807045B-1851-4935-B5E7-8ECCC8C55DA9,,
1/28/2016,131.94,6,1,F61CCD1F-B15E-4552-808D-D4304D4C27A0,,
1/29/2016,179.94,6,0,61655ED5-6826-4347-9CCD-0AE92D09F0E7,,
1/29/2016,179.94,6,0,5977DF9C-2FA0-44A6-BDC7-B36E512BB7A7,,
1/29/2016,101.4,6,0,13250286-80F6-4AB4-8FDF-267298B1C7A3,,
1/29/2016,202.8,12,0,5311DD44-B4F3-4B08-BD2D-81EF25A9682A,,
1/28/2016,101.4,6,0,6F677DA8-DFEF-42B0-BBC4-227795C0A4BA,,
1/28/2016,33.8,2,0,1E553F10-E7A7-47BD-A168-AFD2E08D62C5,,
1/28/2016,337.88,12,0,69B92B11-8FBF-4DBE-83AD-DFD07FBDDBB1,,
1/28/2016,338.88,12,0,54EA8CF4-CEB2-4716-9F18-EED9A964A728,,
1/29/2016,179.94,6,0,192363B0-4057-4E4D-9059-66B0B2AF3E3C,,
2/2/2016,101.94,6,0,016AD12F-8884-4E68-842B-27FE0684CE62,,
2/2/2016,101.94,6,0,B6F0188A-802D-4073-BE95-233FEAB514FD,,
2/2/2016,117.26,6,0,E8643B16-D1FA-4D93-8D35-3FBD10AE774E,,
2/2/2016,101.94,6,0,2F3AE6C3-3A93-423B-80FA-8AAA03324714,,
2/2/2016,101.67,6,0,E9655128-879A-4DF1-AF4F-C260F42843E3,,
2/2/2016,101.94,6,0,B21C47A7-6F6A-4B02-BA7E-2854E2C2954F,,
2/2/2016,101.94,6,0,DEC9F3CA-1545-4545-B4E5-74145D0150E6,,
2/2/2016,107.94,7,0,B7F4E41C-F437-4884-A6D3-61ED7502A2F6,,
2/2/2016,101.94,6,0,A0AF67E0-B343-47E5-9DF4-FB722C88A9D1,,
2/2/2016,203.34,12,0,B6449501-F6CF-4444-897F-35FD5132B064,,
2/2/2016,233.88,12,0,A66D93E4-2269-493C-AF1C-4BE97132B379,,
2/2/2016,137.94,7,0,4580DA6A-98C5-481C-86C7-DA223C1B1648,,
2/2/2016,101.94,6,0,15361A97-61E2-42BC-8093-1FB6C08676BA,,
2/2/2016,221.88,12,0,577F349F-B150-4CEA-A01C-74FC24F399A7,,
2/2/2016,101.94,6,0,6278B168-97D7-4101-AEF7-D0312963352D,,
2/2/2016,101.94,6,0,F3F45018-5964-46F4-9D3E-2770DCAE7DB6,,
2/2/2016,101.94,6,0,744EF512-9B04-4445-A242-8250D457DE4A,,
2/3/2016,169.9,10,0,D80A6590-5C24-482D-A59D-9EC18D7AF2D9,,
2/3/2016,73.96,5,0,E58B6FB2-27AA-49E4-A1E0-11ABC008E497,,
2/3/2016,101.94,6,0,02CFDE90-CB90-4C96-892C-31C2BE89BEB1,,
2/3/2016,101.94,6,0,568CE87E-7E4B-4F5D-AED5-9E7E44C2481B,,
2/4/2016,152.62,6,0,5742543F-9D6F-49B8-AAE4-1CC007FB6F36,,
2/4/2016,203.88,12,0,7002F7CF-E33A-4847-B5CE-4BC2F13978D3,,
2/10/2016,161.94,6,0,7ADCAAFD-03DC-41E9-B529-AA66FAB8E48C,,
2/10/2016,161.94,6,0,C8A1C18D-BF7C-4F56-B1DA-9F68740166BF,,
2/10/2016,107.96,4,0,70615848-A5D7-4A82-A375-D9B1A0E7E78B,,
2/10/2016,161.94,6,0,34E6C4D3-6F94-439E-B849-E7579D27C741,,
2/10/2016,263.88,12,0,CECE0400-67F5-41C4-83FF-7F71CFA14892,,
2/11/2016,131.94,6,0,1098EB60-CC24-4E09-89BD-EB7F9AD49C8E,,
2/11/2016,119.94,6,0,037EA3A2-943C-461E-9250-B550F198139F,,
2/10/2016,161.94,6,0,B84F06EA-71A7-41DA-A166-E55C83582E88,,
2/10/2016,161.94,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
2/11/2016,131.94,6,0,2584956B-8588-40A9-840A-4B082B841932,,
2/12/2016,239.88,12,0,7002F7CF-E33A-4847-B5CE-4BC2F13978D3,,
2/14/2016,287.85,3,1,4F80E89B-DA5C-48A0-89A4-37EBDEA75164,,
2/14/2016,95.94,6,0,89FDC1E6-D68F-4FB8-AED4-B49AC91A25C6,,
2/15/2016,383.76,24,0,037EA3A2-943C-461E-9250-B550F198139F,,
2/15/2016,107.94,6,0,6CC3A99A-2FE2-4803-AEFD-65458A80904B,,
2/14/2016,95.94,6,0,6C69E5A3-2E7E-4668-9516-D870EE43393B,,
2/14/2016,101.94,7,0,4580DA6A-98C5-481C-86C7-DA223C1B1648,,
2/15/2016,251.88,12,0,2AF85034-0E22-42D9-9C34-28BBD15417AB,,
2/15/2016,107.94,6,0,51C1E1B0-4899-4FA8-B3B6-6772E2BDAF33,,
2/16/2016,107.94,6,1,4AD06E20-0B76-48CF-B625-3CA7ACB5A9CF,,
2/15/2016,251.88,12,0,4AF36017-17AB-4429-91DE-8546A2F2A93F,,
2/15/2016,203.88,12,0,63187A77-3D85-4D35-8C52-74D26EA71AB8,,
2/15/2016,95.94,6,0,EC06ADD6-302B-495A-9D4C-9E5063696586,,
2/16/2016,147.92,8,0,30161B20-419A-49FE-8F9F-F3A183643BD3,,
2/16/2016,119.94,6,0,A66D93E4-2269-493C-AF1C-4BE97132B379,,
2/16/2016,59.98,2,0,54D2310B-CA8F-4F97-A11A-F58C489BD67D,,
2/16/2016,119.94,6,0,CCC8D470-DCE9-4B6F-86A8-E1070C8DC746,,
2/16/2016,239.88,12,0,7002F7CF-E33A-4847-B5CE-4BC2F13978D3,,
2/16/2016,179.94,6,0,D1269D21-90B2-4A35-B3ED-BB5C673C97F9,,
2/16/2016,59.98,2,0,A9D4A138-BEC9-4435-8516-2F82736EB587,,
2/16/2016,107.94,6,0,E7207FC2-4875-46CE-BFF0-6DFE4FE030C7,,
2/17/2016,791.58,18,1,6BEFB0DC-6279-41A1-AAF8-66CFBEEB3452,,
2/17/2016,269.94,6,0,3BB53697-B168-4491-99F7-1E79F1EB0740,,
2/17/2016,119.7,6,0,4271C60A-3C09-4C48-84D3-52552C15E7E3,,
2/17/2016,44.99,1,0,7D19C9A8-C14B-4AD6-9A4D-A452F12EBB12,,
2/17/2016,125.7,7,0,4580DA6A-98C5-481C-86C7-DA223C1B1648,,
2/17/2016,119.7,6,0,83644B16-046F-470E-908D-65C291637EE7,,
2/17/2016,269.94,6,0,50F8F831-7D7C-4CDB-AC3C-B2BAFF6B444B,,
2/18/2016,344.88,12,0,4AF36017-17AB-4429-91DE-8546A2F2A93F,,
2/18/2016,269.94,6,0,0166777C-7ACB-4769-A1AE-C77A7EEC7FF4,,
2/18/2016,125.7,7,0,77D63DE3-B754-42DF-9EFD-4AD0711D8170,,
2/18/2016,119.7,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
2/19/2016,191.9,2,0,C982DA7D-8670-4CFA-B22B-FFBF415E6D30,,
2/25/2016,218.61,12,0,7EEEB2E2-3A63-4002-97E3-43E5285631BA,,
2/25/2016,179.7,6,0,78564F6D-3FCB-48D1-AAA9-72A9E1306BB9,,
2/25/2016,119.94,6,0,43DDC433-B25D-4927-9D82-5D12FE71E66B,,
2/25/2016,119.94,6,0,B84F06EA-71A7-41DA-A166-E55C83582E88,,
2/25/2016,119.94,6,0,95678AD4-DB01-475B-B102-86FB696D0795,,
2/26/2016,119.94,6,0,0EB4C332-76DB-4CAC-B785-C9B0CBADA243,,
3/2/2016,239.94,6,1,5D0866FD-37A4-47CA-A79A-BA76C6B42E9B,,
3/2/2016,101.94,6,0,750C3FC8-C98C-4FDB-AA96-1A346375E5DA,,
3/2/2016,249.91,10,0,31731F70-1FB0-4AC2-8E2B-CFBB74802515,,
3/3/2016,239.94,6,0,49C3238E-42C4-4A3F-8E6C-B58924F59B54,,
3/3/2016,239.94,6,0,38FC3A94-1C62-4DFD-B224-0DD5B04738ED,,
3/3/2016,101.94,6,0,D78F5B6E-3C29-4A84-B48D-33778F9EF06F,,
3/3/2016,95.94,6,0,D78F5B6E-3C29-4A84-B48D-33778F9EF06F,,
3/2/2016,239.94,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
3/2/2016,101.94,6,0,F6925973-463D-4854-A20C-F438DA0C982A,,
3/2/2016,107.94,7,0,4580DA6A-98C5-481C-86C7-DA223C1B1648,,
3/2/2016,176.88,12,0,6B9158DD-6DDE-4414-A5D0-4131259A6D75,,
3/2/2016,101.94,6,0,B143D7E4-F124-4CB2-9E67-B8EF6C1FADD8,,
3/2/2016,239.94,6,0,948067FF-3332-4FCA-A7CE-2A5E8E2CDBAD,,
3/3/2016,275.4,6,0,C8118E99-7817-4800-9785-6E2B5205BB51,,
3/3/2016,113.94,7,0,9B95D04E-E3DC-4FE8-9B14-D2E0E082425B,,
3/4/2016,215.88,12,0,7002F7CF-E33A-4847-B5CE-4BC2F13978D3,,
3/4/2016,275.4,6,1,5D0866FD-37A4-47CA-A79A-BA76C6B42E9B,,
3/4/2016,239.94,6,0,83644B16-046F-470E-908D-65C291637EE7,,
3/5/2016,101.94,6,0,C2F83360-710F-4D4C-8BC8-FF5DF9D47978,,
3/7/2016,359.4,12,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
3/10/2016,113.94,6,0,D1B4C2D1-8040-4C1B-9B09-781759B7F982,,
3/10/2016,113.94,6,0,750C3FC8-C98C-4FDB-AA96-1A346375E5DA,,
3/10/2016,113.94,6,0,65E6B454-549D-4B0E-B04A-11C6A204ECC3,,
3/10/2016,113.94,6,0,B8B75C9E-D195-416E-A062-E8F6EDC26D45,,
3/11/2016,113.94,6,0,29028622-6D11-4E85-8259-4066A495C1F6,,
3/11/2016,148.8,6,0,4271C60A-3C09-4C48-84D3-52552C15E7E3,,
3/11/2016,113.94,6,0,6084469E-1BBB-43C9-BFF5-09AFEBABE3B9,,
3/11/2016,664.62,24,0,A78C09E6-F2A1-49F1-8763-787ADEDAAC1A,,
3/11/2016,113.94,6,0,B3458B2A-A1DC-45C6-900C-B7EC6BD039AB,,
3/11/2016,575.94,7,0,42CF6A62-7A16-4258-B0F2-184012542D5E,,
3/13/2016,148.14,6,0,3BFAA236-D243-4736-A78C-091AFC0E3A71,,
3/13/2016,154.14,7,0,148813C7-5AE7-4807-A660-380A7FB54FCB,,
3/13/2016,209.94,6,0,29028622-6D11-4E85-8259-4066A495C1F6,,
3/13/2016,49.38,2,0,1E553F10-E7A7-47BD-A168-AFD2E08D62C5,,
3/13/2016,179.04,6,0,2DD0F6D7-8287-4EED-8ED2-49A2EE2B81F5,,
3/14/2016,209.94,6,0,61655ED5-6826-4347-9CCD-0AE92D09F0E7,,
3/14/2016,185.37,7,0,AF4177E4-520C-4D9C-A4D6-BDE864357263,,
3/14/2016,148.14,6,0,9F808CCD-3615-4268-BE89-D4F4FDF74CB7,,
3/14/2016,113.94,6,0,AB80C278-8374-4E82-8DE1-596ABEEC0439,,
3/14/2016,113.34,6,0,CC0C4C38-8CEE-4CBB-9C6C-D84CBF5A9D7B,,
3/14/2016,113.34,6,0,9AE8A3C4-3C12-47C1-AC03-EF985BC01715,,
3/14/2016,148.14,6,0,656EB197-6006-4CD6-9704-87BFA32CF0D1,,
3/14/2016,119.34,7,0,841AD56E-08D9-4997-B955-C96FE6ACF19D,,
3/14/2016,227.28,12,0,FC0B7C07-BEF7-4A08-88F1-EEC3C94AE394,,
3/15/2016,113.34,6,0,E4BA44EB-F080-4E44-9349-325904C6DC82,,
3/15/2016,227.28,12,0,016AD12F-8884-4E68-842B-27FE0684CE62,,
3/15/2016,215.94,6,0,82978AAA-977A-42BF-BBF8-E637CD15A68A,,
3/15/2016,215.94,6,1,100A5452-56A8-4E12-91CB-B2AB6D5D541C,,
3/15/2016,215.94,6,0,CEE41F10-72CB-4A10-A338-14D32B6DBE54,,
3/15/2016,113.34,6,0,CAF66C0F-838B-4276-9659-013AF4738904,,
3/15/2016,119.34,7,1,8C87EA31-6FB2-4A4E-9F7A-7789785E48EF,,
3/15/2016,215.94,6,0,EFBAD610-1343-4ACC-94A8-AB05A3F18338,,
3/15/2016,164.94,6,0,5D3ECCC1-422D-4F7D-8569-531654F23AF0,,
3/15/2016,215.94,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
3/15/2016,203.4,12,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
3/15/2016,101.7,6,0,67F74473-F7BB-4CBF-9611-8D71D4A8102F,,
3/16/2016,309.4,13,1,10D653A6-CEDD-4FBC-BEFF-D3AD777F6687,,
3/16/2016,665.52,24,0,E57AB1C2-75A1-4BDC-AE85-DC3AF159FB7A,,
3/16/2016,131.94,6,0,5B5339AC-5628-4D0A-A00D-5C3AEB4B388A,,
3/16/2016,215.94,6,0,DAD9DD7E-AC92-4DD8-ADAA-FD8C7F19DE44,,
3/16/2016,101.7,6,0,CE05CF1C-389D-4F29-AE2B-261CEDE09BB9,,
3/16/2016,215.94,6,0,5B2E259D-778F-477C-8BD0-A01AEE173925,,
3/17/2016,131.94,6,0,B42AE0C9-290B-4A03-ACD7-2CFCEEDA39EF,,
3/17/2016,335.98,12,0,BEA786FC-CB62-4E30-835A-FAF865FF8AA8,,
3/17/2016,215.94,6,0,9F808CCD-3615-4268-BE89-D4F4FDF74CB7,,
3/17/2016,131.94,6,0,750C3FC8-C98C-4FDB-AA96-1A346375E5DA,,
3/17/2016,151.94,6,0,311CE05E-E5B4-4FAB-8DA5-5B8F7086AE0C,,
3/17/2016,215.94,6,0,8A3C08D7-88BA-417C-B406-26F03CE9AEE0,,
3/17/2016,131.94,6,0,C02BCE02-09B3-47CD-A252-62285201416D,,
3/17/2016,131.94,6,0,4271C60A-3C09-4C48-84D3-52552C15E7E3,,
3/20/2016,215.88,12,0,59F0BCBC-15E5-455D-9546-037F1C0664CA,,
3/20/2016,107.94,6,0,AB80C278-8374-4E82-8DE1-596ABEEC0439,,
3/20/2016,171.82,10,0,9AED4854-25EF-418F-8D1A-6BDAB63799BE,,
3/20/2016,215.88,12,0,2AF85034-0E22-42D9-9C34-28BBD15417AB,,
3/20/2016,209.88,12,0,3367C18C-D0B9-4E52-A9F1-EECD7D0CF462,,
3/20/2016,107.94,6,0,AFEB7F4A-2EEC-4BCC-9060-5E68C7AA8957,,
3/21/2016,399.34,19,0,66C2307C-8882-4C56-A1DC-C1ECFD85AC91,,
3/22/2016,215.88,12,0,AD381B92-40BC-4304-9C21-20BD2AD4AE83,,
3/21/2016,107.94,6,0,FC4850B2-8CB4-4275-A405-12E3650130A7,,
3/21/2016,119.7,6,0,064DE867-EE7B-4F0F-B2D3-1A9933C24612,,
3/21/2016,119.7,6,0,6CC3A99A-2FE2-4803-AEFD-65458A80904B,,
3/21/2016,346.98,18,0,A66D93E4-2269-493C-AF1C-4BE97132B379,,
3/21/2016,113.94,7,0,0B7F92DB-1573-4CFC-A123-D71CAF297F4A,,
3/22/2016,148.8,6,0,5D3ECCC1-422D-4F7D-8569-531654F23AF0,,
3/22/2016,148.8,6,0,63A4FBD6-306D-437D-B91B-7F06ED567555,,
3/22/2016,148.8,6,1,3534A722-604C-4285-90E1-775D997ADA01,,
3/22/2016,297.6,12,0,0E613F82-B491-4E6F-B746-EE31D62918E3,,
3/23/2016,148.8,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
3/23/2016,119.7,6,0,7002F7CF-E33A-4847-B5CE-4BC2F13978D3,,
3/23/2016,155.4,6,0,ECE262AA-E7A6-4E41-9A34-8786776AFCC4,,
3/30/2016,197.94,6,1,5D0866FD-37A4-47CA-A79A-BA76C6B42E9B,,
3/31/2016,269.94,6,0,C8445909-10B8-44E6-8912-24E88D606776,,
3/31/2016,389.88,12,0,0166777C-7ACB-4769-A1AE-C77A7EEC7FF4,,
3/31/2016,269.94,6,0,01102BAC-4BA2-49A1-97F1-0B11DBC7CF1B,,
3/30/2016,139.41,6,0,70615848-A5D7-4A82-A375-D9B1A0E7E78B,,
3/30/2016,125.94,7,0,FB735EA3-CDFA-40AE-BB35-9485F4EE466C,,
3/31/2016,287.94,9,0,2DA80338-3AAB-472C-8B9A-F2253E722127,,
3/31/2016,275.94,7,0,605F2F80-A21C-4A84-AD84-1B35CF64C284,,
4/1/2016,119.94,6,0,6D2C2E88-B250-48AB-82CC-1D44EBA87826,,
4/1/2016,121.74,7,0,4A2A0671-0B1D-4FD7-9121-09AD34641D9A,,
4/2/2016,113.94,6,0,750C3FC8-C98C-4FDB-AA96-1A346375E5DA,,
4/1/2016,443.16,24,0,577F349F-B150-4CEA-A01C-74FC24F399A7,,
4/1/2016,95.94,6,0,65E6B454-549D-4B0E-B04A-11C6A204ECC3,,
4/1/2016,140.72,8,0,BEECF8CD-014F-4187-B375-4E185620ED1E,,
4/2/2016,151.92,8,0,C2F83360-710F-4D4C-8BC8-FF5DF9D47978,,
4/2/2016,101.94,7,0,0B7F92DB-1573-4CFC-A123-D71CAF297F4A,,
4/2/2016,95.94,6,0,AC49AADF-47EB-45F3-8D8B-F19D0D76539D,,
4/2/2016,191.88,12,0,12A6F4A1-6E31-4EED-8385-826FA1C88875,,
4/3/2016,269.94,6,0,81CA2172-924A-4CD8-806F-88F49EEBB3FF,,
4/5/2016,87.96,4,0,05838A2D-B399-4444-B11D-CA647348C0E8,,
4/5/2016,87.96,4,0,D7FAB5DC-57F7-4B5F-95B4-8F81F9A5E2BF,,
4/5/2016,359.94,6,0,B73013AA-49C8-4191-8F99-050EC5EE2A4F,,
4/5/2016,239.96,4,0,9F39DC0F-45C4-4230-A1A9-22B9DB9C06A8,,
4/5/2016,239.96,4,0,83644B16-046F-470E-908D-65C291637EE7,,
4/5/2016,359.94,6,0,FC0B7C07-BEF7-4A08-88F1-EEC3C94AE394,,
4/5/2016,239.96,4,0,91C5B910-0D51-4463-B92F-309A90BE1200,,
4/5/2016,239.96,4,0,1D95317F-B865-4E53-8213-36340B92C413,,
4/5/2016,119.98,2,0,ABC1BAC8-9ABF-4BE8-B35B-232D0B73B25F,,
4/6/2016,113.94,6,0,6B9158DD-6DDE-4414-A5D0-4131259A6D75,,
4/6/2016,118.8,6,0,91236B5E-AD60-47D6-AE37-B0FC4879B9DB,,
4/6/2016,275.7,7,0,0166777C-7ACB-4769-A1AE-C77A7EEC7FF4,,
4/6/2016,118.8,6,0,8CB016F4-AE44-4DD4-A336-67131E40B384,,
4/6/2016,124.8,7,0,34ADA03C-9357-4478-83F4-345AE22EC259,,
4/6/2016,365.94,7,1,6BEFB0DC-6279-41A1-AAF8-66CFBEEB3452,,
4/6/2016,239.96,4,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
4/6/2016,131.94,6,0,E56E276B-5AC1-4847-94AB-28EBE0B40CD2,,
4/6/2016,118.8,6,0,7285CC00-955C-4A05-A681-442184133C79,,
4/6/2016,369.46,8,0,72852986-B1CD-4F64-B558-7B1C9ADAD890,,
3/31/2016,65.98,2,0,6664120E-8D71-4EDD-A5F2-752D9D44B982,,
3/22/2016,119.7,6,0,960F4236-B389-4258-815C-89FFA88EFFFA,,
3/13/2016,419.88,12,0,BCD9947D-FC8D-47B2-B1EA-BFA5D56DA7B1,,
3/10/2016,587.28,24,0,FBBE3861-25BF-4906-B786-36BC4B807982,,
2/25/2016,119.94,6,0,7285CC00-955C-4A05-A681-442184133C79,,
2/18/2016,239.94,6,0,D20C2BE0-3464-4599-B1FA-DC92CA26632C,,
2/17/2016,239.94,6,0,F1A70231-4A0A-4F17-97CE-3D971A157C84,,
2/15/2016,107.94,6,0,D2218E10-5570-42AC-9E1B-C05E4E60CA19,,
3/17/2016,137.94,7,0,AA27839A-7E31-48B7-81BA-B6FD2B760D90,,
4/6/2016,226.74,12,0,B84F06EA-71A7-41DA-A166-E55C83582E88,,
4/6/2016,226.74,12,0,9C0A0471-A5DA-48AA-A70D-5DF548122D0B,,
4/6/2016,365.94,7,0,12F368EE-DDEF-47EE-BFC9-E027D7FC2FF4,,
4/6/2016,359.94,6,0,DAD9DD7E-AC92-4DD8-ADAA-FD8C7F19DE44,,
4/14/2016,137.94,6,0,7037DAF9-CCCF-4E37-8B25-CDECE66FC610,,
4/14/2016,113.82,6,0,C76C6938-4D7D-4A49-B4BE-44D2870BAEB0,,
4/14/2016,359.94,6,0,D04ED23C-DCDF-40DD-9AB0-63CB6B7DD900,,
4/7/2016,275.7,7,0,42CF6A62-7A16-4258-B0F2-184012542D5E,,
4/7/2016,118.8,6,0,D02FABDE-A49B-4146-A8F2-6D707593749B,,
4/7/2016,215.88,12,0,2AF85034-0E22-42D9-9C34-28BBD15417AB,,
4/15/2016,137.94,6,0,6D2C2E88-B250-48AB-82CC-1D44EBA87826,,
4/15/2016,161.94,6,0,D1B4C2D1-8040-4C1B-9B09-781759B7F982,,
4/15/2016,161.94,6,0,192363B0-4057-4E4D-9059-66B0B2AF3E3C,,
4/15/2016,167.94,7,0,00130077-A3B0-423D-B4D2-112EAEBD879C,,
